name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Matt Ritchie,Newcastle,33,"D(L),M(CLR)",1352,0,2,2,0,0.6,0.76,0.7,0,6.64
Ricardo Pereira,Leicester,29,"D(LR),M(R)",959,0,1,3,0,0.5,0.7709999999999999,0.7,1,6.61
Ayoze Pérez,Leicester,30,"AM(CLR),FW",1333,2,1,2,0,1.2,0.768,0.5,0,6.6
Jamaal Lascelles,Newcastle,29,D(C),1628,2,0,4,0,0.8,0.802,2.5,0,6.6
Kasper Schmeichel,Leicester,36,GK,3420,0,0,0,0,0.0,0.7040000000000001,0.3,2,6.55
Emil Krafth,Newcastle,29,D(CR),1290,1,0,4,0,0.4,0.7490000000000001,1.6,0,6.47
Cengiz Ünder,Leicester,26,M(CLR),275,0,2,0,0,1.0,0.775,0.0,0,6.47
Dennis Praet,Leicester,29,AM(CR),724,1,1,0,0,0.5,0.8270000000000001,0.1,1,6.41
Daniel Amartey,Leicester,28,"D(CR),DMC",722,1,0,3,0,0.2,0.863,1.5,0,6.4
Fabian Schär,Newcastle,31,D(C),1247,1,0,4,1,0.7,0.7709999999999999,0.9,0,6.39
Ryan Fraser,Newcastle,29,"M(CLR),FW",927,0,2,0,1,0.7,0.794,0.3,0,6.38
Javier Manquillo,Newcastle,29,"D(LR),M(R)",826,0,0,1,0,0.1,0.759,1.1,0,6.37
Nampalys Mendy,Leicester,31,M(C),1458,0,1,5,0,0.2,0.91,0.3,0,6.36
Sean Longstaff,Newcastle,25,DMC,1406,0,1,2,0,0.7,0.815,0.5,0,6.36
DeAndre Yedlin,Newcastle,30,"D(R),M(R)",437,0,0,0,0,0.3,0.644,0.7,0,6.35
Jamal Lewis,Newcastle,25,"D(L),M(L)",1833,0,1,4,0,0.1,0.7709999999999999,0.4,0,6.34
Jeff Hendrick,Newcastle,31,M(CR),1423,2,1,1,1,0.5,0.8009999999999999,0.6,1,6.33
Andy Carroll,Newcastle,34,FW,384,1,0,1,0,0.8,0.618,2.9,0,6.31
Matty Longstaff,Newcastle,23,AM(C),377,0,0,0,0,0.0,0.8270000000000001,1.0,0,6.29
Sidnei Tavares,Leicester,21,Midfielder,85,0,0,0,0,0.5,0.6920000000000001,0.5,0,6.26
Dwight Gayle,Newcastle,33,"AM(LR),FW",506,1,1,0,0,0.9,0.852,0.6,0,6.21
Hamza Choudhury,Leicester,25,DMC,314,0,0,1,0,0.4,0.809,0.6,0,6.19
Demarai Gray,Leicester,27,"AM(CLR),FW",18,0,0,0,0,1.0,0.778,0.0,0,6.17
Islam Slimani,Leicester,35,FW,19,0,0,0,0,1.0,0.667,2.0,0,6.14
Wes Morgan,Leicester,39,D(C),16,0,0,0,0,0.0,1.0,0.0,0,6.07
Thakgalo Leshabela,Leicester,23,Midfielder,9,0,0,0,0,0.0,0.857,0.0,0,6.01
Elliot Anderson,Newcastle,20,AM(CL),3,0,0,0,0,0.0,1.0,0.0,0,6.0
