name,team,min,goal,assist,shot,pass,aer,mom,rating
Raphaël Varane,Real Madrid,2717,2,0,0.5,0.8959999999999999,2.4,0,6.85
Jasper Cillessen,Valencia,900,0,0,0.0,0.547,0.1,0,6.84
Marcos Acuña,Sevilla,2331,1,2,0.6,0.8420000000000001,0.8,2,6.84
Ferland Mendy,Real Madrid,2207,1,0,0.5,0.903,0.4,1,6.84
David García,Osasuna,3150,1,0,0.4,0.7190000000000001,4.6,3,6.84
Jawad El Yamiq,Real Valladolid,1377,0,1,0.4,0.785,2.6,2,6.83
Gonçalo Guedes,Valencia,2301,5,5,1.6,0.75,0.3,3,6.83
Thomas Lemar,Atletico,1376,1,3,0.9,0.856,0.3,2,6.83
Yeray Álvarez,Athletic Bilbao,1949,1,0,0.4,0.8240000000000001,2.6,0,6.83
Alex Berenguer,Athletic Bilbao,2289,8,4,1.4,0.753,0.7,2,6.83
Nolito,Celta Vigo,2628,7,5,1.5,0.755,0.4,0,6.83
Adnan Januzaj,Real Sociedad,1011,4,5,1.2,0.763,0.3,2,6.83
Iker Muniain,Athletic Bilbao,1955,5,3,0.8,0.86,0.4,1,6.82
Carlos Domínguez,Celta Vigo,360,0,0,0.3,0.8029999999999999,2.8,0,6.82
Joan Jordán,Sevilla,2424,1,6,0.7,0.882,0.5,1,6.82
Sergio Escudero,Sevilla,567,1,0,0.7,0.884,0.9,0,6.82
Gabriel Paulista,Valencia,2717,4,1,0.5,0.88,2.3,1,6.82
Florian Lejeune,Deportivo Alaves,3016,1,1,0.7,0.77,2.9,0,6.82
Aridane Hernández,Osasuna,2028,0,0,0.1,0.7879999999999999,2.7,1,6.81
Daniel Wass,Valencia,2991,4,1,1.1,0.779,1.7,0,6.81
Luis Milla,Granada,1259,1,1,0.6,0.805,0.9,1,6.81
Mario Hermoso,Atletico,2584,1,1,0.6,0.8420000000000001,1.1,0,6.8
Aritz Elustondo,Real Sociedad,1887,1,0,0.2,0.8540000000000001,2.9,2,6.8
Gerard Piqué,Barcelona,1486,0,0,0.5,0.941,3.2,0,6.8
Yangel Herrera,Granada,2314,3,1,1.0,0.6729999999999999,3.9,1,6.79
Lucas Torró,Osasuna,1547,0,1,0.7,0.754,3.5,0,6.79
Ante Budimir,Osasuna,1622,11,0,1.6,0.601,4.5,4,6.79
Antonio Sivera,Deportivo Alaves,72,0,0,0.0,0.389,1.0,0,6.79
Philippe Coutinho,Barcelona,657,2,2,2.3,0.8909999999999999,0.2,0,6.79
Nacho,Real Madrid,2000,1,0,0.5,0.905,1.3,0,6.78
Federico Valverde,Real Madrid,1333,3,1,0.9,0.89,0.4,1,6.78
Rubén García,Osasuna,2739,3,5,0.8,0.6920000000000001,1.4,1,6.78
José Giménez,Atletico,1766,0,0,0.7,0.875,2.2,0,6.78
Pablo Maffeo,SD Huesca,1977,1,4,0.4,0.7190000000000001,1.6,0,6.78
Thibaut Courtois,Real Madrid,3420,0,0,0.0,0.7829999999999999,0.3,2,6.78
Mario Gaspar,Villarreal,1852,0,2,0.6,0.825,1.4,1,6.77
Óscar Mingueza,Barcelona,1907,2,2,0.4,0.929,0.5,0,6.76
Sandro Ramírez,SD Huesca,1294,5,1,1.5,0.8029999999999999,0.5,1,6.76
Iza Carcelén,Cadiz,2587,0,1,0.3,0.742,0.9,1,6.76
Unai Núñez,Athletic Bilbao,2108,1,1,0.5,0.83,2.6,1,6.76
Hugo Mallo,Celta Vigo,2604,3,1,0.6,0.7609999999999999,2.1,0,6.76
Pau Torres,Villarreal,2970,2,2,0.2,0.878,1.7,0,6.76
Dimitrios Siovas,SD Huesca,3073,2,0,0.8,0.8109999999999999,3.4,0,6.76
Papu Gómez,Sevilla,917,3,1,1.0,0.889,0.2,0,6.76
Claudio Bravo,Real Betis,1800,0,0,0.0,0.605,0.2,1,6.76
Saúl Ñíguez,Atletico,2034,2,1,1.0,0.8440000000000001,1.9,1,6.76
Álex Moreno,Real Betis,1787,0,2,0.5,0.785,1.0,0,6.75
Pedri,Barcelona,2430,3,3,0.7,0.877,0.1,0,6.75
Brais Méndez,Celta Vigo,2679,9,0,1.5,0.7859999999999999,1.0,1,6.75
Álvaro Negredo,Cadiz,2217,8,4,1.4,0.573,3.7,4,6.75
Sergio Herrera,Osasuna,2957,0,0,0.0,0.498,0.4,4,6.75
David Ferreiro,SD Huesca,2543,2,4,0.7,0.758,0.3,1,6.74
Ronald Araújo,Barcelona,1509,2,1,0.5,0.9179999999999999,2.1,0,6.74
Paulo Oliveira,Eibar,2640,0,1,0.4,0.6829999999999999,3.1,2,6.74
Alberto Perea,Cadiz,1552,2,3,1.0,0.79,0.1,1,6.73
Denis Suárez,Celta Vigo,2864,0,9,0.5,0.8440000000000001,0.4,0,6.73
João Félix,Atletico,1570,7,5,1.3,0.84,0.7,4,6.73
Sergi Roberto,Barcelona,947,1,2,0.3,0.9009999999999999,0.8,0,6.73
Darwin Machís,Granada,2035,5,5,1.5,0.693,0.4,1,6.73
Yuri Berchiche,Athletic Bilbao,1685,1,3,0.7,0.8290000000000001,1.0,0,6.73
Rafa Mir,SD Huesca,2880,13,1,3.2,0.574,2.8,5,6.73
Rubén Sobrino,Cadiz,1115,1,0,0.6,0.743,1.9,1,6.73
Felipe,Atletico,2053,0,0,0.4,0.848,2.5,0,6.73
Antonio Blanco,Real Madrid,218,0,0,0.5,0.934,0.0,0,6.73
Juan Iglesias,Getafe,605,0,0,0.4,0.5660000000000001,1.0,0,6.73
Mathías Olivera,Getafe,2619,0,0,0.6,0.657,2.5,2,6.72
Edu Expósito,Eibar,2461,0,3,1.4,0.775,1.1,0,6.72
José Gayà,Valencia,2848,1,7,0.7,0.821,0.8,2,6.72
Juan Foyth,Villarreal,1170,0,0,0.1,0.873,1.8,0,6.72
Lucas Olaza,Celta Vigo,1618,0,2,0.6,0.78,1.5,0,6.72
Jaume Domènech,Valencia,2520,0,0,0.0,0.649,0.1,1,6.71
Rubén Duarte,Deportivo Alaves,2551,1,1,0.5,0.7140000000000001,1.5,0,6.71
Yassine Bounou,Sevilla,2970,1,0,0.0,0.757,0.2,0,6.71
Renan Lodi,Atletico,1126,1,2,0.5,0.83,0.4,0,6.71
Alfonso Espino,Cadiz,2609,0,3,0.3,0.6409999999999999,1.1,0,6.71
Marcelo,Real Madrid,1052,0,2,0.8,0.8270000000000001,0.3,0,6.71
Andoni Gorosabel,Real Sociedad,2391,0,1,0.3,0.8079999999999999,0.7,0,6.71
Thierry Correia,Valencia,2140,1,1,0.3,0.747,1.1,1,6.7
Iborra,Villarreal,928,0,0,0.2,0.9009999999999999,1.5,0,6.7
Marc Cucurella,Getafe,3250,3,2,0.7,0.73,1.9,1,6.7
Javier Ontiveros,SD Huesca,915,2,1,1.8,0.792,0.4,2,6.69
Miguel Gutiérrez,Real Madrid,314,0,1,0.0,0.8859999999999999,1.0,0,6.69
Diego Carlos,Sevilla,2791,1,0,0.5,0.899,1.8,1,6.69
Jorge de Frutos,Levante,2187,4,9,0.7,0.741,0.4,6,6.69
José Luís Morales,Levante,2455,13,3,1.5,0.747,0.3,5,6.68
Robin Le Normand,Real Sociedad,2748,0,1,0.5,0.851,3.6,0,6.68
Asier Illarramendi,Real Sociedad,343,0,0,0.0,0.9259999999999999,1.8,1,6.68
Aarón Escandell,Granada,450,0,0,0.0,0.44799999999999995,0.2,0,6.68
Uros Racic,Valencia,2191,1,1,1.1,0.795,2.3,0,6.68
Étienne Capoue,Villarreal,1195,1,0,0.5,0.9,1.4,0,6.68
Marco Asensio,Real Madrid,1876,5,2,1.1,0.851,0.3,1,6.67
Aïssa Mandi,Real Betis,2394,3,1,0.3,0.91,1.5,0,6.67
José Mari Martín,Cadiz,1462,1,0,0.8,0.6990000000000001,1.4,0,6.67
Djené Dakonam,Getafe,2945,0,1,0.1,0.733,2.1,0,6.67
Lucas Boyé,Elche,2713,7,2,1.7,0.775,1.3,3,6.66
Nacho Monreal,Real Sociedad,2082,1,1,0.5,0.816,1.2,2,6.66
Eden Hazard,Real Madrid,533,3,2,0.7,0.884,0.1,0,6.66
Manu Trigueros,Villarreal,2540,1,7,0.9,0.866,0.4,2,6.66
Miguel Ángel Rubio,Real Valladolid,135,0,0,0.5,0.736,4.5,0,6.66
Raúl Carnero,Real Valladolid,502,1,0,0.4,0.733,2.3,1,6.66
Rubén Peña,Villarreal,1113,1,1,0.3,0.789,0.8,1,6.66
Guido Carrillo,Elche,1001,3,2,1.2,0.7170000000000001,4.0,1,6.66
Iñaki Williams,Athletic Bilbao,2393,6,6,1.4,0.69,1.0,1,6.65
Melero,Levante,1857,7,1,0.9,0.884,1.4,1,6.65
Anaitz Arbilla,Eibar,2803,0,1,0.8,0.758,2.0,1,6.65
Edgar Badia,Elche,2700,0,0,0.0,0.72,0.2,2,6.65
Kenedy,Granada,1479,4,3,1.3,0.73,0.4,0,6.65
Joaquín,Real Betis,1298,2,5,0.4,0.8490000000000001,0.5,2,6.65
Alfonso Pedraza,Villarreal,2102,1,2,0.8,0.8029999999999999,1.1,1,6.64
Sergi Gómez,Sevilla,723,0,0,0.1,0.934,2.2,0,6.64
Álvaro Fernández,SD Huesca,1980,0,0,0.0,0.726,0.3,1,6.64
Ander Capa,Athletic Bilbao,2141,2,1,0.4,0.76,0.8,0,6.64
Rodrygo,Real Madrid,979,1,6,1.1,0.8320000000000001,0.2,0,6.64
Victor Chust,Real Madrid,94,0,0,0.0,0.893,1.5,0,6.64
Lucas Olaza,Real Valladolid,1260,1,1,0.8,0.7659999999999999,1.1,0,6.64
Marc Bartra,Real Betis,1695,0,1,0.5,0.8059999999999999,3.1,1,6.64
Jonathan Calleri,Osasuna,1559,5,2,1.9,0.615,3.6,3,6.64
Clerc,Levante,2777,0,3,0.2,0.778,1.2,0,6.64
Rubén Rochina,Levante,1407,0,1,1.4,0.7559999999999999,0.6,0,6.64
Neto,Barcelona,630,0,0,0.0,0.858,0.0,0,6.64
Lucas Pérez,Deportivo Alaves,1769,4,4,1.1,0.703,0.1,3,6.63
Sergiño Dest,Barcelona,1919,2,1,0.5,0.9,0.2,0,6.63
Carlos Akapo,Cadiz,867,1,0,0.2,0.6970000000000001,1.1,1,6.63
Juan Miranda,Real Betis,1653,1,2,0.5,0.7609999999999999,1.2,0,6.63
Ilaix Moriba,Barcelona,538,1,2,0.9,0.9159999999999999,0.9,0,6.63
Gonzalo Verdú,Elche,2945,0,2,0.3,0.8420000000000001,1.9,1,6.63
Marc André ter Stegen,Barcelona,2790,0,0,0.0,0.8690000000000001,0.2,1,6.63
Víctor Ruiz,Real Betis,2158,2,0,0.1,0.863,2.4,1,6.63
Álvaro Odriozola,Real Madrid,830,2,0,0.2,0.9059999999999999,0.2,0,6.63
Ramiro Mori,Villarreal,726,0,0,0.4,0.87,2.2,0,6.63
Vinícius Júnior,Real Madrid,1975,3,3,1.1,0.861,0.1,0,6.62
Roque Mesa,Real Valladolid,1772,1,0,1.0,0.809,0.6,1,6.62
Martín Zubimendi,Real Sociedad,1873,0,0,0.2,0.884,1.5,0,6.62
Antonio Sanabria,Real Betis,936,3,0,1.6,0.7290000000000001,2.7,0,6.62
Aleix Vidal,Sevilla,590,0,1,0.1,0.862,1.2,0,6.61
Óscar Plano,Real Valladolid,2530,5,5,1.1,0.757,1.5,2,6.61
Lee Kang In,Valencia,1267,0,4,1.0,0.862,0.2,1,6.61
Nemanja Maksimovic,Getafe,2745,1,0,0.5,0.748,1.4,0,6.61
Moi Gómez,Villarreal,2573,4,0,0.7,0.865,0.2,0,6.6
Álex Fernández,Cadiz,1950,4,1,0.4,0.82,0.8,0,6.6
Nacho Vidal,Osasuna,2343,0,0,0.3,0.7120000000000001,1.6,0,6.6
Joaquín Fernández,Real Valladolid,2076,1,0,0.3,0.7909999999999999,2.0,0,6.6
Sime Vrsaljko,Atletico,521,0,0,0.0,0.726,2.0,0,6.6
Tete Morente,Elche,2027,2,5,0.6,0.8029999999999999,0.7,0,6.6
Cucho Hernández,Getafe,1475,2,3,1.2,0.6970000000000001,2.0,2,6.6
Saidy Janko,Real Valladolid,1224,0,1,0.2,0.769,1.5,0,6.6
Jeison Murillo,Celta Vigo,2700,2,0,0.3,0.8809999999999999,2.9,2,6.59
Ivan Rakitic,Sevilla,2243,4,2,1.1,0.872,0.8,2,6.59
Roger Martí,Levante,2209,12,4,1.4,0.705,0.6,1,6.59
Raúl García,Athletic Bilbao,1744,5,1,1.4,0.622,3.5,2,6.59
Héctor Herrera,Atletico,681,0,1,0.4,0.9009999999999999,0.9,0,6.59
Íñigo Martínez,Athletic Bilbao,2520,1,0,0.6,0.828,2.6,0,6.59
Clément Lenglet,Barcelona,2478,1,0,0.3,0.9209999999999999,1.8,0,6.59
Borja Iglesias,Real Betis,1414,11,0,1.4,0.705,1.2,1,6.58
Ximo Navarro,Deportivo Alaves,2381,1,1,0.4,0.759,0.7,0,6.58
Hugo Guillamón,Valencia,1991,1,0,0.3,0.8759999999999999,2.1,0,6.58
Aarón Martín,Celta Vigo,1540,0,3,0.3,0.823,0.8,0,6.58
Willian José,Real Sociedad,689,3,1,1.1,0.765,1.1,1,6.58
Esteban Burgos,Eibar,1116,3,1,0.4,0.7509999999999999,2.2,1,6.58
Sergi Enrich,Eibar,1402,3,0,1.7,0.769,3.2,1,6.58
Daniel Cárdenas,Levante,720,0,0,0.0,0.715,0.4,1,6.58
Jorge Pulido,SD Huesca,2886,1,0,0.5,0.836,1.9,0,6.57
Kike Barja,Osasuna,1435,2,3,0.7,0.7609999999999999,0.6,2,6.57
Raúl Albiol,Villarreal,3119,0,0,0.2,0.888,1.9,0,6.57
Pablo Hervías,Real Valladolid,1193,0,5,0.5,0.838,0.3,0,6.57
Igor Zubeldia,Real Sociedad,1958,1,1,0.4,0.8690000000000001,2.2,0,6.57
Josema,Elche,1968,0,1,0.2,0.804,1.2,0,6.57
Sergio Asenjo,Villarreal,3240,0,0,0.0,0.75,0.2,0,6.57
Jorge Miramón,Levante,1734,0,3,0.4,0.782,0.8,0,6.57
Aihen Muñoz,Real Sociedad,1210,0,1,0.3,0.7120000000000001,0.9,0,6.57
Óscar Duarte,Levante,2063,1,0,0.2,0.8340000000000001,2.5,0,6.56
Samuel Chukwueze,Villarreal,1363,4,2,1.1,0.773,0.4,1,6.56
Enis Bardhi,Levante,1686,1,2,1.4,0.787,0.2,0,6.56
Augusto Solari,Celta Vigo,478,2,2,0.3,0.758,0.6,0,6.56
Josan,Elche,1935,4,2,0.5,0.823,0.2,3,6.56
Mickaël Malsa,Levante,2342,1,0,0.7,0.846,0.7,0,6.56
Álvaro Tejero,Eibar,109,0,0,1.0,0.818,0.5,0,6.56
Juan Cala,Cadiz,2275,3,0,0.5,0.6990000000000001,2.1,0,6.56
Rúben Vezo,Levante,2312,1,0,0.2,0.835,1.6,1,6.56
Karim Rekik,Sevilla,651,0,0,0.2,0.905,1.3,0,6.56
Jorge Molina,Granada,1614,8,2,0.7,0.616,2.6,0,6.55
Óliver Torres,Sevilla,1397,0,3,0.3,0.863,0.1,0,6.55
Carles Aleñá,Getafe,1369,2,2,1.4,0.708,0.6,1,6.55
Toni Villa,Real Valladolid,970,2,0,0.7,0.754,0.3,0,6.55
Iván Villar,Celta Vigo,1774,0,0,0.0,0.5579999999999999,0.2,0,6.55
Luis Suárez,Granada,1670,5,1,1.7,0.612,1.0,3,6.55
Enes Ünal,Getafe,1322,4,2,1.4,0.593,3.7,1,6.55
Paco Alcácer,Villarreal,1557,6,4,1.4,0.733,0.5,1,6.55
Samuel Umtiti,Barcelona,643,0,0,0.2,0.938,1.1,0,6.55
Unai López,Athletic Bilbao,1425,3,0,1.0,0.857,0.3,1,6.55
Aitor Ruibal,Real Betis,1606,2,2,1.2,0.759,0.5,0,6.54
Raúl Guti,Elche,2876,3,1,0.8,0.8390000000000001,0.4,0,6.54
Luis Rioja,Deportivo Alaves,2100,4,2,0.7,0.721,0.5,1,6.54
Jaime Seoane,SD Huesca,2066,1,1,0.8,0.7759999999999999,0.9,1,6.54
Junior Firpo,Barcelona,286,1,1,0.1,0.897,0.4,0,6.54
Fabián Orellana,Real Valladolid,2153,6,2,1.0,0.7879999999999999,0.3,1,6.54
Rubén Alcaraz,Real Valladolid,2170,1,0,0.9,0.83,1.8,1,6.53
Pervis Estupiñán,Villarreal,1164,0,0,0.4,0.805,0.5,1,6.53
Jens Jønsson,Cadiz,2629,0,0,0.4,0.762,1.1,0,6.53
Antonio Barragán,Elche,2239,0,3,0.2,0.857,1.2,0,6.53
Yeremy Pino,Villarreal,786,3,1,0.5,0.816,0.3,0,6.53
Cristian Tello,Real Betis,1282,5,3,1.2,0.804,0.2,1,6.53
Pablo Ínsua,SD Huesca,1588,0,0,0.2,0.855,2.1,0,6.53
Pape Diop,Eibar,2336,1,1,0.8,0.6940000000000001,2.7,1,6.53
Munir El Haddadi,Sevilla,839,4,2,1.3,0.8240000000000001,0.4,0,6.53
Dani García,Athletic Bilbao,1922,0,1,0.2,0.838,1.6,0,6.53
Rafa Soares,Eibar,1131,0,1,0.1,0.715,0.9,1,6.52
Édgar Méndez,Deportivo Alaves,2105,5,1,1.1,0.606,1.8,0,6.52
Maxime Gonalons,Granada,1483,0,1,0.2,0.8290000000000001,1.4,1,6.52
Germán Sánchez,Granada,2638,3,1,0.4,0.735,2.6,2,6.52
Antonio Puertas,Granada,2170,3,5,0.7,0.677,1.4,3,6.51
Diego Costa,Atletico,207,2,0,0.7,0.778,1.3,0,6.51
Álex Remiro,Real Sociedad,3420,0,0,0.0,0.6859999999999999,0.2,1,6.51
Ángel Montoro,Granada,1371,1,1,0.7,0.7659999999999999,0.3,0,6.51
Ander Guevara,Real Sociedad,2088,1,1,0.3,0.828,0.8,1,6.51
Facundo Roncaglia,Osasuna,1236,1,1,0.8,0.711,1.8,1,6.51
Damián Suárez,Getafe,2440,1,0,0.3,0.633,1.1,1,6.51
Alberto Moreno,Villarreal,194,0,0,0.8,0.89,0.0,0,6.5
Pere Milla,Elche,1987,4,3,0.9,0.73,1.3,2,6.5
Marcos André,Real Valladolid,1171,4,1,1.4,0.608,1.8,2,6.5
Bruno González,Real Valladolid,2261,1,0,0.2,0.7559999999999999,2.1,0,6.5
Fali,Cadiz,2639,0,0,0.3,0.7020000000000001,1.1,0,6.5
David Soria,Getafe,2520,0,0,0.0,0.45799999999999996,0.3,3,6.5
Manu Sánchez,Osasuna,974,0,4,0.2,0.726,0.2,0,6.5
Mouctar Diakhaby,Valencia,2082,1,0,0.4,0.85,1.8,0,6.49
Vicente Esquerdo,Valencia,233,0,0,0.3,0.84,0.0,0,6.49
Quini,Granada,1187,1,0,0.4,0.672,1.3,1,6.49
Portu,Real Sociedad,2190,8,3,0.8,0.731,0.5,1,6.49
Domingos Quina,Granada,343,2,0,1.0,0.764,0.5,0,6.49
Rodrigo Ely,Deportivo Alaves,470,1,0,0.5,0.784,1.8,0,6.49
Tomás Pina,Deportivo Alaves,2590,1,1,0.3,0.825,1.4,2,6.48
Diego Lainez,Real Betis,859,0,2,0.6,0.7979999999999999,0.3,0,6.48
Marvin Park,Real Madrid,133,0,1,0.3,0.8290000000000001,1.0,0,6.48
Ivan Saponjic,Cadiz,387,1,0,1.2,0.728,3.4,0,6.48
Joseph Aidoo,Celta Vigo,1285,0,0,0.4,0.82,1.7,1,6.48
Néstor Araújo,Celta Vigo,2424,0,0,0.2,0.8320000000000001,1.8,0,6.47
Pedro Mosquera,SD Huesca,2055,0,0,0.3,0.855,0.9,0,6.47
Fernando Pacheco,Deportivo Alaves,3348,0,0,0.0,0.6609999999999999,0.2,3,6.47
Sidnei,Real Betis,695,0,0,0.1,0.904,1.7,0,6.47
Jon Moncayola,Osasuna,2665,2,0,1.1,0.8170000000000001,1.0,0,6.47
Jon Morcillo,Athletic Bilbao,1363,2,2,0.8,0.7390000000000001,0.4,0,6.46
Andrés Guardado,Real Betis,1322,1,0,0.5,0.8370000000000001,1.0,1,6.46
Rubén Yáñez,Getafe,900,0,0,0.0,0.5589999999999999,0.2,0,6.46
Luuk de Jong,Sevilla,1264,4,0,0.9,0.728,2.1,1,6.46
Isco,Real Madrid,899,0,2,0.8,0.902,0.2,0,6.46
Jeremías Ledesma,Cadiz,2880,0,0,0.0,0.449,0.3,4,6.46
Jon Guridi,Real Sociedad,828,0,1,0.5,0.807,0.8,0,6.46
Allan Roméo Nyom,Getafe,2334,0,2,0.3,0.6409999999999999,1.7,1,6.45
Sergio Postigo,Levante,1625,0,0,0.0,0.823,1.1,0,6.45
Rui Silva,Granada,2880,0,0,0.0,0.527,0.2,0,6.45
Roberto Torres,Osasuna,1893,7,1,1.4,0.723,0.3,1,6.44
Óscar De Marcos,Athletic Bilbao,1517,1,2,0.2,0.7709999999999999,0.5,1,6.44
Mikel Vesga,Athletic Bilbao,1722,0,1,0.7,0.779,1.5,0,6.44
Carlos Bacca,Villarreal,782,5,0,0.9,0.654,0.4,1,6.44
Rodrigo Battaglia,Deportivo Alaves,2495,1,0,0.5,0.841,1.4,1,6.44
Diego González,Elche,1280,1,0,0.3,0.889,1.6,0,6.44
Dani Calvo,Elche,1779,2,0,0.3,0.8240000000000001,1.5,1,6.44
Pedro López,SD Huesca,1064,0,1,0.1,0.86,0.8,0,6.44
Borja García,SD Huesca,1119,1,0,0.7,0.878,0.5,0,6.43
Róber Pier,Levante,1427,0,1,0.4,0.826,0.8,0,6.43
Marcos Mauro,Cadiz,1831,2,0,0.3,0.826,1.5,0,6.43
Pepe Sánchez,Granada,254,0,0,0.3,0.5,1.3,0,6.43
Mikel Rico,SD Huesca,2200,1,4,0.6,0.8009999999999999,0.3,0,6.43
Anthony Lozano,Cadiz,1531,3,1,1.2,0.622,2.1,1,6.43
Marko Dmitrovic,Eibar,3121,1,0,0.1,0.502,0.3,1,6.43
Mikel Balenziaga,Athletic Bilbao,1689,0,1,0.1,0.779,0.7,0,6.42
Denis Cheryshev,Valencia,1105,0,3,1.0,0.669,0.6,0,6.42
Aitor Fernández,Levante,2610,0,0,0.0,0.722,0.1,0,6.42
Eugeni Valderrama,SD Huesca,114,0,0,0.0,0.855,0.3,0,6.42
Kevin Vázquez,Celta Vigo,560,0,0,0.1,0.743,0.6,0,6.42
