name,team,min,goal,assist,shot,pass,aer,mom,rating
Diego Carlos,Sevilla,3135,2,0,0.6,0.8420000000000001,2.8,1,6.9
Darwin Machís,Granada,2130,7,5,2.0,0.7240000000000001,0.6,2,6.9
Íñigo Martínez,Athletic Bilbao,2970,1,1,0.8,0.779,3.6,0,6.9
Marc Bartra,Real Betis,2527,3,1,0.8,0.853,3.4,2,6.9
Clément Lenglet,Barcelona,2428,2,1,0.4,0.9229999999999999,2.3,0,6.9
Rubén García,Osasuna,2197,8,2,1.9,0.754,0.9,2,6.9
Raúl de Tomás,Espanyol,1074,4,0,2.5,0.78,1.9,0,6.89
Cote,Eibar,2362,1,1,0.9,0.7,1.8,2,6.89
Ángel Montoro,Granada,975,2,5,0.9,0.807,0.2,2,6.89
Joaquín,Real Betis,2071,8,3,1.0,0.841,0.5,2,6.89
José Antonio Caro,Real Valladolid,245,0,0,0.0,0.326,0.7,0,6.89
Álvaro Morata,Atletico,2105,12,2,2.0,0.644,3.9,4,6.88
Jesús Navas,Sevilla,3371,0,7,0.3,0.802,0.5,2,6.88
Moussa Wagué,Barcelona,90,0,0,0.0,0.8809999999999999,1.0,0,6.88
Sergio Canales,Real Betis,3167,6,6,1.4,0.884,0.2,2,6.88
Ander Capa,Athletic Bilbao,2875,3,4,0.5,0.7509999999999999,1.3,2,6.88
Jordi Alba,Barcelona,2190,2,5,0.3,0.8859999999999999,0.2,0,6.87
Jules Koundé,Sevilla,2307,1,1,0.8,0.8590000000000001,3.2,0,6.87
Rubén Rochina,Levante,1887,4,4,2.1,0.7609999999999999,0.8,4,6.86
Cucho Hernández,Mallorca,1494,5,1,2.0,0.682,2.6,2,6.86
Víctor Díaz,Granada,2887,1,5,0.4,0.6709999999999999,1.9,2,6.86
Luuk de Jong,Sevilla,2063,6,1,1.6,0.693,4.2,2,6.86
Denis Suárez,Celta Vigo,1636,1,5,0.7,0.809,0.2,1,6.86
Yoel Rodríguez,Eibar,271,0,0,0.0,0.45299999999999996,0.3,1,6.86
Sergi Roberto,Barcelona,2342,1,2,0.2,0.9179999999999999,1.0,0,6.85
Rubén Alcaraz,Real Valladolid,1926,2,2,1.2,0.794,1.9,2,6.85
Éder Militão,Real Madrid,1020,0,0,0.1,0.875,2.5,0,6.85
Frenkie de Jong,Barcelona,2121,2,2,0.1,0.9179999999999999,0.5,2,6.85
Thibaut Courtois,Real Madrid,3060,0,0,0.0,0.7509999999999999,0.1,0,6.84
Damián Suárez,Getafe,2599,1,4,0.7,0.649,1.3,3,6.84
Carlos Fernández,Granada,2195,10,3,1.4,0.597,3.1,4,6.84
Arthur,Barcelona,1185,3,3,0.4,0.915,0.1,0,6.84
Sime Vrsaljko,Atletico,363,0,1,0.0,0.693,2.6,0,6.84
Joaquín Fernández,Real Valladolid,1661,2,0,0.5,0.7879999999999999,2.8,2,6.84
Roberto Torres,Osasuna,2723,7,8,2.2,0.705,0.8,4,6.83
Arturo Vidal,Barcelona,1663,8,2,0.8,0.884,1.0,1,6.83
Sergio Asenjo,Villarreal,3060,0,0,0.0,0.675,0.2,1,6.83
Jason,Getafe,1184,1,4,1.4,0.636,0.9,2,6.83
Raúl Carnero,Getafe,247,0,0,0.0,0.654,1.0,0,6.83
Marc Cucurella,Getafe,3250,1,5,0.8,0.679,1.5,1,6.82
Pedro Bigas,Eibar,1779,3,0,0.3,0.679,2.9,0,6.82
Kévin Rodrigues,Leganes,1934,1,2,0.9,0.732,0.8,2,6.82
Emerson Royal,Real Betis,2841,3,6,0.8,0.7909999999999999,2.0,0,6.82
Gareth Bale,Real Madrid,1092,2,2,2.1,0.7909999999999999,1.8,0,6.82
Okay Yokuslu,Celta Vigo,1979,0,2,0.5,0.813,3.2,1,6.82
Roberto Jiménez,Deportivo Alaves,789,0,0,0.1,0.493,0.3,0,6.82
José Giménez,Atletico,1753,0,0,0.5,0.857,2.6,1,6.82
Joseba Zaldúa,Real Sociedad,2551,0,2,0.2,0.773,2.5,0,6.81
Riqui Puig,Barcelona,508,0,2,0.7,0.905,0.1,0,6.81
Youssef En Nesyri,Leganes,1385,4,2,2.2,0.573,4.0,0,6.81
Óscar Rodríguez,Leganes,1925,9,2,2.1,0.737,0.7,4,6.81
Maxime Gonalons,Granada,1509,0,0,0.3,0.8109999999999999,1.9,0,6.81
Iker Muniain,Athletic Bilbao,2394,5,2,0.9,0.866,0.4,1,6.8
Rúben Vezo,Levante,2610,1,0,0.4,0.807,2.9,1,6.8
Unai López,Athletic Bilbao,1804,1,4,1.1,0.873,0.8,0,6.8
Nélson Semedo,Barcelona,2097,1,2,0.3,0.895,0.4,0,6.79
Aridane Hernández,Osasuna,2610,3,0,0.4,0.763,3.3,0,6.79
Jaume Domènech,Valencia,1323,0,0,0.0,0.603,0.1,0,6.79
Andrés Fernández,Villarreal,360,0,1,0.0,0.755,0.8,0,6.79
Marco Asensio,Real Madrid,334,3,1,0.9,0.8759999999999999,0.2,0,6.79
Mathías Olivera,Getafe,1872,0,1,0.3,0.536,3.0,2,6.79
Mohammed Salisu,Real Valladolid,2726,1,1,0.2,0.807,2.5,1,6.79
Manu Sánchez,Atletico,326,0,0,0.0,0.758,0.4,0,6.77
Enis Bardhi,Levante,2114,7,2,1.9,0.769,0.2,3,6.77
Iborra,Villarreal,2663,1,2,0.6,0.856,2.8,0,6.77
Jaime Mata,Getafe,2759,11,3,1.7,0.6629999999999999,3.1,3,6.77
Aarón Escandell,Granada,270,0,0,0.0,0.49,0.0,0,6.77
Dani Rodríguez,Mallorca,3048,5,2,1.4,0.828,0.9,2,6.77
Sidnei,Real Betis,1178,1,0,0.4,0.897,2.3,1,6.76
Antonio Puertas,Granada,2565,7,3,1.2,0.72,1.8,1,6.76
Renan Lodi,Atletico,2399,1,2,0.6,0.79,0.9,1,6.76
Néstor Araújo,Celta Vigo,2892,1,2,0.4,0.8490000000000001,2.5,0,6.76
Rodrigo,Valencia,1889,4,7,1.5,0.767,1.1,0,6.76
Stefan Savic,Atletico,1980,0,0,0.1,0.8140000000000001,3.0,2,6.76
Rubén Peña,Villarreal,1906,2,2,0.2,0.8059999999999999,0.8,4,6.76
Héctor Herrera,Atletico,1120,0,2,0.7,0.877,1.3,0,6.75
Geoffrey Kondogbia,Valencia,1807,1,1,0.7,0.841,1.5,2,6.75
David García,Osasuna,2792,0,0,0.6,0.705,5.1,2,6.75
Takefusa Kubo,Mallorca,2309,4,4,1.6,0.753,0.3,1,6.75
Raúl Albiol,Villarreal,3238,1,0,0.4,0.84,2.3,0,6.74
Oier Sanjurjo,Osasuna,2329,2,1,0.6,0.705,2.8,1,6.74
Nacho Vidal,Osasuna,2332,0,0,0.6,0.6990000000000001,1.6,1,6.74
Álvaro Tejero,Eibar,1450,0,0,0.3,0.732,1.2,1,6.73
Mauro Arambarri,Getafe,3072,1,1,1.3,0.679,2.1,0,6.73
Ansu Fati,Barcelona,1027,7,1,1.4,0.857,0.3,0,6.73
Martin Braithwaite,Leganes,1936,6,2,1.8,0.6809999999999999,2.1,1,6.73
Federico Valverde,Real Madrid,1906,2,5,0.7,0.882,0.8,0,6.73
Enric Gallego,Osasuna,880,3,0,1.5,0.54,6.4,2,6.73
Ferran Torres,Valencia,2260,4,5,1.0,0.784,1.2,1,6.72
Enes Ünal,Real Valladolid,2341,6,2,1.7,0.643,3.8,2,6.72
Leandro Cabrera,Espanyol,1530,0,1,0.1,0.701,2.8,1,6.72
Nolito,Sevilla,905,3,0,2.0,0.787,0.7,0,6.72
Paulo Oliveira,Eibar,2090,1,0,0.5,0.662,3.3,0,6.72
Jasper Cillessen,Valencia,2097,0,1,0.0,0.568,0.3,1,6.72
Rodrygo,Real Madrid,1023,2,0,0.8,0.879,0.5,0,6.72
Nacho Monreal,Real Sociedad,2393,2,0,0.7,0.835,1.8,1,6.71
Karl Toko Ekambi,Villarreal,995,6,2,2.2,0.787,0.6,1,6.71
Nemanja Maksimovic,Getafe,2898,2,0,1.0,0.7040000000000001,2.1,2,6.71
Germán Sánchez,Granada,2295,2,0,0.4,0.7829999999999999,3.1,1,6.71
Moi Gómez,Villarreal,2330,5,4,1.0,0.843,0.4,1,6.71
Leandro Cabrera,Getafe,1532,2,0,0.6,0.51,3.1,0,6.71
Lucas Pérez,Deportivo Alaves,2504,11,5,1.4,0.711,0.3,2,6.71
Guido Rodríguez,Real Betis,938,1,0,0.9,0.8540000000000001,1.4,1,6.71
Gabriel Paulista,Valencia,2803,1,1,0.2,0.8809999999999999,2.5,0,6.71
Samuel Umtiti,Barcelona,946,0,0,0.0,0.922,1.6,0,6.71
Rui Silva,Granada,3150,0,0,0.0,0.522,0.2,2,6.7
Unai García,Osasuna,536,1,0,0.3,0.72,2.8,0,6.7
Isco,Real Madrid,1190,1,2,1.0,0.88,0.3,1,6.7
Hugo Mallo,Celta Vigo,1968,0,1,0.2,0.7929999999999999,1.6,2,6.7
Maximiliano Gómez,Valencia,2149,10,2,1.2,0.617,2.7,3,6.7
Unai Bustinza,Leganes,2691,0,1,0.2,0.691,2.6,2,6.7
Ousmane Dembélé,Barcelona,358,1,0,1.0,0.78,0.2,0,6.7
Míchel Herrero,Real Valladolid,2189,1,2,0.4,0.816,0.5,0,6.7
Óliver Torres,Sevilla,1609,3,3,0.6,0.826,0.3,1,6.69
Aleix Vidal,Deportivo Alaves,2178,2,4,0.8,0.77,0.4,0,6.69
Jonathan Calleri,Espanyol,1816,1,3,1.7,0.529,5.0,0,6.69
Guido Carrillo,Leganes,1210,1,2,1.5,0.634,5.4,1,6.69
Iñaki Williams,Athletic Bilbao,2959,6,1,1.3,0.745,1.7,1,6.69
Gonçalo Guedes,Valencia,1268,2,2,1.1,0.797,0.1,2,6.69
Lucas Olaza,Celta Vigo,3143,1,3,0.5,0.7759999999999999,1.0,0,6.68
Dimitrios Siovas,Leganes,1924,0,0,0.5,0.6970000000000001,3.2,1,6.68
Kenneth Omeruo,Leganes,1878,1,0,0.2,0.705,3.0,1,6.68
Rodrigo Ely,Deportivo Alaves,2126,2,0,0.2,0.755,3.6,0,6.68
Domingos Duarte,Granada,3087,3,1,0.4,0.778,2.2,2,6.68
Nacho Martínez,Real Valladolid,1894,0,2,0.4,0.7190000000000001,0.4,0,6.68
Salva Sevilla,Mallorca,2580,5,3,1.0,0.87,0.5,0,6.67
Miguel Ángel Moyá,Real Sociedad,1170,0,0,0.0,0.775,0.2,0,6.67
Ángel Correa,Atletico,2065,5,6,1.3,0.769,0.4,1,6.67
Edu Expósito,Eibar,2311,4,1,1.0,0.815,1.2,2,6.67
Paco Alcácer,Villarreal,930,4,1,2.0,0.7909999999999999,0.5,0,6.67
Pau Torres,Villarreal,2971,2,1,0.3,0.8540000000000001,1.4,0,6.67
Óscar Plano,Real Valladolid,2510,4,2,1.1,0.727,1.1,2,6.67
Robin Le Normand,Real Sociedad,2390,1,0,0.4,0.878,2.9,0,6.67
Tomás Pina,Deportivo Alaves,1350,1,0,0.1,0.8,2.2,0,6.67
Juan Pérez,Osasuna,180,0,0,0.0,0.40700000000000003,0.0,0,6.67
Manu Trigueros,Villarreal,1544,2,4,0.9,0.88,0.5,0,6.66
Javi López,Espanyol,1387,0,0,0.2,0.71,1.6,0,6.66
Kevin Vázquez,Celta Vigo,1332,0,0,0.1,0.782,1.4,0,6.66
Vinícius Júnior,Real Madrid,1354,3,1,1.3,0.807,0.1,2,6.66
Aritz Elustondo,Real Sociedad,1504,0,1,0.4,0.82,3.0,0,6.66
Marc André ter Stegen,Barcelona,3240,0,2,0.0,0.8640000000000001,0.3,0,6.66
Lucas Vázquez,Real Madrid,841,2,1,0.6,0.835,0.2,0,6.66
Portu,Real Sociedad,2395,7,8,1.2,0.726,0.5,3,6.66
Manolo Reina,Mallorca,3240,0,0,0.0,0.569,0.2,1,6.66
Sergio Postigo,Levante,2376,1,1,0.2,0.8170000000000001,1.3,1,6.66
Nemanja Radoja,Levante,1994,1,0,0.0,0.855,1.7,0,6.65
Diego Costa,Atletico,1351,5,4,1.5,0.69,3.1,1,6.65
Junior Firpo,Barcelona,1011,1,1,0.2,0.888,0.8,0,6.65
Mubarak Wakaso,Deportivo Alaves,1289,0,0,0.9,0.75,1.2,0,6.65
Dimitri Foulquier,Granada,1115,1,0,0.3,0.64,0.9,1,6.65
Djené Dakonam,Getafe,3060,0,0,0.1,0.6940000000000001,2.5,1,6.64
João Félix,Atletico,1748,6,1,2.4,0.789,0.7,0,6.64
Zouhair Feddal,Real Betis,1436,1,2,0.5,0.846,2.4,1,6.64
Aïssa Mandi,Real Betis,2578,0,0,0.4,0.897,2.1,0,6.64
Unai Simón,Athletic Bilbao,2992,0,0,0.0,0.552,0.3,3,6.64
Rubén Pérez,Leganes,2196,1,1,0.8,0.778,1.3,0,6.64
Mario Gaspar,Villarreal,1962,0,2,0.6,0.75,1.7,0,6.64
José Gayà,Valencia,1989,0,1,0.4,0.8009999999999999,0.9,0,6.64
Fran Gámez,Mallorca,1766,0,1,0.6,0.752,0.5,1,6.63
Samuel Chukwueze,Villarreal,2039,3,2,1.3,0.741,0.4,1,6.63
Suso,Sevilla,785,1,1,0.8,0.7859999999999999,0.2,1,6.63
Alberto Moreno,Villarreal,1475,0,0,0.5,0.867,0.7,0,6.63
Quini,Granada,717,0,0,1.0,0.752,0.8,0,6.63
Bernardo Espinosa,Espanyol,2261,3,0,0.8,0.742,4.5,1,6.63
Erick Cabaco,Levante,808,0,0,0.4,0.759,1.7,0,6.63
Facundo Roncaglia,Osasuna,1282,1,0,0.2,0.7609999999999999,2.2,0,6.63
Asier Illarramendi,Real Sociedad,217,0,0,0.3,0.917,1.3,0,6.62
Toni Lato,Osasuna,473,1,0,0.5,0.6759999999999999,1.4,1,6.62
Rubén Blanco,Celta Vigo,2961,0,0,0.0,0.585,0.3,2,6.61
Igor Zubeldia,Real Sociedad,2639,0,1,0.4,0.8740000000000001,2.0,0,6.61
Toño,Levante,1590,0,2,0.1,0.794,0.8,1,6.61
Rober Correa,Eibar,932,0,0,0.4,0.735,2.4,0,6.61
Roberto Soldado,Granada,2363,7,4,1.0,0.7,1.4,0,6.61
Álex Remiro,Real Sociedad,2250,0,0,0.0,0.726,0.3,0,6.61
Ximo Navarro,Deportivo Alaves,1904,0,0,0.3,0.754,1.5,0,6.61
Mario Hermoso,Atletico,1220,0,0,0.2,0.794,1.5,0,6.61
Loren Morón,Real Betis,2032,10,3,1.4,0.662,1.2,0,6.61
Raúl Carnero,Real Valladolid,1014,0,1,0.7,0.703,1.3,0,6.61
Borja Mayoral,Levante,2149,8,2,1.4,0.7929999999999999,1.0,1,6.61
Gonzalo Escalante,Eibar,1672,0,1,0.9,0.687,2.7,1,6.6
Adnan Januzaj,Real Sociedad,1168,3,3,1.0,0.7040000000000001,0.2,1,6.6
Dani García,Athletic Bilbao,3027,0,1,0.4,0.8140000000000001,1.8,1,6.6
Ezequiel Garay,Valencia,1439,0,0,0.4,0.8759999999999999,1.7,0,6.6
Jan Oblak,Atletico,3396,0,0,0.0,0.5489999999999999,0.1,0,6.6
Javi Moyano,Real Valladolid,2231,0,0,0.2,0.705,1.7,0,6.6
Kiko Olivas,Real Valladolid,2942,2,0,0.3,0.8690000000000001,1.4,2,6.6
Tomás Vaclík,Sevilla,2926,0,0,0.0,0.665,0.2,0,6.6
Kike García,Eibar,1774,5,1,2.2,0.648,4.2,1,6.6
Roberto Rosales,Leganes,1875,0,1,0.4,0.711,1.0,1,6.6
Jorge Miramón,Levante,2431,0,3,0.3,0.784,1.0,0,6.6
Álex Pozo,Mallorca,1498,1,2,0.4,0.784,0.5,0,6.6
Joseph Aidoo,Celta Vigo,2500,0,1,0.3,0.863,1.6,0,6.59
Marcos Llorente,Atletico,1368,3,3,0.5,0.7879999999999999,0.6,2,6.59
Roque Mesa,Leganes,2018,1,3,0.9,0.8420000000000001,0.4,0,6.59
Pedro León,Eibar,1903,1,2,1.2,0.6709999999999999,1.1,0,6.59
Alphonse Areola,Real Madrid,360,0,0,0.0,0.804,0.3,0,6.59
David López,Espanyol,2462,4,2,0.5,0.8,2.5,0,6.59
Iddrisu Baba,Mallorca,2914,0,0,0.4,0.809,1.8,0,6.59
Sergi Guardiola,Real Valladolid,2666,8,2,1.6,0.711,0.9,4,6.59
Vitolo,Atletico,1222,3,2,0.6,0.8190000000000001,0.6,0,6.58
Ibrahim Amadou,Leganes,772,0,0,0.5,0.807,2.1,0,6.58
Álex Moreno,Real Betis,2267,0,4,0.8,0.785,0.6,0,6.58
Xabier Etxeita,Getafe,1447,0,0,0.4,0.541,2.9,0,6.58
Martín Zubimendi,Real Sociedad,572,0,0,0.4,0.866,2.0,0,6.58
Carles Pérez,Barcelona,474,1,2,1.4,0.835,0.1,0,6.58
Anaitz Arbilla,Eibar,2007,1,0,0.6,0.727,2.3,0,6.58
Daniel Wass,Valencia,2732,1,6,0.5,0.8059999999999999,1.5,0,6.58
Clerc,Levante,1846,0,2,0.2,0.721,1.4,0,6.58
Jaume Costa,Valencia,1391,0,1,0.2,0.833,1.0,0,6.58
Ivan Rakitic,Barcelona,1589,1,3,0.8,0.9,0.6,0,6.57
Rubén Duarte,Deportivo Alaves,2663,0,1,0.6,0.677,1.8,0,6.57
Dídac Vilá,Espanyol,2494,0,0,0.5,0.6920000000000001,2.1,0,6.57
Yannick Carrasco,Atletico,628,1,2,1.1,0.807,0.2,0,6.57
Marc Roca,Espanyol,3019,2,1,0.9,0.8109999999999999,1.0,0,6.57
Roberto López,Real Sociedad,49,0,1,0.0,0.8,1.3,0,6.57
Francis Coquelin,Valencia,1908,0,0,0.3,0.897,0.9,0,6.56
Esteban Burgos,Eibar,1115,1,0,0.2,0.626,2.0,2,6.56
Santi Mina,Celta Vigo,1942,6,3,1.4,0.7090000000000001,2.6,1,6.55
Unai Núñez,Athletic Bilbao,1569,0,0,0.4,0.8240000000000001,2.5,0,6.55
Sergio Herrera,Osasuna,1655,0,0,0.0,0.401,0.3,0,6.55
Jorge Molina,Getafe,1895,5,3,0.9,0.653,2.5,1,6.55
Toni Villa,Real Valladolid,1365,0,1,0.8,0.747,0.2,1,6.54
Diego López,Espanyol,3233,0,0,0.0,0.542,0.2,0,6.54
Iñigo Córdoba,Athletic Bilbao,1455,1,4,1.2,0.727,0.7,1,6.54
Xavier Quintillá,Villarreal,1573,0,2,0.2,0.857,0.5,0,6.54
Erick Cabaco,Getafe,268,0,0,0.3,0.625,3.0,0,6.54
Thierry Correia,Valencia,259,0,0,0.3,0.757,1.0,0,6.54
Alfonso Pedraza,Real Betis,1350,1,0,0.7,0.7659999999999999,0.6,0,6.54
Ángel Rodríguez,Getafe,1397,10,3,1.7,0.638,0.9,1,6.53
Kenedy,Getafe,578,1,3,0.7,0.713,0.4,1,6.53
Álvaro Vadillo,Granada,1222,3,1,0.8,0.738,0.3,0,6.53
Jean Clair Todibo,Barcelona,77,0,0,0.0,0.961,1.0,0,6.53
Víctor Camarasa,Deportivo Alaves,1300,0,1,0.5,0.813,0.6,0,6.53
Javier Ontiveros,Villarreal,875,2,1,1.6,0.807,0.3,0,6.53
Mouctar Diakhaby,Valencia,1441,0,0,0.0,0.888,1.8,1,6.53
Deyverson,Getafe,205,0,1,1.0,0.508,3.4,0,6.53
Fernando Pacheco,Deportivo Alaves,2359,0,0,0.0,0.535,0.1,1,6.52
Lumor Agbenyenu,Mallorca,1808,1,0,0.6,0.747,0.8,0,6.52
Kike Pérez,Real Valladolid,217,0,0,0.8,0.887,0.7,0,6.52
Iván Cuéllar,Leganes,2430,0,0,0.0,0.439,0.4,1,6.52
David Timor,Getafe,940,3,0,0.9,0.602,2.0,1,6.52
Youssef En Nesyri,Sevilla,790,4,0,1.2,0.637,2.1,0,6.51
Coke,Levante,987,1,0,0.5,0.789,1.1,1,6.51
Diego Llorente,Real Sociedad,2330,1,1,0.3,0.873,2.4,0,6.51
Hugo Guillamón,Valencia,495,0,0,0.0,0.912,1.2,0,6.51
Willian José,Real Sociedad,2018,11,1,1.6,0.722,1.1,0,6.51
Pablo Hervías,Real Valladolid,1013,1,0,0.8,0.8340000000000001,0.4,0,6.51
Jonathan Silva,Leganes,2787,1,2,0.6,0.722,1.2,1,6.51
Raúl Navas,Osasuna,711,0,0,0.0,0.79,1.0,0,6.5
Edgar González,Real Betis,687,0,0,0.6,0.867,2.6,0,6.5
Bruno González,Levante,455,0,0,0.2,0.841,1.2,0,6.5
Víctor Sánchez,Espanyol,1692,0,1,0.4,0.8059999999999999,1.5,0,6.49
Víctor Laguardia,Deportivo Alaves,2658,1,2,0.3,0.7240000000000001,2.1,0,6.49
Aleix Febas,Mallorca,1700,0,3,0.3,0.85,0.1,0,6.49
David Soria,Getafe,3420,0,0,0.0,0.42,0.2,1,6.49
Álvaro Odriozola,Real Madrid,344,0,1,0.5,0.9109999999999999,0.0,0,6.49
Fedor Smolov,Celta Vigo,749,2,0,1.1,0.695,1.1,0,6.49
Pape Diop,Eibar,2259,1,0,0.9,0.726,2.2,0,6.49
Javier Avilés,Leganes,180,1,1,0.6,0.7879999999999999,0.2,0,6.49
Roger Martí,Levante,2272,11,1,1.6,0.6559999999999999,1.0,4,6.48
Andrés Guardado,Real Betis,2056,0,3,0.4,0.845,0.5,0,6.48
Gil Dias,Granada,351,0,1,0.5,0.778,0.4,0,6.48
Antoñito,Real Valladolid,1028,0,0,0.1,0.745,0.5,0,6.48
Jon Moncayola,Osasuna,1493,1,0,0.5,0.754,0.8,0,6.48
Jordi Masip,Real Valladolid,3150,0,0,0.0,0.473,0.2,2,6.48
Sandro Ramírez,Real Valladolid,1308,3,1,1.8,0.758,0.5,0,6.48
Mikel Vesga,Athletic Bilbao,1264,0,1,0.7,0.81,1.8,0,6.48
Iker Losada,Celta Vigo,11,1,0,0.5,0.778,0.5,0,6.48
Neto,Barcelona,180,0,0,0.0,0.875,0.5,0,6.48
Fede Vico,Granada,886,2,1,1.0,0.743,0.4,0,6.47
Pablo De Blasis,Eibar,1595,2,3,0.5,0.71,0.8,0,6.47
