name,team,min,goal,assist,shot,pass,aer,mom,rating
Edgar Badia,Elche,3240,0,0,0.0,0.695,0.3,2,6.73
Fernando Pacheco,Espanyol,1440,0,0,0.0,0.6890000000000001,0.3,1,6.73
Iker Muniain,Athletic Bilbao,1692,0,3,0.9,0.862,0.1,1,6.72
Alfonso Espino,Cadiz,3123,0,4,0.6,0.672,0.9,2,6.72
Oihan Sancet,Athletic Bilbao,2555,10,2,1.6,0.83,0.7,1,6.72
Mario Hermoso,Atletico,2111,3,2,0.6,0.875,1.4,1,6.72
João Félix,Atletico,651,4,3,1.9,0.773,0.5,1,6.72
William Carvalho,Real Betis,2454,3,0,0.8,0.8690000000000001,1.0,2,6.72
Adri Embarba,Espanyol,34,0,0,2.0,0.75,0.0,0,6.72
Koke,Atletico,2560,0,3,0.5,0.8909999999999999,0.3,0,6.72
Fran García,Rayo Vallecano,3409,2,3,0.8,0.815,0.2,0,6.72
Étienne Capoue,Villarreal,1958,3,0,0.9,0.884,0.9,0,6.72
Sergio Canales,Real Betis,2417,4,3,1.3,0.818,0.4,1,6.72
Stefan Savic,Atletico,1946,0,0,0.1,0.88,2.5,0,6.72
Cyle Larin,Real Valladolid,1471,8,3,2.7,0.701,2.3,0,6.71
Lucas Torró,Osasuna,2489,1,0,0.8,0.807,2.6,0,6.71
Lucas Ocampos,Sevilla,1163,4,0,1.6,0.7709999999999999,1.6,2,6.71
Álex Remiro,Real Sociedad,3420,0,0,0.0,0.688,0.2,0,6.71
Adri Embarba,Espanyol,34,0,0,2.0,0.75,0.0,0,6.72
Koke,Atletico,2560,0,3,0.5,0.8909999999999999,0.3,0,6.72
Fran García,Rayo Vallecano,3409,2,3,0.8,0.815,0.2,0,6.72
Étienne Capoue,Villarreal,1958,3,0,0.9,0.884,0.9,0,6.72
Sergio Canales,Real Betis,2417,4,3,1.3,0.818,0.4,1,6.72
Stefan Savic,Atletico,1946,0,0,0.1,0.88,2.5,0,6.72
Cyle Larin,Real Valladolid,1471,8,3,2.7,0.701,2.3,0,6.71
Lucas Torró,Osasuna,2489,1,0,0.8,0.807,2.6,0,6.71
Lucas Ocampos,Sevilla,1163,4,0,1.6,0.7709999999999999,1.6,2,6.71
Álex Remiro,Real Sociedad,3420,0,0,0.0,0.688,0.2,0,6.71
Carlos García,Cadiz,24,0,1,0.0,0.833,1.0,0,6.71
Valentín Castellanos,Girona,2618,13,0,2.5,0.634,1.5,1,6.71
Moi Gómez,Osasuna,2458,3,2,0.6,0.888,0.2,0,6.71
Martín Zubimendi,Real Sociedad,3102,1,3,0.4,0.856,1.6,1,6.71
Héctor Bellerín,Barcelona,141,0,0,0.0,0.8,1.0,0,6.71
Oriol Romeu,Girona,2952,2,0,0.7,0.873,1.2,0,6.71
Lucas Vázquez,Real Madrid,1141,4,1,0.6,0.887,0.0,0,6.7
Eray Cömert,Valencia,1675,1,0,0.4,0.865,1.9,0,6.7
Rui Silva,Real Betis,2340,0,0,0.0,0.634,0.3,1,6.7
El Bilal Touré,Almeria,1275,7,2,1.4,0.718,2.1,2,6.7
Ante Budimir,Osasuna,1811,8,0,1.9,0.619,3.2,2,6.7
Paulo Gazzaniga,Girona,2520,0,0,0.0,0.6990000000000001,0.2,3,6.69
Predrag Rajkovic,Mallorca,3240,0,0,0.0,0.5479999999999999,0.1,1,6.69
Luis Suárez,Almeria,1498,4,4,2.0,0.7,1.7,1,6.69
Nabil Fekir,Real Betis,970,2,2,1.7,0.847,0.5,0,6.69
Sergio Escudero,Real Valladolid,1442,1,0,1.2,0.723,1.0,1,6.69
Aitor Ruibal,Real Betis,1451,0,0,0.6,0.7829999999999999,0.6,2,6.68
Vinicius Souza,Espanyol,2434,1,1,0.3,0.8009999999999999,2.1,0,6.68
Thierry Correia,Valencia,2015,0,0,0.2,0.794,0.9,0,6.68
Rubén Sobrino,Cadiz,2471,3,2,1.0,0.732,1.8,1,6.68
Jan Oblak,Atletico,2493,0,0,0.0,0.609,0.1,1,6.67
Omar Mascarell,Elche,2450,0,1,0.3,0.868,1.0,0,6.67
Nemanja Gudelj,Sevilla,2779,3,1,1.1,0.905,1.4,2,6.67
Íñigo Ruíz de Galarreta,Mallorca,2457,0,1,0.3,0.85,0.7,0,6.67
Suso,Sevilla,1063,2,4,1.0,0.8740000000000001,0.1,1,6.67
Marko Dmitrovic,Sevilla,1268,0,0,0.0,0.495,0.3,0,6.66
Justin Kluivert,Valencia,1452,6,0,1.7,0.787,0.3,2,6.66
Óscar De Marcos,Athletic Bilbao,2824,1,6,0.1,0.789,0.7,1,6.66
Fernando Martínez,Almeria,3286,0,0,0.0,0.6509999999999999,0.1,1,6.66
Aridane Hernández,Osasuna,1791,0,1,0.2,0.8440000000000001,1.3,2,6.66
Alfonso Pedraza,Villarreal,1636,0,3,1.0,0.815,0.5,0,6.65
Abde Ezzalzouli,Osasuna,1516,4,2,1.4,0.742,0.1,2,6.65
Raúl Albiol,Villarreal,2120,0,0,0.1,0.887,1.6,0,6.65
Luka Modric,Real Madrid,1746,4,3,0.9,0.907,0.3,0,6.65
Luiz Felipe,Real Betis,1769,0,0,0.1,0.855,1.3,0,6.65
Sergi Roberto,Barcelona,1309,4,1,0.8,0.9279999999999999,0.3,0,6.65
Mouctar Diakhaby,Valencia,2449,3,0,0.7,0.821,1.7,1,6.65
Joseph Aidoo,Celta Vigo,3121,3,0,0.4,0.866,1.8,2,6.65
Igor Zubeldia,Real Sociedad,2547,1,1,0.2,0.857,1.9,1,6.64
Luiz Henrique,Real Betis,1816,1,3,1.3,0.763,0.8,2,6.64
Ander Barrenetxea,Real Sociedad,874,3,1,0.8,0.772,0.5,0,6.64
Hugo Mallo,Celta Vigo,2171,0,1,0.7,0.7929999999999999,2.0,1,6.64
Óscar Trejo,Rayo Vallecano,2164,3,4,0.7,0.83,0.3,1,6.64
Chris Ramos,Cadiz,707,1,0,2.1,0.5539999999999999,4.3,0,6.64
Thomas Lemar,Atletico,1259,1,3,0.5,0.884,0.2,0,6.63
Mikel Vesga,Athletic Bilbao,2576,3,3,0.8,0.8420000000000001,1.8,0,6.63
Clerc,Elche,2647,0,1,0.3,0.778,0.6,0,6.63
Borja Iglesias,Real Betis,2385,15,3,1.8,0.76,0.7,2,6.63
Aimar Oroz,Osasuna,2023,3,6,0.7,0.8029999999999999,0.5,3,6.63
Rodrigo Riquelme,Girona,2188,4,4,1.6,0.759,0.3,2,6.63
Luis Milla,Getafe,1862,0,3,0.3,0.821,0.6,0,6.63
Martin Valjent,Mallorca,2659,0,0,0.2,0.804,1.2,0,6.62
Memphis Depay,Atletico,269,4,0,1.4,0.7859999999999999,0.1,0,6.62
Carlos Soler,Valencia,243,1,0,1.7,0.841,0.3,1,6.62
Nacho,Real Madrid,1632,1,1,0.3,0.93,1.3,0,6.62
Federico Fernández,Elche,90,0,0,0.0,0.5710000000000001,1.0,0,6.62
Álex Collado,Elche,725,1,1,1.1,0.8440000000000001,0.3,1,6.62
Eric García,Barcelona,1414,1,0,0.3,0.91,1.0,0,6.62
Aihen Muñoz,Real Sociedad,1758,0,1,0.3,0.802,1.0,0,6.62
Cenk Özkacar,Valencia,1364,0,0,0.6,0.843,2.9,0,6.62
Manu Morlanes,Mallorca,713,1,0,0.6,0.852,0.5,0,6.61
Kike Barja,Osasuna,1316,1,6,0.6,0.7609999999999999,0.3,0,6.61
Álvaro Aceves,Real Valladolid,12,0,0,0.0,0.8,1.0,0,6.61
Léo Baptistão,Almeria,1746,5,2,1.6,0.679,1.0,3,6.61
Alejandro Catena,Rayo Vallecano,3105,1,1,0.4,0.8290000000000001,2.3,0,6.61
Aïssa Mandi,Villarreal,1460,0,0,0.1,0.9079999999999999,1.0,0,6.61
Brian Oliván,Espanyol,2413,1,7,0.5,0.701,0.6,0,6.6
César Montes,Espanyol,1589,3,0,0.7,0.782,3.4,1,6.6
Dani Rodríguez,Mallorca,2115,3,6,0.7,0.82,0.3,2,6.6
José Gragera,Espanyol,461,1,0,0.4,0.855,1.3,0,6.6
Umar Sadiq,Real Sociedad,83,1,0,0.5,1.0,1.0,0,6.6
Carles Pérez,Celta Vigo,2150,3,5,1.5,0.861,0.2,2,6.6
Jawad El Yamiq,Real Valladolid,1612,1,0,0.7,0.816,1.7,0,6.59
Théo Bongonda,Cadiz,1951,4,3,1.4,0.7609999999999999,0.5,1,6.59
Óscar Valentín,Rayo Vallecano,2564,0,0,0.4,0.8190000000000001,0.8,0,6.59
Álex Baena,Villarreal,1947,6,2,1.8,0.816,0.1,2,6.59
Martín Montoya,Real Betis,456,0,0,0.2,0.81,1.5,0,6.59
Chimy Avila,Osasuna,1724,8,2,2.3,0.604,1.2,3,6.59
Dani Vivian,Athletic Bilbao,2374,1,0,0.4,0.815,1.4,0,6.59
Nico González,Valencia,1410,1,1,0.5,0.8740000000000001,1.0,0,6.59
Sergi Guardiola,Cadiz,1176,3,0,1.6,0.7240000000000001,0.6,1,6.59
Álex Centelles,Almeria,1124,1,2,0.3,0.759,0.4,0,6.59
David Alaba,Real Madrid,1841,1,3,0.6,0.893,0.5,0,6.58
Santiago Bueno,Girona,3012,0,1,0.4,0.866,2.2,0,6.58
Tete Morente,Elche,2073,4,0,1.4,0.8079999999999999,1.1,1,6.58
Pepe Reina,Villarreal,1980,0,0,0.0,0.774,0.1,0,6.58
Melero,Almeria,1877,4,3,0.9,0.868,0.6,0,6.58
Edgar González,Real Betis,1770,0,0,0.4,0.8909999999999999,2.0,0,6.58
Ferland Mendy,Real Madrid,1359,0,1,0.1,0.9259999999999999,0.4,0,6.58
Franco Cervi,Celta Vigo,1898,0,4,0.6,0.7759999999999999,0.3,0,6.57
Fernando,Sevilla,1581,0,1,0.3,0.887,0.9,0,6.57
Samu Castillejo,Valencia,1371,4,0,1.5,0.847,0.3,0,6.57
Kike Pérez,Real Valladolid,2319,1,2,1.3,0.7929999999999999,0.9,0,6.57
Florian Lejeune,Rayo Vallecano,2570,4,0,1.3,0.7909999999999999,1.9,1,6.57
Iván Sánchez,Real Valladolid,1122,1,1,0.7,0.8440000000000001,0.1,1,6.57
Rodri,Real Betis,1610,2,3,0.5,0.899,0.1,1,6.57
Isco,Sevilla,803,0,2,0.3,0.868,0.4,0,6.57
Miguel Gutiérrez,Girona,2400,2,3,0.5,0.858,0.3,0,6.57
Iván Fresneda,Real Valladolid,1776,0,0,0.2,0.807,0.4,0,6.56
Martin Braithwaite,Espanyol,2468,10,2,1.9,0.6890000000000001,1.5,2,6.56
Saúl Ñíguez,Atletico,1091,3,1,0.7,0.807,1.3,1,6.56
Nemanja Maksimovic,Getafe,2069,0,0,0.6,0.787,1.6,0,6.55
Youssef En Nesyri,Sevilla,1660,8,1,1.9,0.657,1.9,0,6.55
Samú Costa,Almeria,1988,1,2,0.6,0.799,1.5,2,6.55
Geoffrey Kondogbia,Atletico,1001,0,2,0.5,0.894,0.6,0,6.55
Óliver Torres,Sevilla,2149,3,1,0.7,0.816,0.2,2,6.55
Lázaro,Almeria,711,6,0,1.3,0.8029999999999999,0.3,1,6.55
Iván Martín,Girona,1592,3,3,0.8,0.851,0.5,0,6.55
Ansu Fati,Barcelona,1382,7,3,1.7,0.848,0.2,0,6.55
Borja García,Girona,686,1,0,0.7,0.821,0.5,0,6.55
Axel Witsel,Atletico,2255,0,0,0.3,0.927,1.2,0,6.55
Íñigo Lekue,Athletic Bilbao,1323,0,1,0.5,0.81,0.9,0,6.54
Asier Illarramendi,Real Sociedad,1077,1,0,0.5,0.862,0.7,0,6.54
Damián Suárez,Getafe,1961,1,1,0.2,0.67,0.5,0,6.54
Sergio Camello,Rayo Vallecano,2412,6,5,2.0,0.7859999999999999,0.7,1,6.54
Jorge Cuenca,Villarreal,503,0,0,0.4,0.8740000000000001,1.5,0,6.54
Sergio Herrera,Osasuna,1530,0,0,0.0,0.601,0.1,0,6.54
Javi Sánchez,Real Valladolid,2395,1,0,0.3,0.825,1.4,0,6.54
Fernando Pacheco,Almeria,90,0,0,0.0,0.591,0.0,0,6.54
Ramón Terrats,Villarreal,824,1,1,0.9,0.873,0.4,1,6.54
Álex Sola,Real Sociedad,346,0,0,0.4,0.81,0.7,0,6.54
Luis Pérez,Real Valladolid,1216,0,1,0.2,0.8,0.4,1,6.54
Giorgi Mamardashvili,Valencia,3420,0,0,0.0,0.599,0.2,2,6.54
Ivan Rakitic,Sevilla,1791,1,3,1.0,0.836,0.6,1,6.54
Manu Sánchez,Osasuna,2117,0,2,0.3,0.815,0.5,0,6.54
Marcão,Sevilla,374,0,0,0.0,0.87,1.6,0,6.53
Erik Lamela,Sevilla,1847,6,0,1.5,0.7979999999999999,0.5,0,6.53
Bryan Gil,Sevilla,921,2,2,1.0,0.8220000000000001,0.2,0,6.53
Rubén Peña,Osasuna,1282,0,1,0.6,0.732,0.7,1,6.53
Lucas Rosa,Real Valladolid,930,0,1,0.4,0.747,0.9,0,6.53
Djené Dakonam,Getafe,2847,0,1,0.3,0.775,1.6,0,6.53
Diego Mariño,Almeria,45,0,0,0.0,0.857,0.0,0,6.53
Iker Benito,Osasuna,176,0,0,0.0,0.7709999999999999,0.3,0,6.53
Julen Agirrezabala,Athletic Bilbao,675,0,0,0.0,0.6679999999999999,0.1,0,6.53
Srdjan Babic,Almeria,2999,3,0,0.3,0.858,2.1,0,6.53
Marcos Alonso,Barcelona,1163,1,0,0.3,0.909,1.1,0,6.53
Antonio Rüdiger,Real Madrid,2411,1,0,0.7,0.9209999999999999,1.1,0,6.53
Rodrigo Ely,Almeria,3158,0,1,0.5,0.815,2.2,0,6.52
Monchu,Real Valladolid,2030,3,2,1.1,0.8320000000000001,0.5,1,6.52
Joaquín Fernández,Real Valladolid,2158,1,0,0.4,0.8320000000000001,2.0,1,6.52
Jaume Costa,Mallorca,2610,0,1,0.3,0.747,0.9,0,6.52
Jorge Meré,Cadiz,600,0,0,0.4,0.833,1.6,0,6.52
Yan Couto,Girona,1154,1,2,0.3,0.7879999999999999,0.0,0,6.52
Alex Telles,Sevilla,1428,0,2,0.4,0.8109999999999999,1.0,0,6.52
Agustín Marchesín,Celta Vigo,1710,0,0,0.0,0.674,0.2,0,6.52
Gorka Guruzeta,Athletic Bilbao,1421,6,1,1.7,0.7340000000000001,1.0,2,6.52
Manu Bueno,Sevilla,150,0,0,0.5,0.7879999999999999,0.5,0,6.52
Javier Puado,Espanyol,2350,7,2,1.5,0.799,0.6,0,6.51
Andrés Guardado,Real Betis,1376,1,1,0.3,0.852,0.7,0,6.51
Óscar Plano,Real Valladolid,2048,1,1,0.9,0.754,1.0,0,6.51
Brian Ocampo,Cadiz,1129,1,1,0.7,0.782,0.4,1,6.51
Juan Iglesias,Getafe,2144,1,0,0.7,0.614,0.5,0,6.51
Ángel Correa,Atletico,1449,9,1,1.2,0.8109999999999999,0.1,2,6.5
Domingos Duarte,Getafe,2658,0,2,0.5,0.7709999999999999,1.5,1,6.5
Jon Pacheco,Real Sociedad,1189,0,1,0.2,0.9,1.8,0,6.5
Borja Mayoral,Getafe,2775,8,2,1.5,0.7809999999999999,1.0,2,6.5
Giovanni González,Mallorca,924,0,2,0.3,0.797,0.8,0,6.5
Rubén Alcaraz,Cadiz,2047,3,0,1.1,0.813,1.0,1,6.5
Gastón Álvarez,Getafe,1504,2,0,0.2,0.626,1.4,0,6.5
Darwin Machís,Real Valladolid,599,0,1,1.7,0.7340000000000001,0.2,1,6.5
Fran Beltrán,Celta Vigo,2864,0,2,0.7,0.9009999999999999,0.5,0,6.49
Andoni Gorosabel,Real Sociedad,1712,0,0,0.5,0.867,0.7,1,6.49
Leandro Cabrera,Espanyol,2673,0,1,0.7,0.733,1.9,0,6.48
Víctor Ruiz,Real Betis,557,0,0,0.1,0.852,1.7,0,6.48
Óscar Rodríguez,Celta Vigo,1772,2,0,1.3,0.843,0.3,0,6.48
Ferran Torres,Barcelona,1385,4,2,1.2,0.812,0.3,1,6.48
Álex Pozo,Almeria,1878,0,3,0.3,0.73,0.4,0,6.48
José Luís Morales,Villarreal,1205,7,0,1.4,0.735,0.3,0,6.48
Jørgen Strand Larsen,Celta Vigo,1713,4,4,1.3,0.6940000000000001,1.3,1,6.48
Unai Simón,Athletic Bilbao,2746,0,0,0.0,0.684,0.0,1,6.48
Mauro Arambarri,Getafe,1000,0,1,0.6,0.823,1.2,0,6.48
Stefan Mitrovic,Getafe,1678,0,0,0.0,0.79,1.7,0,6.48
Edu Expósito,Espanyol,1165,2,2,0.7,0.7909999999999999,0.5,1,6.47
Toni Villa,Girona,896,1,3,0.7,0.8190000000000001,0.1,2,6.47
Dani García,Athletic Bilbao,1492,0,2,0.4,0.799,0.8,0,6.47
Rubén Sánchez,Espanyol,894,0,2,0.5,0.77,0.8,0,6.47
Mohamed Ali Cho,Real Sociedad,580,1,2,1.2,0.7390000000000001,0.3,1,6.47
Andriy Lunin,Real Madrid,630,0,0,0.0,0.885,0.0,0,6.46
Hugo Guillamón,Valencia,1634,1,4,0.2,0.8440000000000001,0.8,0,6.46
Lucas Olaza,Real Valladolid,1497,0,1,0.2,0.804,1.2,0,6.46
Luis Hernández,Cadiz,3150,0,0,0.2,0.795,1.1,0,6.46
Álvaro Aguado,Real Valladolid,1887,1,2,0.6,0.852,0.4,0,6.46
Unai García,Osasuna,1718,0,1,0.2,0.8,1.8,0,6.46
Óscar Mingueza,Celta Vigo,1285,0,0,0.2,0.833,0.4,0,6.46
Jesús Navas,Sevilla,1980,0,0,0.3,0.812,0.5,0,6.46
Paul Akouokou,Real Betis,442,0,0,0.3,0.935,0.5,0,6.45
Nacho Vidal,Osasuna,1250,0,0,0.5,0.759,1.5,0,6.45
