home,away,home_score,away_score
Salernitana,Inter,1,1
Lecce,Napoli,1,2
AC Milan,Empoli,0,0
Udinese,Monza,2,2
Fiorentina,Spezia,1,1
Atalanta,Bologna,0,2
Sampdoria,Cremonese,2,3
Torino,Roma,0,1
Verona,Sassuolo,2,1
Lazio,Juventus,2,1
Cremonese,Atalanta,1,3
Inter,Fiorentina,0,1
Juventus,Verona,1,0
Bologna,Udinese,3,0
Spezia,Salernitana,1,1
Monza,Lazio,0,2
Roma,Sampdoria,3,0
Napoli,AC Milan,0,4
AC Milan,Salernitana,1,1
Sassuolo,Spezia,1,0
Atalanta,Empoli,2,1
Monza,Cremonese,1,1
Salernitana,Bologna,2,2
Udinese,AC Milan,3,1
Sampdoria,Verona,3,1
Torino,Napoli,0,4
Fiorentina,Lecce,1,0
Lazio,Roma,1,0
Inter,Juventus,0,1
Sassuolo,Cremonese,3,2
Torino,Bologna,1,0
Spezia,Inter,2,1
Empoli,Udinese,0,1
Napoli,Atalanta,2,0
Bologna,Lazio,0,0
Lecce,Torino,0,2
Cremonese,Fiorentina,0,2
Verona,Monza,1,1
Roma,Sassuolo,3,4
Juventus,Sampdoria,4,2
Verona,Fiorentina,0,3
Lazio,Sampdoria,1,0
Cremonese,Roma,2,1
Juventus,Torino,4,2
Napoli,Lazio,0,1
Monza,Empoli,2,1
Atalanta,Udinese,0,0
Fiorentina,AC Milan,2,1
Spezia,Verona,0,0
Sampdoria,Salernitana,0,0
Inter,Lecce,2,0
Roma,Juventus,1,0
Torino,Cremonese,2,2
Empoli,Napoli,0,2
Lecce,Sassuolo,0,1
Bologna,Inter,1,0
Salernitana,Monza,3,0
Udinese,Spezia,2,2
AC Milan,Atalanta,2,0
Verona,Salernitana,1,0
Sampdoria,Inter,0,0
Sassuolo,Napoli,0,2
Sampdoria,Bologna,1,2
Monza,AC Milan,0,1
Inter,Udinese,3,1
Atalanta,Lecce,1,2
Fiorentina,Empoli,1,1
Salernitana,Lazio,0,2
Spezia,Juventus,0,2
Roma,Verona,1,0
Verona,Lazio,1,1
Monza,Sampdoria,2,2
Salernitana,Juventus,0,3
AC Milan,Torino,1,0
Empoli,Spezia,2,2
Lecce,Roma,1,1
Lazio,Atalanta,0,2
Udinese,Sassuolo,2,2
Bologna,Monza,0,1
Juventus,Fiorentina,1,0
Napoli,Cremonese,3,0
Udinese,Verona,1,1
Cremonese,Lecce,0,2
Roma,Empoli,2,0
Sassuolo,Atalanta,1,0
Spezia,Napoli,0,3
Torino,Udinese,1,0
Fiorentina,Bologna,1,2
Inter,AC Milan,1,0
Bologna,Cremonese,1,1
Inter,Empoli,0,1
Lazio,AC Milan,4,0
Bologna,Spezia,2,0
Lecce,Salernitana,1,2
Empoli,Torino,2,2
Cremonese,Inter,1,2
Atalanta,Sampdoria,2,0
AC Milan,Sassuolo,2,5
Juventus,Monza,0,2
Lazio,Fiorentina,1,1
Napoli,Roma,2,1
Empoli,Sampdoria,1,0
Verona,Lecce,2,0
Salernitana,Napoli,0,2
Fiorentina,Torino,0,1
Sampdoria,Udinese,0,1
Monza,Sassuolo,1,1
Spezia,Roma,0,2
Juventus,Atalanta,3,3
Verona,Cremonese,2,0
Bologna,Atalanta,1,2
Napoli,Juventus,5,1
Cremonese,Monza,2,3
Lecce,AC Milan,2,2
Inter,Verona,1,0
Sassuolo,Lazio,0,2
Torino,Spezia,0,1
Udinese,Bologna,1,2
Atalanta,Salernitana,8,2
Roma,Fiorentina,2,0
Salernitana,AC Milan,1,2
Sassuolo,Sampdoria,1,2
Spezia,Atalanta,2,2
Torino,Verona,1,1
Lecce,Lazio,2,1
Roma,Bologna,1,0
Cremonese,Juventus,0,1
Fiorentina,Monza,1,1
Inter,Napoli,1,0
Udinese,Empoli,1,1
Fiorentina,Sassuolo,2,1
Juventus,Udinese,1,0
Monza,Inter,2,2
Salernitana,Torino,1,1
Lazio,Empoli,2,2
Spezia,Lecce,0,0
Sampdoria,Napoli,0,2
AC Milan,Roma,2,2
Napoli,Empoli,2,0
Spezia,Udinese,1,1
Cremonese,AC Milan,0,0
Sassuolo,Roma,1,1
Lecce,Atalanta,2,1
Torino,Sampdoria,2,0
Fiorentina,Salernitana,2,1
Inter,Bologna,6,1
Verona,Juventus,0,1
Lazio,Monza,1,0
Empoli,Cremonese,2,0
Napoli,Udinese,3,2
Sampdoria,Lecce,0,2
Bologna,Sassuolo,3,0
Atalanta,Inter,2,3
Verona,Spezia,1,2
Roma,Torino,1,1
Monza,Salernitana,3,0
AC Milan,Fiorentina,2,1
Juventus,Lazio,3,0
Verona,Roma,1,3
Monza,Bologna,1,2
Udinese,Lecce,1,1
Salernitana,Cremonese,2,2
Empoli,Sassuolo,1,0
Atalanta,Napoli,1,2
AC Milan,Spezia,2,1
Bologna,Torino,2,1
Monza,Verona,2,0
Sampdoria,Fiorentina,0,2
Roma,Lazio,0,1
Juventus,Inter,2,0
Cremonese,Sampdoria,0,1
Sassuolo,Verona,2,1
Napoli,Sassuolo,4,0
Lecce,Juventus,0,1
Inter,Sampdoria,3,0
Empoli,Atalanta,0,2
Cremonese,Udinese,0,0
Spezia,Fiorentina,1,2
Lazio,Salernitana,1,3
Torino,AC Milan,2,1
Sampdoria,Roma,0,1
Lecce,Fiorentina,1,1
Juventus,Empoli,4,0
Salernitana,Spezia,1,0
AC Milan,Monza,4,1
Fiorentina,Inter,3,4
Udinese,Torino,1,2
Bologna,Lecce,2,0
Atalanta,Lazio,0,2
Roma,Napoli,0,1
Fiorentina,Lazio,0,4
Empoli,Monza,1,0
Torino,Juventus,0,1
Atalanta,Sassuolo,2,1
Inter,Salernitana,2,0
Lazio,Udinese,0,0
Spezia,Cremonese,2,2
Napoli,Bologna,3,2
Verona,AC Milan,1,2
Verona,Udinese,1,2
Sassuolo,Inter,1,2
AC Milan,Juventus,2,0
Bologna,Sampdoria,1,1
Torino,Empoli,1,1
Udinese,Atalanta,2,2
Salernitana,Verona,2,1
Monza,Spezia,2,0
Cremonese,Napoli,1,4
Roma,Lecce,2,1
Napoli,Torino,3,1
Inter,Roma,1,2
Empoli,AC Milan,1,3
Lazio,Spezia,4,0
Lecce,Cremonese,1,1
Sampdoria,Monza,0,3
Sassuolo,Salernitana,5,0
Atalanta,Fiorentina,1,0
Juventus,Bologna,3,0
Empoli,Roma,1,2
Salernitana,Lecce,1,2
Bologna,Empoli,0,1
Spezia,Sampdoria,2,1
Torino,Sassuolo,0,1
Udinese,Inter,3,1
Monza,Juventus,1,0
Cremonese,Lazio,0,4
Fiorentina,Verona,2,0
Roma,Atalanta,0,1
AC Milan,Napoli,1,2
Monza,Atalanta,0,2
Salernitana,Empoli,2,2
Torino,Lecce,1,0
Napoli,Spezia,1,0
Inter,Torino,1,0
Sampdoria,AC Milan,1,2
Atalanta,Cremonese,1,1
Bologna,Fiorentina,2,1
Sassuolo,Udinese,1,3
Lecce,Monza,1,1
Lazio,Verona,2,0
Juventus,Salernitana,2,2
Sassuolo,AC Milan,0,0
Roma,Monza,3,0
Inter,Cremonese,3,1
Sampdoria,Lazio,1,1
Udinese,Fiorentina,1,0
Empoli,Verona,1,1
Juventus,Spezia,2,0
Napoli,Lecce,1,1
Atalanta,Torino,3,1
Bologna,Salernitana,1,1
Fiorentina,Juventus,1,1
AC Milan,Inter,3,2
Lazio,Napoli,1,2
Cremonese,Sassuolo,0,0
Spezia,Bologna,2,2
Verona,Sampdoria,2,1
Udinese,Roma,4,0
Roma,Cremonese,1,0
Sampdoria,Juventus,0,0
Monza,Udinese,1,2
Lazio,Inter,3,1
Juventus,Roma,1,1
Cremonese,Torino,1,2
Spezia,Sassuolo,2,2
AC Milan,Bologna,2,0
Verona,Atalanta,0,1
Salernitana,Sampdoria,4,0
Fiorentina,Napoli,0,0
Lecce,Empoli,1,1
Verona,Napoli,2,5
Juventus,Sassuolo,3,0
Torino,Lazio,0,0
Udinese,Salernitana,0,0
Sassuolo,Lecce,1,0
Inter,Spezia,3,0
Napoli,Monza,4,0
Empoli,Fiorentina,0,0
Atalanta,AC Milan,1,1
Bologna,Verona,1,1
