name,team,min,goal,assist,shot,pass,aer,mom,rating
Dani Olmo,RBL,754,3,1,1.8,0.754,1.3,1,7.01
Maximilian Arnold,Wolfsburg,2826,4,8,1.9,0.8109999999999999,0.8,3,7.01
David Alaba,Bayern,2498,1,1,0.7,0.907,0.8,0,6.99
Milot Rashica,Werder Bremen,2278,8,5,2.6,0.759,0.5,2,6.99
Toni Leistner,FC Koln,1013,0,0,0.2,0.8109999999999999,4.2,1,6.99
Omar Mascarell,Schalke,2029,0,1,0.4,0.85,2.5,0,6.99
Florian Neuhaus,Borussia M.Gladbach,2362,4,2,1.9,0.838,0.5,0,6.98
Axel Witsel,Borussia Dortmund,2245,4,5,1.1,0.941,0.8,0,6.98
Dan Axel Zagadou,Borussia Dortmund,980,1,1,0.3,0.9109999999999999,2.3,2,6.98
Sven Bender,Leverkusen,2730,2,1,0.5,0.9129999999999999,3.4,2,6.98
Thomas Delaney,Borussia Dortmund,836,0,0,0.3,0.843,2.0,1,6.98
Lars Bender,Leverkusen,1375,2,1,0.8,0.862,1.4,0,6.97
Maximilian Mittelstädt,Hertha Berlin,1883,1,3,0.8,0.725,1.6,2,6.97
Willi Orbán,RBL,854,1,0,0.6,0.875,3.2,1,6.97
Lasse Sobiech,FC Koln,90,0,0,0.0,0.537,9.0,0,6.96
Jhon Córdoba,FC Koln,2005,13,2,2.1,0.764,3.2,2,6.96
Konrad Laimer,RBL,2124,2,6,0.3,0.8109999999999999,0.8,0,6.96
Daniel Caligiuri,Schalke,2300,2,2,1.6,0.6759999999999999,2.1,0,6.95
Stefanos Kapino,Werder Bremen,90,0,0,0.0,0.63,1.0,0,6.94
Christopher Lenz,Union Berlin,2269,0,3,0.5,0.725,1.8,1,6.94
Marko Grujic,Hertha Berlin,2422,4,1,1.2,0.787,3.4,2,6.94
Pavel Kaderábek,Hoffenheim,2476,2,7,0.9,0.696,2.7,2,6.94
Moussa Diaby,Leverkusen,1771,5,5,1.5,0.792,0.1,3,6.93
Nicolas Höfler,Freiburg,2785,1,0,0.8,0.846,1.8,2,6.93
Martin Hinteregger,Eintracht Frankfurt,2721,8,1,1.4,0.753,2.7,0,6.92
Frederik Rønnow,Eintracht Frankfurt,810,0,0,0.0,0.669,0.1,1,6.92
Karim Bellarabi,Leverkusen,1429,4,6,2.1,0.764,0.1,1,6.92
Danny da Costa,Eintracht Frankfurt,1389,1,4,0.9,0.675,1.3,0,6.92
Vincenzo Grifo,Freiburg,1623,4,8,1.9,0.792,0.5,2,6.92
Philipp Max,Augsburg,2713,8,6,1.2,0.6890000000000001,0.6,3,6.91
Amine Harit,Schalke,2109,6,4,1.2,0.838,0.3,3,6.91
Kerem Demirbay,Leverkusen,1578,1,5,1.2,0.8290000000000001,0.8,1,6.91
Almamy Touré,Eintracht Frankfurt,1495,1,3,0.8,0.7170000000000001,2.3,0,6.9
Jonathan Tah,Leverkusen,2090,0,1,0.2,0.9,2.9,1,6.9
Lukas Klostermann,RBL,2647,3,1,0.4,0.855,1.3,0,6.89
Jonas Hofmann,Borussia M.Gladbach,1632,5,3,1.0,0.823,0.2,1,6.89
Ihlas Bebou,Hoffenheim,2098,6,1,1.1,0.701,1.8,1,6.89
Nico Elvedi,Borussia M.Gladbach,2624,1,0,0.3,0.92,2.6,0,6.88
André Silva,Eintracht Frankfurt,1580,12,3,2.2,0.687,1.6,2,6.87
Yussuf Poulsen,RBL,1219,5,6,1.5,0.682,1.6,0,6.87
Jérôme Gondorf,Freiburg,122,0,0,1.0,0.738,1.0,0,6.87
Niklas Süle,Bayern,642,0,1,0.8,0.917,2.0,0,6.86
Jonas Hector,FC Koln,2435,4,2,1.0,0.799,2.4,1,6.86
Manuel Gulde,Freiburg,1373,1,0,0.8,0.8640000000000001,2.5,0,6.86
Robin Quaison,Mainz,2613,13,2,2.2,0.708,0.8,2,6.86
Jean Clair Todibo,Schalke,365,0,0,0.4,0.848,1.5,0,6.86
Jérôme Boateng,Bayern,1802,0,2,0.3,0.897,1.6,1,6.86
Nuri Sahin,Werder Bremen,1258,0,3,0.8,0.792,1.4,1,6.86
Lars Stindl,Borussia M.Gladbach,1434,9,3,1.3,0.825,0.8,3,6.85
Ozan Kabak,Schalke,1776,3,1,0.4,0.815,2.9,3,6.85
Erik Thommy,Fortuna Duesseldorf,2266,6,4,1.8,0.777,0.4,1,6.85
Keven Schlotterbeck,Union Berlin,1942,0,0,0.5,0.79,2.7,1,6.85
Breel Embolo,Borussia M.Gladbach,1551,8,5,1.6,0.767,0.8,3,6.85
Louis Schaub,FC Koln,627,1,1,1.0,0.7959999999999999,1.0,1,6.85
Jonathan Schmid,Freiburg,2839,5,1,1.3,0.75,1.1,2,6.85
Wendell,Leverkusen,1906,0,2,0.4,0.863,1.3,0,6.85
Exequiel Palacios,Leverkusen,177,0,0,1.7,0.87,0.0,1,6.85
Matthias Ginter,Borussia M.Gladbach,2781,1,1,0.6,0.851,3.1,0,6.84
Sebastian Rudy,Hoffenheim,2740,1,3,0.8,0.81,0.6,1,6.84
Nils Petersen,Freiburg,2432,11,2,1.6,0.625,2.6,1,6.84
Mitchell Weiser,Leverkusen,1173,1,0,0.4,0.789,1.0,0,6.84
Peter Pekarík,Hertha Berlin,770,0,0,0.3,0.774,1.3,1,6.84
Mu 39 nas Dabbur,Hoffenheim,774,4,0,1.7,0.715,0.9,1,6.83
Christian Gentner,Union Berlin,2453,3,2,1.1,0.721,1.1,1,6.83
Kenan Karaman,Fortuna Duesseldorf,1358,6,1,1.6,0.6659999999999999,2.3,1,6.83
Lukasz Piszczek,Borussia Dortmund,2111,1,3,0.2,0.8859999999999999,1.1,1,6.83
Dodi Lukebakio,Hertha Berlin,2047,7,6,1.3,0.797,0.7,0,6.83
Kevin Stöger,Fortuna Duesseldorf,1268,0,4,1.3,0.838,0.2,2,6.83
Gonçalo Paciência,Eintracht Frankfurt,1280,7,3,2.2,0.669,2.1,1,6.82
Marvin Plattenhardt,Hertha Berlin,1399,0,5,0.2,0.77,1.1,0,6.82
Pavao Pervan,Wolfsburg,720,0,0,0.0,0.639,0.3,0,6.82
Theodor Gebre Selassie,Werder Bremen,2431,2,2,0.4,0.8140000000000001,2.2,1,6.82
Kai Pröger,Paderborn,2079,2,6,1.6,0.617,0.3,3,6.82
Lucas Höler,Freiburg,2497,8,2,1.5,0.6679999999999999,2.1,1,6.82
Bastian Oczipka,Schalke,3015,0,5,0.3,0.794,0.8,2,6.81
Ibrahima Konaté,RBL,568,0,0,0.1,0.8859999999999999,2.3,0,6.81
Daniel Brosinski,Mainz,1705,2,4,0.9,0.6759999999999999,1.0,1,6.81
John Anthony Brooks,Wolfsburg,2226,0,1,0.5,0.8170000000000001,3.0,0,6.81
Ridle Baku,Mainz,2353,1,3,0.7,0.7490000000000001,1.0,2,6.8
Daley Sinkgraven,Leverkusen,913,0,1,0.0,0.86,0.8,0,6.8
Benjamin Stambouli,Schalke,810,0,0,0.0,0.775,1.1,0,6.8
Florian Kainz,FC Koln,1563,5,6,1.5,0.701,0.3,0,6.8
Nadiem Amiri,Leverkusen,1862,1,2,1.4,0.8440000000000001,0.3,1,6.8
Stefan Posch,Hoffenheim,2316,0,0,0.9,0.7979999999999999,2.2,1,6.8
Florian Grillitsch,Hoffenheim,2412,0,3,0.5,0.888,1.1,1,6.8
Yann Sommer,Borussia M.Gladbach,3060,0,0,0.0,0.807,0.2,2,6.79
Jean Paul Boëtius,Mainz,2271,4,5,1.3,0.76,0.7,1,6.79
Yuya Osako,Werder Bremen,1860,8,2,1.6,0.755,2.4,1,6.79
Karim Onisiwo,Mainz,1726,4,6,1.3,0.6409999999999999,1.8,2,6.79
Michael Parensen,Union Berlin,627,1,0,0.3,0.7979999999999999,2.7,0,6.79
Robin Zentner,Mainz,1936,0,0,0.0,0.5720000000000001,0.7,4,6.79
Renato Steffen,Wolfsburg,1590,6,3,1.1,0.763,0.7,1,6.79
Stefan Lainer,Borussia M.Gladbach,2714,1,3,0.5,0.7140000000000001,1.2,0,6.79
Vladimír Darida,Hertha Berlin,2264,3,4,1.5,0.759,0.6,3,6.79
Dominique Heintz,Freiburg,2434,0,1,0.1,0.8290000000000001,1.3,1,6.79
Florian Wirtz,Leverkusen,368,1,0,0.6,0.818,0.0,1,6.78
Christian Günter,Freiburg,3032,2,8,0.9,0.725,0.3,0,6.78
Ivan Perisic,Bayern,1204,4,3,1.8,0.77,0.9,1,6.78
Ellyes Skhiri,FC Koln,2676,1,3,0.8,0.856,1.5,2,6.78
Weston McKennie,Schalke,2078,3,0,1.1,0.809,2.3,1,6.78
Ondrej Duda,Hertha Berlin,452,0,1,1.0,0.8,0.7,0,6.77
Davy Klaassen,Werder Bremen,2941,7,5,1.4,0.765,0.9,3,6.77
Patrick Herrmann,Borussia M.Gladbach,1453,6,6,1.5,0.765,0.4,2,6.77
Alexander Schwolow,Freiburg,2093,0,0,0.0,0.6509999999999999,0.2,2,6.77
Manuel Neuer,Bayern,2970,0,0,0.0,0.8640000000000001,0.3,0,6.77
Marco Friedl,Werder Bremen,2184,1,3,0.4,0.777,0.9,0,6.77
Oliver Baumann,Hoffenheim,2700,0,0,0.0,0.752,0.3,1,6.76
Christoph Baumgartner,Hoffenheim,1496,7,2,2.1,0.716,1.7,2,6.75
Felix Uduokhai,Augsburg,1961,0,0,0.2,0.8079999999999999,3.1,1,6.75
Charles Aránguiz,Leverkusen,2126,1,3,0.6,0.86,0.5,0,6.75
Jeremiah St Juste,Mainz,2116,2,2,0.5,0.862,2.1,0,6.75
Marcelo Saracchi,RBL,177,1,0,1.0,0.745,1.0,0,6.75
Jeffrey Bruma,Wolfsburg,810,0,0,1.0,0.833,3.6,0,6.74
Josuha Guilavogui,Wolfsburg,2063,0,1,1.0,0.815,2.5,0,6.74
Stefan Ilsanker,Eintracht Frankfurt,838,2,1,0.5,0.8029999999999999,2.2,0,6.74
Jérôme Roussillon,Wolfsburg,2367,1,1,0.7,0.726,0.6,0,6.73
Lukás Hrádecký,Leverkusen,3060,0,0,0.0,0.743,0.3,1,6.73
Robin Knoche,Wolfsburg,1593,1,0,0.2,0.8240000000000001,2.0,0,6.73
Xaver Schlager,Wolfsburg,1724,1,2,1.4,0.765,1.1,0,6.73
Robin Koch,Freiburg,2708,1,0,1.1,0.8370000000000001,3.6,0,6.73
Phillipp Mwene,Mainz,316,0,0,0.0,0.589,0.8,0,6.73
Josip Brekalo,Wolfsburg,1678,3,4,1.4,0.728,0.4,0,6.73
Tony Jantschke,Borussia M.Gladbach,1012,0,0,0.2,0.8029999999999999,1.5,0,6.73
Tin Jedvaj,Augsburg,2642,2,0,0.5,0.737,2.4,0,6.73
Florian Hübner,Union Berlin,849,0,0,0.5,0.8,3.6,0,6.72
Benjamin Hübner,Hoffenheim,2075,1,4,1.0,0.8640000000000001,2.5,1,6.71
Jamilu Collins,Paderborn,2669,1,2,0.6,0.747,1.1,1,6.71
Santiago Ascacíbar,Hertha Berlin,633,0,1,0.3,0.841,1.0,0,6.71
Julian Weigl,Borussia Dortmund,1021,1,0,0.7,0.909,1.0,0,6.71
Emil Forsberg,RBL,1142,5,2,1.2,0.804,0.4,1,6.71
Timothy Chandler,Eintracht Frankfurt,1214,5,1,0.9,0.633,1.8,1,6.71
Daichi Kamada,Eintracht Frankfurt,1973,2,4,1.6,0.797,0.4,0,6.71
Noah Katterbach,FC Koln,1320,0,0,0.2,0.664,1.2,0,6.7
Leon Bailey,Leverkusen,1095,5,3,1.3,0.733,0.5,1,6.7
Robert Andrich,Union Berlin,2579,1,2,1.6,0.72,1.6,1,6.7
Kingsley Ehizibue,FC Koln,2338,1,1,0.4,0.765,1.1,1,6.7
Diego Demme,RBL,1213,0,0,0.2,0.866,0.4,0,6.7
Rouwen Hennings,Fortuna Duesseldorf,2459,15,0,2.3,0.7070000000000001,1.5,1,6.7
Rubén Vargas,Augsburg,2538,6,1,1.8,0.635,0.6,2,6.69
Ismail Jakobs,FC Koln,1679,2,2,0.9,0.667,1.2,0,6.69
Sebastian Rode,Eintracht Frankfurt,1948,3,3,0.4,0.8490000000000001,0.8,1,6.69
Péter Gulácsi,RBL,2880,0,1,0.0,0.772,0.2,1,6.69
Rune Jarstein,Hertha Berlin,2548,0,0,0.0,0.625,0.4,1,6.69
Marius Bülter,Union Berlin,2332,7,1,1.3,0.649,0.9,3,6.68
Álvaro Odriozola,Bayern,153,0,0,0.0,0.89,0.7,0,6.68
Corentin Tolisso,Bayern,638,1,2,1.2,0.899,0.6,0,6.68
Sebastiaan Bornauw,FC Koln,2449,6,0,0.6,0.8140000000000001,2.5,2,6.68
Marwin Hitz,Borussia Dortmund,289,0,0,0.0,0.8140000000000001,0.0,0,6.68
Daniel Baier,Augsburg,1946,1,0,0.7,0.7509999999999999,1.4,0,6.68
Christoph Kramer,Borussia M.Gladbach,1465,0,0,0.5,0.8540000000000001,1.3,0,6.68
Matija Nastasic,Schalke,1364,0,0,0.8,0.857,2.5,1,6.67
Rafal Gikiewicz,Union Berlin,2970,0,0,0.1,0.608,0.3,2,6.67
Pierre Kunde,Mainz,1873,4,0,1.4,0.7929999999999999,0.7,0,6.67
Marcel Tisserand,Wolfsburg,1207,1,1,0.5,0.762,2.7,1,6.67
Levin Öztunali,Mainz,1781,4,3,1.3,0.66,0.8,0,6.66
Stefan Ilsanker,RBL,418,0,0,1.0,0.889,2.2,0,6.66
Javairô Dilrosun,Hertha Berlin,1315,4,2,0.8,0.7509999999999999,0.2,1,6.66
Niklas Moisander,Werder Bremen,1980,0,0,0.6,0.867,1.5,0,6.66
Diadie Samassékou,Hoffenheim,1311,0,1,0.3,0.8190000000000001,0.9,0,6.66
Manuel Akanji,Borussia Dortmund,2309,0,1,0.3,0.907,1.2,1,6.66
Philipp Lienhart,Freiburg,1816,0,1,0.3,0.86,1.6,0,6.66
László Bénes,Borussia M.Gladbach,891,0,4,1.0,0.8109999999999999,0.6,1,6.66
Dennis Smarsch,Hertha Berlin,151,0,0,0.0,0.672,0.0,0,6.65
Raphael Framberger,Augsburg,1173,0,2,0.1,0.5760000000000001,1.0,0,6.65
Dominik Kohr,Eintracht Frankfurt,1453,0,3,1.1,0.809,0.8,1,6.65
Marvin Friedrich,Union Berlin,2790,2,0,0.9,0.762,3.1,0,6.65
David Abraham,Eintracht Frankfurt,1692,2,0,0.4,0.816,2.4,1,6.65
Paco Alcácer,Borussia Dortmund,530,5,1,1.5,0.736,0.4,1,6.65
Rafael Czichos,FC Koln,2210,1,1,0.5,0.8190000000000001,2.9,0,6.65
Kevin Vogt,Werder Bremen,1112,0,0,0.1,0.86,1.5,1,6.64
Ludwig Augustinsson,Werder Bremen,924,0,1,0.4,0.728,1.3,0,6.64
Andreas Luthe,Augsburg,900,0,0,0.0,0.6729999999999999,0.5,1,6.64
Lucas Alario,Leverkusen,1165,7,1,2.1,0.72,1.9,2,6.64
Michaël Cuisance,Bayern,303,1,0,1.3,0.841,0.1,0,6.63
Dominick Drexler,FC Koln,1587,3,4,0.7,0.746,0.6,0,6.63
Florian Müller,Mainz,1125,0,0,0.0,0.669,0.3,1,6.63
Christian Strohdiek,Paderborn,1364,1,2,0.6,0.738,2.7,0,6.62
Sebastian Vasiliadis,Paderborn,2811,1,1,1.2,0.76,0.7,0,6.62
Kevin Trapp,Eintracht Frankfurt,1980,0,0,0.0,0.726,0.2,0,6.62
Marin Pongracic,Wolfsburg,930,2,0,0.5,0.835,2.5,0,6.62
André Hoffmann,Fortuna Duesseldorf,2430,2,1,0.5,0.889,2.4,0,6.62
Djibril Sow,Eintracht Frankfurt,1740,1,3,0.8,0.833,0.7,0,6.62
Edmond Tapsoba,Leverkusen,1057,0,0,0.2,0.914,1.6,0,6.62
Konstantinos Stafylidis,Hoffenheim,396,1,0,0.6,0.809,0.7,0,6.62
Oscar Wendt,Borussia M.Gladbach,1676,2,2,0.4,0.789,0.6,0,6.62
Marco Richter,Augsburg,2290,4,3,2.1,0.6409999999999999,0.8,0,6.61
Roland Sallai,Freiburg,1170,2,0,1.6,0.7609999999999999,1.3,0,6.61
Julian Baumgartlinger,Leverkusen,1792,2,2,0.6,0.907,0.8,0,6.61
Jeffrey Bruma,Mainz,676,0,0,0.9,0.857,3.6,0,6.61
Niko Gießelmann,Fortuna Duesseldorf,2056,1,1,0.6,0.777,1.6,2,6.6
Luca Waldschmidt,Freiburg,1272,7,1,1.9,0.753,0.5,2,6.6
Jeffrey Gouweleeuw,Augsburg,1644,0,1,0.0,0.764,1.5,0,6.6
Maximilian Eggestein,Werder Bremen,2856,1,3,1.4,0.782,1.2,0,6.6
Moussa Niakhaté,Mainz,2970,1,2,0.3,0.795,2.6,0,6.6
Kasim Adams,Fortuna Duesseldorf,998,1,0,0.5,0.805,1.2,0,6.6
Javi Martínez,Bayern,673,0,0,0.1,0.91,2.0,0,6.6
Josh Sargent,Werder Bremen,1419,4,2,1.1,0.705,1.7,0,6.59
Sargis Adamyan,Hoffenheim,746,5,1,1.4,0.745,0.8,2,6.59
Dennis Srbeny,Paderborn,1128,5,1,1.6,0.633,1.5,0,6.59
Elvis Rexhbeçaj,FC Koln,620,0,3,1.0,0.7020000000000001,0.8,0,6.59
Leopold Zingerle,Paderborn,2520,0,0,0.0,0.8059999999999999,0.3,1,6.59
Zack Steffen,Fortuna Duesseldorf,1530,0,0,0.0,0.65,0.4,1,6.58
Lucas Ribeiro,Hoffenheim,64,1,0,0.5,0.882,0.5,0,6.58
Krzysztof Piatek,Hertha Berlin,908,4,1,1.7,0.73,1.5,0,6.58
Aarón Martín,Mainz,1797,0,0,0.4,0.797,0.6,0,6.58
Klaus Gjasula,Paderborn,2296,2,1,0.5,0.77,1.7,0,6.58
Oliver Fink,Fortuna Duesseldorf,676,0,1,0.6,0.578,3.2,1,6.58
Ermin Bicakcic,Hoffenheim,1174,2,0,0.3,0.861,2.6,0,6.57
Joshua Zirkzee,Bayern,295,4,0,1.2,0.773,0.3,0,6.57
Mahmoud Dahoud,Borussia Dortmund,558,0,1,1.0,0.909,0.3,0,6.57
Per Ciljan Skjelbred,Hertha Berlin,1639,0,0,0.0,0.8270000000000001,0.6,0,6.57
Kaan Ayhan,Fortuna Duesseldorf,2733,2,3,0.9,0.835,1.4,0,6.57
Iago,Augsburg,671,1,1,0.2,0.6409999999999999,0.9,0,6.57
Lukas Klünter,Hertha Berlin,1876,0,2,0.1,0.701,1.1,0,6.56
Rani Khedira,Augsburg,2658,0,2,0.3,0.701,1.7,0,6.56
Leonardo Bittencourt,Werder Bremen,1899,4,2,1.5,0.768,0.7,0,6.56
Marcus Ingvartsen,Union Berlin,1725,5,2,1.6,0.672,1.8,0,6.56
Danny Latza,Mainz,1375,0,2,0.7,0.8,1.0,0,6.56
Jürgen Locadia,Hoffenheim,527,4,0,1.8,0.7290000000000001,0.7,0,6.55
Amadou Haidara,RBL,745,0,1,1.0,0.852,0.8,1,6.55
Alexander Hack,Mainz,803,0,0,0.6,0.774,2.8,0,6.55
Abdelhamid Sabiri,Paderborn,1039,4,1,1.8,0.7959999999999999,1.1,2,6.55
Marius Wolf,Hertha Berlin,1411,1,3,0.7,0.659,1.1,0,6.54
Neven Subotic,Union Berlin,1972,1,0,0.5,0.715,3.0,0,6.54
Evan Ndicka,Eintracht Frankfurt,1725,1,1,0.5,0.813,1.8,0,6.54
Koen Casteels,Wolfsburg,2340,0,0,0.0,0.708,0.2,2,6.54
Mads Pedersen,Augsburg,95,0,1,0.0,0.789,0.0,0,6.54
Yannik Keitel,Freiburg,175,0,0,0.7,0.81,1.0,0,6.54
Admir Mehmedi,Wolfsburg,1205,2,2,1.1,0.7490000000000001,1.0,0,6.54
Luca Kilian,Paderborn,1261,0,0,0.1,0.895,1.9,0,6.53
Janik Haberer,Freiburg,1725,2,2,0.5,0.8240000000000001,1.4,0,6.53
Matthias Zimmermann,Fortuna Duesseldorf,2925,1,2,0.5,0.752,0.9,2,6.53
Tyler Adams,RBL,957,0,0,0.5,0.835,1.0,0,6.52
Benito Raman,Schalke,1613,4,3,1.4,0.6679999999999999,0.3,1,6.52
Vedad Ibisevic,Hertha Berlin,1257,7,2,1.1,0.708,1.2,2,6.52
Ante Rebic,Eintracht Frankfurt,90,0,0,2.0,0.47100000000000003,1.0,0,6.52
Mateu Morey,Borussia Dortmund,195,0,1,0.4,0.8540000000000001,0.2,0,6.52
Kevin Vogt,Hoffenheim,961,0,0,0.0,0.924,0.8,0,6.52
Lucas Hernández,Bayern,916,0,1,0.2,0.8809999999999999,0.9,0,6.51
Uwe Hünemeier,Paderborn,1208,1,0,0.8,0.865,2.4,0,6.51
Eduard Löwen,Augsburg,668,2,1,0.7,0.623,0.9,0,6.51
Florian Kastenmeier,Fortuna Duesseldorf,1530,0,0,0.0,0.6759999999999999,0.2,0,6.51
Yannick Gerhardt,Wolfsburg,820,2,0,0.6,0.782,0.7,0,6.51
Jonjoe Kenny,Schalke,2725,2,3,0.4,0.735,1.0,1,6.51
Alfredo Morales,Fortuna Duesseldorf,1724,1,2,0.7,0.7040000000000001,3.4,0,6.5
Karim Rekik,Hertha Berlin,1260,1,0,0.4,0.88,1.7,0,6.5
Jan Morávek,Augsburg,471,0,1,0.2,0.767,0.3,0,6.5
Tobias Strobl,Borussia M.Gladbach,613,0,0,0.1,0.87,1.2,0,6.5
Nico Schulz,Borussia Dortmund,593,1,0,0.5,0.865,0.2,0,6.5
Håvard Nordtveit,Hoffenheim,699,0,1,0.2,0.8690000000000001,1.5,0,6.5
Paulinho,Leverkusen,295,3,2,0.7,0.8370000000000001,0.2,1,6.5
Makoto Hasebe,Eintracht Frankfurt,1967,0,0,0.0,0.873,1.2,0,6.49
Jirí Pavlenka,Werder Bremen,2970,0,0,0.0,0.6809999999999999,0.4,1,6.49
Akaki Gogia,Union Berlin,121,0,0,0.3,0.7070000000000001,1.0,0,6.49
Timo Horn,FC Koln,3060,0,0,0.0,0.7170000000000001,0.3,0,6.49
Ömer Toprak,Werder Bremen,718,0,0,0.4,0.8909999999999999,2.3,0,6.49
Mohamed Dräger,Paderborn,1458,1,3,0.8,0.7759999999999999,0.4,1,6.49
