name,team,min,goal,assist,shot,pass,aer,mom,rating
Karim Adeyemi,Borussia Dortmund,1399,6,5,1.6,0.772,0.4,1,6.86
Sadio Mané,Bayern,1432,7,5,2.2,0.764,0.9,0,6.86
Anton Stach,Mainz,2078,1,4,1.2,0.722,2.4,1,6.85
Dodi Lukebakio,Hertha Berlin,2407,11,3,2.0,0.7390000000000001,0.5,3,6.85
Lucas Höler,Freiburg,1508,5,2,1.2,0.6629999999999999,2.7,2,6.84
Kevin Stöger,Bochum,2610,5,3,1.5,0.742,0.3,2,6.84
Kevin Behrens,Union Berlin,1536,8,1,1.1,0.596,5.4,4,6.83
Jan Olschowsky,Borussia M.Gladbach,360,0,0,0.0,0.7909999999999999,0.0,0,6.83
Georginio Rutter,Hoffenheim,1010,2,2,1.8,0.639,0.7,1,6.83
Ihlas Bebou,Hoffenheim,1423,7,0,1.5,0.6829999999999999,1.5,3,6.83
Manuel Neuer,Bayern,1080,0,0,0.2,0.87,0.3,0,6.82
Karim Onisiwo,Mainz,2549,10,2,2.2,0.601,1.8,2,6.82
Soichiro Kozuki,Schalke,383,1,0,2.8,0.6809999999999999,0.6,0,6.82
Timo Werner,RBL,1948,9,3,2.3,0.7659999999999999,0.2,4,6.82
Exequiel Palacios,Leverkusen,1656,4,2,0.8,0.8540000000000001,0.5,3,6.82
Marius Wolf,Borussia Dortmund,1570,1,1,0.9,0.8,0.2,3,6.81
Aurélio Buta,Eintracht Frankfurt,1325,3,2,0.5,0.779,1.2,0,6.81
Manu Koné,Borussia M.Gladbach,2620,1,1,0.9,0.873,0.5,0,6.81
Philipp Lienhart,Freiburg,2498,1,0,0.6,0.8540000000000001,2.2,1,6.81
Lukas Kübler,Freiburg,1648,2,1,0.4,0.701,1.1,0,6.81
Lars Stindl,Borussia M.Gladbach,1745,8,7,1.7,0.816,0.3,0,6.81
Daichi Kamada,Eintracht Frankfurt,2271,9,6,1.4,0.833,0.6,2,6.8
Rafal Gikiewicz,Augsburg,2070,0,0,0.0,0.71,0.3,3,6.8
Tomás Koubek,Augsburg,990,0,0,0.0,0.652,0.7,1,6.8
Mark Flekken,Freiburg,3060,0,0,0.0,0.685,0.2,2,6.8
Niklas Süle,Borussia Dortmund,2116,2,3,1.1,0.9129999999999999,1.1,0,6.8
Julian Ryerson,Borussia Dortmund,1417,1,0,0.6,0.836,0.8,0,6.8
Nicolas Höfler,Freiburg,2822,0,1,0.7,0.8320000000000001,2.2,1,6.79
Gregor Kobel,Borussia Dortmund,2430,0,0,0.0,0.8109999999999999,0.2,1,6.79
Florian Niederlechner,Augsburg,912,4,1,2.0,0.604,2.1,0,6.79
Josip Juranovic,Union Berlin,932,2,1,0.6,0.6940000000000001,0.3,1,6.79
Lee Jae Sung,Mainz,1904,7,4,1.0,0.7440000000000001,1.1,3,6.78
Koen Casteels,Wolfsburg,3060,0,0,0.0,0.74,0.1,2,6.78
Christopher Trimmel,Union Berlin,1811,0,6,0.6,0.6679999999999999,0.9,0,6.77
Serhou Guirassy,Stuttgart,1653,11,0,2.2,0.743,1.9,1,6.76
Benjamin Henrichs,RBL,2188,2,2,1.0,0.782,0.8,0,6.76
Ermedin Demirovic,Augsburg,2383,8,4,2.1,0.51,2.2,2,6.76
Stefan Bell,Mainz,2395,0,0,0.2,0.77,3.4,1,6.76
Abdou Diallo,RBL,476,1,0,0.5,0.851,1.5,0,6.76
Ko Itakura,Borussia M.Gladbach,1982,0,2,0.5,0.91,1.8,0,6.76
Leandro Barreiro,Mainz,2144,4,3,1.0,0.69,1.3,2,6.75
Gabriel Vidovic,Bayern,18,0,1,0.0,0.769,0.0,0,6.74
Hrvoje Smolcic,Eintracht Frankfurt,467,0,0,0.3,0.807,3.0,1,6.73
Ridle Baku,Wolfsburg,2582,5,3,0.8,0.789,0.7,1,6.73
Moritz Jenz,Schalke,946,0,0,0.9,0.767,3.1,0,6.73
Angeliño,Hoffenheim,2622,0,9,0.6,0.682,0.5,1,6.73
Marcin Kaminski,Schalke,631,2,0,0.5,0.8240000000000001,3.6,0,6.73
Marius Bülter,Schalke,2605,11,1,2.1,0.642,1.3,2,6.72
Tuta,Eintracht Frankfurt,2717,2,1,0.5,0.804,1.6,1,6.72
Ivan Ordets,Bochum,2450,0,0,0.6,0.7290000000000001,4.6,0,6.72
Junior Dina Ebimbe,Eintracht Frankfurt,1061,3,1,1.4,0.727,1.2,1,6.71
Dayot Upamecano,Bayern,2348,0,1,0.2,0.9079999999999999,1.6,0,6.71
Luca Pellegrini,Eintracht Frankfurt,559,0,0,1.6,0.727,0.6,0,6.71
John Anthony Brooks,Hoffenheim,1350,0,0,0.5,0.81,4.3,0,6.71
Jakub Kaminski,Wolfsburg,2074,4,2,1.3,0.764,0.4,1,6.7
Marco Richter,Hertha Berlin,1844,6,5,1.7,0.6729999999999999,0.4,2,6.7
Kevin Akpoguma,Hoffenheim,1952,0,0,0.3,0.7979999999999999,2.0,0,6.7
Oliver Baumann,Hoffenheim,3060,0,0,0.0,0.723,0.5,2,6.7
Jonas Omlin,Borussia M.Gladbach,1291,0,0,0.0,0.7859999999999999,0.3,1,6.7
Anthony Losilla,Bochum,2725,2,2,0.9,0.6829999999999999,3.0,1,6.7
Xaver Schlager,RBL,1505,1,1,0.2,0.838,0.6,1,6.69
Kerem Demirbay,Leverkusen,1548,4,3,1.2,0.825,0.4,2,6.69
Hiroki Ito,Stuttgart,2563,1,1,0.7,0.83,1.3,0,6.69
Anthony Caci,Mainz,2036,2,1,0.3,0.742,0.7,0,6.69
Amine Adli,Leverkusen,1443,5,3,1.4,0.7809999999999999,1.1,1,6.69
Mërgim Berisha,Augsburg,1688,9,4,2.4,0.54,1.7,4,6.69
Marco Reus,Borussia Dortmund,1352,6,4,1.5,0.8109999999999999,0.5,1,6.69
Nico Elvedi,Borussia M.Gladbach,2828,3,0,0.6,0.917,2.3,1,6.69
Eric Martel,FC Koln,2024,1,1,1.0,0.797,2.0,0,6.68
Davie Selke,FC Koln,877,5,0,1.6,0.584,3.8,2,6.68
Ozan Kabak,Hoffenheim,2395,2,2,0.8,0.8340000000000001,2.7,1,6.68
Maximilian Eggestein,Freiburg,2459,1,2,0.5,0.775,1.9,0,6.68
Philipp Max,Eintracht Frankfurt,698,0,1,0.9,0.805,0.5,0,6.68
Jonas Wind,Wolfsburg,1294,6,0,1.3,0.672,2.5,2,6.68
Jamie Bynoe Gittens,Borussia Dortmund,527,3,1,1.6,0.773,0.6,0,6.67
Evan Ndicka,Eintracht Frankfurt,2693,1,0,0.6,0.8640000000000001,2.6,1,6.67
Josko Gvardiol,RBL,2171,1,0,0.5,0.893,1.4,1,6.67
Marco Friedl,Werder Bremen,2597,0,0,0.2,0.823,1.6,0,6.67
André Hahn,Augsburg,389,2,0,1.0,0.43200000000000005,1.9,0,6.67
Jesper Lindstrøm,Eintracht Frankfurt,1696,7,2,1.7,0.679,0.2,2,6.66
Patrik Schick,Leverkusen,941,3,1,2.4,0.698,2.1,0,6.66
Aarón Martín,Mainz,1848,5,3,0.7,0.805,0.0,1,6.66
Piero Hincapié,Leverkusen,2466,1,1,0.6,0.8320000000000001,2.0,0,6.66
Tom Krauß,Schalke,2531,2,0,0.8,0.733,0.8,0,6.66
Micky van de Ven,Wolfsburg,2970,1,1,0.5,0.883,1.1,1,6.66
Suat Serdar,Hertha Berlin,2034,4,2,0.7,0.706,0.9,1,6.66
Maxence Lacroix,Wolfsburg,1628,1,0,0.2,0.873,2.1,1,6.66
Christopher Lenz,Eintracht Frankfurt,1286,0,2,0.5,0.825,0.6,0,6.66
Rani Khedira,Union Berlin,2887,2,0,0.7,0.754,1.3,1,6.66
Mario Götze,Eintracht Frankfurt,2749,3,1,0.8,0.782,0.1,0,6.65
Robin Zentner,Mainz,2340,0,0,0.0,0.55,0.7,0,6.65
Marcel Sabitzer,Bayern,627,1,1,1.0,0.877,0.5,0,6.65
Chris Führich,Stuttgart,1892,5,2,1.3,0.823,0.1,1,6.65
Christian Günter,Freiburg,2749,1,4,0.8,0.763,0.4,1,6.65
Andrej Kramaric,Hoffenheim,2394,12,3,2.0,0.828,0.3,2,6.65
Mohamed Simakan,RBL,1461,1,1,0.5,0.81,1.6,1,6.65
Maximilian Mittelstädt,Hertha Berlin,845,0,0,0.4,0.7240000000000001,0.6,0,6.65
Roland Sallai,Freiburg,1003,1,3,1.7,0.745,1.1,1,6.64
Malick Thiaw,Schalke,270,0,0,0.7,0.878,3.3,0,6.64
Clinton Mola,Stuttgart,14,0,0,0.0,0.5,1.0,0,6.64
Edmond Tapsoba,Leverkusen,2872,1,0,0.5,0.858,1.7,1,6.64
Leonardo Bittencourt,Werder Bremen,1644,3,2,1.0,0.7609999999999999,0.4,0,6.64
Lucas Hernández,Bayern,479,0,0,0.0,0.9079999999999999,0.6,0,6.63
Janik Haberer,Union Berlin,2213,5,1,1.0,0.738,1.2,1,6.63
David Raum,RBL,1688,0,2,0.5,0.807,0.6,0,6.63
Maya Yoshida,Schalke,2554,0,0,0.4,0.767,2.9,0,6.63
Mattias Svanberg,Wolfsburg,1836,4,6,0.9,0.718,0.6,1,6.63
André Silva,RBL,1741,4,3,1.9,0.737,0.6,0,6.63
Manuel Riemann,Bochum,3060,0,0,0.0,0.589,0.3,3,6.63
Janis Blaswich,RBL,2340,0,0,0.0,0.8490000000000001,0.4,1,6.63
Niklas Schmidt,Werder Bremen,1084,3,0,0.9,0.765,0.6,1,6.62
Dominik Kohr,Mainz,2296,3,0,1.3,0.736,1.2,0,6.62
Jeffrey Gouweleeuw,Augsburg,2797,0,1,0.5,0.7070000000000001,2.5,0,6.62
Yannick Gerhardt,Wolfsburg,1869,6,4,0.9,0.76,0.8,2,6.62
Silas Katompa Mvumpa,Stuttgart,2004,5,2,1.4,0.792,0.6,2,6.62
Jirí Pavlenka,Werder Bremen,2909,0,0,0.0,0.669,0.2,2,6.62
Dennis Geiger,Hoffenheim,1973,1,3,0.2,0.848,0.3,1,6.61
Djibril Sow,Eintracht Frankfurt,2648,4,0,0.9,0.857,0.8,0,6.61
Aïssa Laïdouni,Union Berlin,879,2,0,0.4,0.7609999999999999,0.5,1,6.61
Gil Dias,Stuttgart,403,1,0,1.4,0.6970000000000001,1.0,0,6.6
Edimilson Fernandes,Mainz,2445,0,3,0.5,0.7340000000000001,1.2,0,6.6
Atakan Karazor,Stuttgart,1961,0,1,0.2,0.85,1.7,1,6.6
Youssoufa Moukoko,Borussia Dortmund,1135,7,3,1.3,0.713,0.2,1,6.6
Christopher Antwi Adjei,Bochum,1990,3,6,1.0,0.7120000000000001,0.6,1,6.6
Sebastiaan Bornauw,Wolfsburg,1930,1,0,0.2,0.862,2.0,0,6.6
Stevan Jovetic,Hertha Berlin,887,4,2,1.6,0.6459999999999999,0.8,0,6.6
Philipp Förster,Bochum,1313,3,7,0.7,0.789,0.3,1,6.6
Alassane Pléa,Borussia M.Gladbach,1780,2,9,1.0,0.728,0.5,2,6.59
Steffen Tigges,FC Koln,1598,6,1,1.2,0.589,2.2,2,6.59
Sven Ulreich,Bayern,271,0,0,0.0,0.8170000000000001,0.0,0,6.59
Niklas Stark,Werder Bremen,2082,0,0,0.1,0.826,1.7,0,6.59
Alexander Meyer,Borussia Dortmund,630,0,0,0.0,0.8540000000000001,0.1,0,6.58
Jonathan Tah,Leverkusen,2487,1,0,0.3,0.8909999999999999,1.7,1,6.58
Diogo Leite,Union Berlin,2254,0,1,0.4,0.7859999999999999,2.5,0,6.58
Grischa Prömel,Hoffenheim,1458,1,1,1.3,0.779,1.2,0,6.58
Giovanni Reyna,Borussia Dortmund,612,7,2,1.1,0.8109999999999999,0.3,0,6.58
Chidera Ejuke,Hertha Berlin,885,0,3,1.2,0.815,0.3,0,6.58
Amos Pieper,Werder Bremen,1959,2,1,0.4,0.79,2.3,0,6.58
Timo Baumgartl,Union Berlin,564,0,1,0.5,0.823,2.5,0,6.57
Julian Weigl,Borussia M.Gladbach,1897,1,0,0.3,0.893,0.8,0,6.57
Rubén Vargas,Augsburg,1137,3,4,0.9,0.638,0.6,0,6.57
Dion Beljo,Augsburg,1140,3,2,0.7,0.6509999999999999,2.6,1,6.57
Keven Schlotterbeck,Bochum,732,2,0,0.6,0.67,2.6,0,6.57
Robert Skov,Hoffenheim,1356,3,2,1.8,0.716,0.7,1,6.57
Almamy Touré,Eintracht Frankfurt,400,0,1,0.4,0.8220000000000001,2.0,0,6.57
Waldemar Anton,Stuttgart,2940,1,2,0.7,0.8,1.6,0,6.57
Anthony Jung,Werder Bremen,2637,2,5,0.5,0.7659999999999999,1.1,0,6.56
Jordan Siebatcheu,Union Berlin,1359,4,3,1.1,0.556,3.4,2,6.56
Jonjoe Kenny,Hertha Berlin,2243,0,1,0.2,0.7490000000000001,0.9,0,6.55
Dejan Ljubicic,FC Koln,1724,5,1,1.3,0.7709999999999999,0.3,1,6.55
Dan Axel Zagadou,Stuttgart,1273,0,0,0.8,0.856,3.1,0,6.55
Danilo Soares,Bochum,1777,0,0,0.1,0.741,1.0,0,6.55
Mahmoud Dahoud,Borussia Dortmund,337,0,0,0.7,0.8390000000000001,0.1,0,6.54
Erhan Masovic,Bochum,2174,4,0,0.6,0.81,1.6,1,6.54
Levin Öztunali,Union Berlin,8,0,1,0.0,1.0,0.0,0,6.54
Felix Passlack,Borussia Dortmund,61,0,0,0.0,0.7809999999999999,0.3,0,6.54
Péter Gulácsi,RBL,540,0,0,0.0,0.8540000000000001,0.0,0,6.54
Mu 39 nas Dabbur,Hoffenheim,934,6,2,1.0,0.722,0.3,0,6.53
Felix Uduokhai,Augsburg,1449,0,1,0.2,0.763,2.3,1,6.53
Lukás Hrádecký,Leverkusen,2970,0,0,0.0,0.679,0.3,0,6.53
Emil Forsberg,RBL,1487,6,4,0.8,0.8370000000000001,0.4,0,6.53
Cédric Brunner,Schalke,2325,0,0,0.4,0.703,1.3,0,6.53
Konstantinos Stafylidis,Bochum,1043,0,2,0.7,0.723,0.8,0,6.52
Sebastian Rode,Eintracht Frankfurt,1426,4,1,0.3,0.841,0.5,0,6.52
Tanguy Coulibaly,Stuttgart,318,4,0,0.9,0.7170000000000001,0.0,0,6.52
Tobias Sippel,Borussia M.Gladbach,509,0,0,0.0,0.637,0.3,0,6.52
Silvan Widmer,Mainz,1690,2,2,0.7,0.722,0.7,0,6.52
Thomas Meunier,Borussia Dortmund,584,0,0,0.4,0.731,0.7,0,6.51
Omar Marmoush,Wolfsburg,1480,5,1,1.5,0.685,1.3,1,6.51
Ansgar Knauff,Eintracht Frankfurt,1289,1,1,0.6,0.667,0.4,0,6.51
Christian Groß,Werder Bremen,1902,1,1,0.2,0.812,1.0,0,6.51
Milos Veljkovic,Werder Bremen,2265,1,1,0.1,0.816,2.0,0,6.51
Kristijan Jakic,Eintracht Frankfurt,1460,1,0,0.3,0.7929999999999999,1.2,0,6.51
Paul Jaeckel,Union Berlin,1197,1,0,0.1,0.816,1.2,1,6.5
Lukas Klostermann,RBL,904,0,0,0.4,0.882,1.0,0,6.5
Marcel Halstenberg,RBL,1557,1,1,0.3,0.7929999999999999,0.8,0,6.5
Niko Gießelmann,Union Berlin,1298,0,2,0.8,0.706,0.8,0,6.5
Adam Hlozek,Leverkusen,1290,5,3,1.0,0.7440000000000001,0.8,2,6.5
Odilon Kossounou,Leverkusen,1520,0,1,0.1,0.828,1.3,0,6.5
Lennart Grill,Union Berlin,450,0,0,0.0,0.64,0.6,1,6.5
Kenneth Schmidt,Freiburg,252,0,0,0.0,0.893,0.8,0,6.49
Tiago Tomás,Stuttgart,1295,3,3,1.3,0.631,0.3,1,6.49
Arijon Ibrahimovic,Bayern,13,0,0,2.0,0.875,2.0,0,6.49
Simon Terodde,Schalke,1825,5,0,1.4,0.6779999999999999,2.3,2,6.49
Salih Özcan,Borussia Dortmund,1574,0,1,0.1,0.885,0.8,0,6.49
Christoph Kramer,Borussia M.Gladbach,2230,0,0,0.2,0.835,0.9,0,6.49
Linton Maina,FC Koln,2258,3,7,1.1,0.773,0.0,1,6.49
Josuha Guilavogui,Wolfsburg,1173,1,0,0.3,0.846,1.9,0,6.48
Jérôme Roussillon,Union Berlin,960,0,2,0.6,0.7170000000000001,0.4,0,6.48
Jens Stage,Werder Bremen,1858,3,3,0.6,0.6809999999999999,1.6,1,6.48
Lukas Nmecha,Wolfsburg,901,4,0,1.4,0.662,1.1,0,6.48
Bartol Franjic,Wolfsburg,230,0,1,0.4,0.782,1.0,0,6.48
Jonathan Burkardt,Mainz,537,1,2,1.9,0.7190000000000001,0.7,1,6.48
Arne Engels,Augsburg,1446,0,3,0.9,0.721,0.6,1,6.48
Jan Thielmann,FC Koln,858,2,2,0.6,0.675,0.6,1,6.48
Joe Scally,Borussia M.Gladbach,2215,0,0,0.3,0.774,0.7,0,6.47
Naouirou Ahamada,Stuttgart,1409,2,2,0.9,0.857,0.4,0,6.47
Maxim Leitsch,Mainz,662,0,0,0.2,0.758,2.0,0,6.47
Tim Skarke,Schalke,444,1,1,1.2,0.701,0.4,0,6.47
Dominique Heintz,Bochum,798,0,0,0.4,0.833,1.6,0,6.47
Amadou Haidara,RBL,1430,2,1,0.6,0.836,0.8,0,6.47
Pavel Kaderábek,Hoffenheim,1663,1,1,0.3,0.684,1.8,0,6.47
Benno Schmitz,FC Koln,2431,1,0,0.3,0.636,1.0,0,6.46
Arne Maier,Augsburg,1972,5,1,0.9,0.6940000000000001,0.4,1,6.46
Kelvin Yeboah,Augsburg,347,1,1,1.0,0.519,1.1,0,6.45
Marvin Plattenhardt,Hertha Berlin,2408,0,2,0.3,0.747,0.6,1,6.45
Genki Haraguchi,Stuttgart,753,0,2,0.5,0.831,0.5,0,6.45
Ibrahim Maza,Hertha Berlin,70,1,0,0.5,0.7859999999999999,0.0,0,6.45
Josha Vagnoman,Stuttgart,1477,2,2,1.1,0.797,1.0,0,6.44
Florian Neuhaus,Borussia M.Gladbach,1409,1,0,1.2,0.8029999999999999,0.1,0,6.44
Anthony Modeste,Borussia Dortmund,807,2,1,1.2,0.595,1.7,0,6.44
Sardar Azmoun,Leverkusen,917,4,1,1.2,0.66,1.0,0,6.44
Kevin Trapp,Eintracht Frankfurt,2970,0,0,0.0,0.65,0.2,0,6.44
Kiliann Sildillia,Freiburg,1977,0,2,0.4,0.741,1.6,0,6.43
Kevin Vogt,Hoffenheim,1781,0,0,0.0,0.863,0.5,0,6.43
Callum Hudson Odoi,Leverkusen,609,0,1,0.3,0.8690000000000001,0.0,0,6.43
Michael Frey,Schalke,875,0,3,1.8,0.575,2.9,0,6.43
Henning Matriciani,Schalke,1868,0,0,0.1,0.752,1.5,0,6.42
Florian Niederlechner,Hertha Berlin,787,1,0,1.3,0.669,1.1,0,6.42
Wilfried Kanga,Hertha Berlin,1421,2,0,1.1,0.628,2.3,0,6.42
Enzo Millot,Stuttgart,885,0,1,0.7,0.8220000000000001,0.3,1,6.42
Takuma Asano,Bochum,1730,3,2,2.1,0.7290000000000001,0.8,0,6.42
Iago,Augsburg,1605,0,2,0.4,0.643,0.6,0,6.42
Pascal Klemens,Hertha Berlin,90,0,0,0.0,0.848,1.0,0,6.42
Nadiem Amiri,Leverkusen,970,4,1,1.0,0.853,0.0,0,6.42
Jere Uronen,Schalke,681,0,0,0.4,0.736,1.5,0,6.42
Carlos Gruezo,Augsburg,965,0,0,0.2,0.7290000000000001,0.7,0,6.42
Marcus Ingvartsen,Mainz,1318,10,0,1.3,0.672,1.1,0,6.42
Charles Aránguiz,Leverkusen,493,1,0,0.5,0.8320000000000001,0.2,0,6.41
Genki Haraguchi,Union Berlin,499,0,0,0.5,0.768,0.7,0,6.41
Yussuf Poulsen,RBL,400,2,1,0.7,0.551,1.4,0,6.41
Mads Pedersen,Augsburg,1840,0,0,0.3,0.738,0.3,0,6.41
Dominick Drexler,Schalke,1370,4,3,0.6,0.6920000000000001,0.8,1,6.41
Alexander Hack,Mainz,1134,0,0,0.2,0.74,1.7,0,6.41
Paul Seguin,Union Berlin,677,1,3,0.8,0.703,0.7,0,6.41
Tobias Mohr,Schalke,835,0,3,0.7,0.674,0.5,0,6.41
Éder Balanta,Schalke,239,0,0,0.2,0.7240000000000001,0.7,0,6.41
Kevin Kampl,RBL,1371,2,2,0.2,0.8859999999999999,0.2,0,6.41
Nikola Soldo,FC Koln,592,0,0,0.9,0.784,1.0,0,6.41
Elvis Rexhbeçaj,Augsburg,2536,0,0,0.5,0.698,1.2,0,6.39
