name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Federico Fernández,Newcastle,34,D(C),522,0,0,0,0,0.9,0.8740000000000001,1.4,0,6.37
Jamal Lewis,Newcastle,25,"D(L),M(L)",263,0,0,1,0,0.0,0.785,0.2,0,6.35
Jeff Hendrick,Newcastle,31,M(CR),70,1,0,0,0,0.3,0.9309999999999999,0.3,0,6.34
Ciaran Clark,Newcastle,33,D(CL),1015,0,1,2,1,0.5,0.7909999999999999,2.0,0,6.22
Karl Darlow,Newcastle,32,GK,720,0,0,1,0,0.0,0.575,0.3,0,6.22
Taylor Richards,Brighton,22,AM(C),23,0,0,0,0,0.5,0.778,0.5,0,6.14
Aaron Connolly,Brighton,23,FW,155,0,0,0,0,0.5,0.737,0.5,0,6.1
Jürgen Locadia,Brighton,29,"AM(LR),FW",22,0,0,0,0,1.0,1.0,0.0,0,6.04
Dwight Gayle,Newcastle,33,"AM(LR),FW",34,0,0,1,0,0.3,0.813,0.1,0,6.02
Jeremy Sarmiento,Brighton,21,Forward,45,0,0,0,0,0.0,0.722,0.2,0,6.0
Evan Ferguson,Brighton,18,FW,22,0,0,0,0,0.0,0.8,0.0,0,5.93
Freddie Woodman,Newcastle,26,GK,360,0,0,0,0,0.0,0.589,0.0,0,5.81
