name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Mads Roerslev,Brentford,24,"D(R),M(R)",1235,1,1,1,0,0.2,0.67,0.6,0,6.27
Jesse Lingard,Man Utd,30,"AM(CLR),FW",356,2,0,1,0,0.5,0.883,0.0,0,6.24
Marcus Forss,Brentford,24,"AM(R),FW",203,0,1,0,0,0.7,0.611,0.3,0,6.15
Josh Dasilva,Brentford,24,M(C),252,0,0,0,1,0.1,0.828,0.3,0,6.14
Mads Bidstrup,Brentford,22,Midfielder,38,0,0,0,0,0.0,0.769,0.0,0,6.06
Shola Shoretire,Man Utd,19,"AM(C),FW",16,0,0,0,0,0.0,1.0,0.0,0,6.05
Dominic Thompson,Brentford,23,"D(L),M(L)",148,0,0,0,0,0.5,0.541,0.5,0,6.01
Alejandro Garnacho,Man Utd,19,AM(L),12,0,0,0,0,0.0,1.0,0.0,0,5.98
Nathan Young Coombes,Brentford,20,Forward,3,0,0,0,0,0.0,0.0,0.0,0,5.98
Hannibal Mejbri,Man Utd,20,AM(C),68,0,0,2,0,0.5,0.81,0.0,0,5.97
Jonas Lössl,Brentford,34,GK,180,0,0,0,0,0.0,0.655,0.0,0,5.55
