name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Cédric Soares,Arsenal,31,"D(LR),M(R)",1487,1,1,3,0,0.6,0.835,0.6,1,6.53
Stuart Armstrong,Southampton,31,AM(CLR),1470,2,0,1,0,1.5,0.8190000000000001,0.2,0,6.51
Albert Sambi Lokonga,Arsenal,23,DMC,1133,0,0,5,0,1.1,0.884,0.8,0,6.51
Jack Stephens,Southampton,29,D(CR),811,0,0,3,0,0.0,0.774,1.2,0,6.5
Rob Holding,Arsenal,27,D(CR),840,1,0,2,1,0.3,0.868,1.9,1,6.48
Mohamed Elneny,Arsenal,31,DMC,802,0,2,1,0,0.6,0.935,0.4,0,6.46
Nicolas Pépé,Arsenal,28,"AM(LR),FW",682,1,2,0,0,1.2,0.8370000000000001,0.9,1,6.44
Nuno Tavares,Arsenal,23,"D(L),M(L)",1171,1,1,2,0,1.0,0.821,1.1,0,6.42
Bernd Leno,Arsenal,31,GK,360,0,0,0,0,0.0,0.624,0.8,0,6.41
Romain Perraud,Southampton,25,"D(L),M(L)",1625,0,1,3,0,1.0,0.706,0.8,0,6.41
Ibrahima Diallo,Southampton,24,DMC,1019,0,2,1,0,0.3,0.8059999999999999,0.5,0,6.38
Adam Armstrong,Southampton,26,"AM(CLR),FW",1415,2,2,1,0,2.0,0.7490000000000001,0.6,1,6.38
Lyanco,Southampton,26,D(CR),906,0,0,2,0,0.4,0.722,1.3,0,6.37
Ainsley Maitland Niles,Arsenal,25,"D(LR),M(CLR)",265,0,0,0,0,0.3,0.77,0.4,0,6.35
Shane Long,Southampton,36,"AM(LR),FW",303,1,0,1,0,0.7,0.606,1.8,0,6.33
Nathan Tella,Southampton,24,"AM(CLR),FW",811,0,1,2,0,0.9,0.621,0.4,0,6.25
Willy Caballero,Southampton,41,GK,180,0,0,1,0,0.0,0.617,0.0,0,6.25
Will Smallbone,Southampton,23,AM(CR),134,0,0,0,0,0.3,0.5760000000000001,0.3,0,6.19
Moussa Djenepo,Southampton,25,M(LR),455,0,0,3,0,0.9,0.757,0.2,0,6.18
Calum Chambers,Arsenal,28,"D(CR),DMC",171,0,0,0,0,1.0,0.8170000000000001,1.0,0,6.13
Theo Walcott,Southampton,34,"M(CLR),FW",381,0,0,0,0,0.7,0.716,0.4,0,6.09
Reiss Nelson,Arsenal,23,M(LR),19,0,0,0,0,1.0,0.667,0.0,0,6.04
Folarin Balogun,Arsenal,22,FW,70,0,0,0,0,1.5,0.444,0.5,0,5.95
Sead Kolasinac,Arsenal,30,"D(CL),DMC,M(L)",91,0,0,1,0,0.0,0.929,0.0,0,5.72
