name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Crysencio Summerville,Leeds,21,AM(LR),126,0,0,0,0,0.3,0.758,0.0,0,6.23
Charlie Cresswell,Leeds,20,D(C),131,0,0,1,0,0.2,0.721,1.2,0,6.19
Calum Chambers,Arsenal,28,"D(CR),DMC",171,0,0,0,0,1.0,0.8170000000000001,1.0,0,6.13
Reiss Nelson,Arsenal,23,M(LR),19,0,0,0,0,1.0,0.667,0.0,0,6.04
Cody Drameh,Leeds,21,"D(R),M(R)",126,0,0,1,0,0.0,0.745,0.3,0,6.03
Hélder Costa,Leeds,29,AM(CLR),20,0,0,0,0,1.0,1.0,0.0,0,6.0
Nohan Kenneh,Leeds,20,DMC,1,0,0,1,0,0.0,0.0,0.0,0,6.0
Stuart McKinstry,Leeds,20,AM(L),3,0,0,0,0,0.0,0.667,0.0,0,5.99
Folarin Balogun,Arsenal,22,FW,70,0,0,0,0,1.5,0.444,0.5,0,5.95
Liam McCarron,Leeds,22,Midfielder,9,0,0,0,0,0.0,1.0,0.0,0,5.91
Lewis Bate,Leeds,20,DMC,147,0,0,0,0,0.3,0.738,0.0,0,5.82
Sead Kolasinac,Arsenal,30,"D(CL),DMC,M(L)",91,0,0,1,0,0.0,0.929,0.0,0,5.72
