name,team,number,position,min,goal,assist,yellow,red,shot,pass,aer,mom,rating
Tim Iroegbunam,Aston Villa,20,M(C),91,0,0,1,0,0.3,0.815,1.0,0,6.46
Marvelous Nakamba,Aston Villa,29,DMC,905,0,0,5,0,0.0,0.852,0.6,0,6.45
Jakub Moder,Brighton,24,M(CL),1702,0,3,2,0,1.0,0.746,0.9,0,6.45
Ezri Konsa,Aston Villa,25,D(CR),2482,2,0,4,2,0.5,0.8640000000000001,2.0,0,6.43
Ashley Young,Aston Villa,38,"D(LR),M(LR)",1241,0,2,2,0,0.4,0.8,0.3,1,6.43
Steven Alzate,Brighton,24,"DMC,M(L)",407,0,0,0,0,0.1,0.875,0.4,0,6.42
Leon Bailey,Aston Villa,26,"M(CLR),FW",757,1,2,3,0,1.2,0.7659999999999999,0.6,0,6.4
Morgan Sanson,Aston Villa,28,M(CLR),352,0,0,0,0,0.1,0.784,0.3,0,6.34
Anwar El Ghazi,Aston Villa,28,"AM(LR),FW",383,1,1,2,0,0.9,0.767,1.1,0,6.33
Bertrand Traoré,Aston Villa,27,"AM(R),FW",213,0,0,0,0,0.9,0.769,0.4,0,6.28
Carney Chukwuemeka,Aston Villa,19,AM(C),295,0,1,0,0,0.3,0.8170000000000001,0.6,0,6.2
Axel Tuanzebe,Aston Villa,25,D(CR),506,0,0,1,0,0.2,0.863,1.4,0,6.18
Robin Olsen,Aston Villa,33,GK,90,0,0,0,0,0.0,0.462,0.0,0,6.14
Taylor Richards,Brighton,22,AM(C),23,0,0,0,0,0.5,0.778,0.5,0,6.14
Aaron Connolly,Brighton,23,FW,155,0,0,0,0,0.5,0.737,0.5,0,6.1
Jürgen Locadia,Brighton,29,"AM(LR),FW",22,0,0,0,0,1.0,1.0,0.0,0,6.04
Trézéguet,Aston Villa,28,AM(LR),10,0,0,0,0,1.0,1.0,0.0,0,6.03
Cameron Archer,Aston Villa,21,FW,24,0,0,0,0,0.3,1.0,0.3,0,6.02
Jeremy Sarmiento,Brighton,21,Forward,45,0,0,0,0,0.0,0.722,0.2,0,6.0
Wesley,Aston Villa,26,FW,1,0,0,0,0,0.0,1.0,1.0,0,6.0
Jaden Philogene,Aston Villa,21,M(LR),4,0,0,0,0,0.0,0.0,0.0,0,5.95
Evan Ferguson,Brighton,18,FW,22,0,0,0,0,0.0,0.8,0.0,0,5.93
Keinan Davis,Aston Villa,25,FW,11,0,0,0,0,0.0,1.0,0.0,0,5.92
Jed Steer,Aston Villa,30,GK,90,0,0,0,0,0.0,0.742,0.0,0,5.46
