name,team,min,goal,assist,shot,pass,aer,mom,rating
Jamie Vardy,Leicester,2733,18,4,2.3,0.6559999999999999,2.0,3,6.94
Romain Saïss,Wolves,1145,2,0,0.6,0.7709999999999999,3.2,2,6.93
Vincent Kompany,Man City,1223,1,0,0.3,0.93,2.2,0,6.93
Juan Foyth,Tottenham,890,1,0,0.3,0.852,2.1,1,6.93
Declan Rice,West Ham,3005,2,0,0.6,0.8640000000000001,1.6,2,6.93
N 39 Golo Kanté,Chelsea,3096,4,4,0.8,0.879,0.8,1,6.93
Michail Antonio,West Ham,2101,6,4,2.0,0.6809999999999999,2.4,2,6.92
Laurent Koscielny,Arsenal,1330,3,0,0.3,0.919,1.5,1,6.92
Kevin Long,Burnley,513,0,1,0.2,0.81,3.3,0,6.92
James Milner,Liverpool,1787,5,4,0.8,0.846,0.6,1,6.91
Luke Shaw,Man Utd,2592,1,4,0.7,0.833,1.7,2,6.91
Nathan Redmond,Southampton,3278,6,4,1.9,0.754,0.7,3,6.91
Bernardo,Brighton,1751,0,1,0.4,0.727,2.0,0,6.9
Anthony Martial,Man Utd,1624,10,2,1.4,0.7929999999999999,0.7,2,6.9
Arthur Masuaku,West Ham,1758,0,1,0.2,0.833,0.9,1,6.9
Diogo Jota,Wolves,2372,9,5,1.8,0.7559999999999999,0.8,3,6.89
Matt Targett,Southampton,1187,1,3,0.7,0.6990000000000001,1.1,0,6.89
Gonzalo Higuaín,Chelsea,1092,5,0,3.3,0.772,0.5,0,6.89
Jan Vertonghen,Tottenham,1915,1,0,0.7,0.875,2.3,1,6.89
Richarlison,Everton,2679,13,1,2.4,0.685,2.0,3,6.89
Issa Diop,West Ham,2970,1,0,0.4,0.86,2.3,1,6.89
Georginio Wijnaldum,Liverpool,2736,3,0,0.9,0.9109999999999999,0.9,1,6.89
Jorginho,Chelsea,3165,2,0,0.5,0.893,0.4,0,6.88
Daryl Janmaat,Watford,1522,0,2,0.6,0.758,1.1,0,6.88
Nathaniel Méndez Laing,Cardiff,987,4,1,1.0,0.62,1.2,0,6.88
Henrikh Mkhitaryan,Arsenal,1645,6,4,2.0,0.799,0.8,1,6.88
Jonny Evans,Leicester,1995,1,0,0.5,0.847,3.0,0,6.88
Séamus Coleman,Everton,2560,2,2,0.5,0.7809999999999999,1.6,0,6.88
Pierre Emile Højbjerg,Southampton,2764,4,3,1.7,0.8290000000000001,1.5,2,6.87
James Ward Prowse,Southampton,1942,7,0,1.2,0.765,0.8,0,6.87
Ashley Young,Man Utd,2569,2,2,0.4,0.775,0.8,0,6.87
Wes Morgan,Leicester,1926,3,0,0.6,0.8079999999999999,4.2,1,6.87
John Stones,Man City,1763,0,0,0.2,0.9420000000000001,2.5,0,6.87
Rúben Neves,Wolves,3009,4,3,2.1,0.812,0.9,0,6.86
Michy Batshuayi,Crystal Palace,757,5,0,2.5,0.65,1.1,0,6.86
Ryan Babel,Fulham,1260,5,3,1.7,0.8290000000000001,0.9,1,6.86
Nathan Aké,Bournemouth,3412,4,0,0.7,0.86,2.3,1,6.86
Ben Mee,Burnley,3420,0,2,0.6,0.7490000000000001,3.9,1,6.86
Sean Longstaff,Newcastle,688,1,0,0.9,0.809,1.0,0,6.86
Mario Lemina,Southampton,1616,1,1,1.2,0.86,1.4,0,6.85
Sèrge Aurier,Tottenham,564,0,2,0.5,0.755,1.5,0,6.85
Jonny,Wolves,2780,1,1,0.8,0.778,1.2,1,6.85
James Tomkins,Crystal Palace,2563,1,1,0.8,0.83,3.1,0,6.85
Ruben Loftus Cheek,Chelsea,985,6,2,1.2,0.879,0.9,1,6.85
Maya Yoshida,Southampton,1520,0,1,0.8,0.757,2.1,0,6.85
Michel Vorm,Tottenham,180,0,0,0.0,0.773,0.5,1,6.85
Gerard Deulofeu,Watford,2083,10,5,2.0,0.774,0.1,3,6.84
Romelu Lukaku,Man Utd,2130,12,0,1.7,0.6629999999999999,2.9,2,6.84
Danny Rose,Tottenham,1798,0,3,0.6,0.737,1.0,1,6.84
Marko Arnautovic,West Ham,2001,10,4,2.2,0.747,0.9,2,6.84
Toby Alderweireld,Tottenham,2924,0,0,0.6,0.885,1.6,0,6.84
David Brooks,Bournemouth,2278,7,5,1.4,0.731,0.2,1,6.83
Georges Kévin Nkoudou,Tottenham,4,0,1,0.0,0.667,0.0,0,6.83
Danny Ings,Southampton,1668,7,3,2.3,0.7140000000000001,0.8,0,6.83
Davinson Sánchez,Tottenham,1943,1,1,0.6,0.899,2.9,0,6.83
Willy Caballero,Chelsea,180,0,0,0.0,0.778,0.0,0,6.83
Callum Paterson,Cardiff,1996,4,1,1.5,0.484,7.5,1,6.82
Calum Chambers,Fulham,2587,2,0,1.1,0.79,2.1,0,6.82
Fabian Delph,Man City,725,0,1,0.4,0.9129999999999999,0.8,0,6.82
Sokratis Papastathopoulos,Arsenal,2199,1,2,0.4,0.894,2.2,0,6.82
Phil Jones,Man Utd,1264,0,1,0.3,0.9259999999999999,2.6,0,6.81
James McArthur,Crystal Palace,3072,3,6,0.9,0.7929999999999999,1.3,1,6.8
Jonjo Shelvey,Newcastle,944,1,1,1.4,0.71,0.9,0,6.8
Jamaal Lascelles,Newcastle,2748,0,1,0.3,0.767,2.9,0,6.8
Ashley Westwood,Burnley,2822,2,7,0.6,0.764,0.6,1,6.8
Solly March,Brighton,2475,1,5,1.2,0.706,0.5,0,6.79
Alisson Becker,Liverpool,3420,0,0,0.0,0.8029999999999999,0.3,0,6.79
Chris Smalling,Man Utd,2128,1,0,0.5,0.862,4.3,1,6.79
Antonio Rüdiger,Chelsea,2874,1,0,0.8,0.915,2.5,0,6.78
Ben Gibson,Burnley,63,1,0,1.0,0.667,2.0,0,6.78
Jonjoe Kenny,Everton,790,0,1,0.3,0.72,2.3,0,6.78
Robert Snodgrass,West Ham,2224,2,5,0.9,0.821,0.8,3,6.78
Mesut Özil,Arsenal,1742,5,2,0.5,0.8859999999999999,0.2,2,6.78
Kurt Zouma,Everton,2613,2,2,0.6,0.836,3.1,0,6.78
Erik Lamela,Tottenham,973,4,2,1.5,0.8320000000000001,0.2,1,6.77
Zanka,Huddersfield,2148,3,1,0.3,0.821,1.5,1,6.77
Joe Bennett,Cardiff,2641,0,1,0.3,0.718,1.2,0,6.77
Ryan Bennett,Wolves,3060,1,0,0.4,0.7959999999999999,3.6,0,6.77
Simon Francis,Bournemouth,1230,0,2,0.2,0.733,2.8,0,6.77
Ryan Fredericks,West Ham,1086,1,0,0.3,0.7090000000000001,1.3,1,6.76
Nemanja Matic,Man Utd,2441,1,0,0.4,0.8690000000000001,2.0,0,6.76
Wesley Hoedt,Southampton,1170,0,0,0.5,0.7859999999999999,2.5,0,6.76
Oriol Romeu,Southampton,2142,1,0,0.3,0.7929999999999999,1.5,1,6.76
Hamza Choudhury,Leicester,597,0,0,0.4,0.846,0.6,0,6.76
Abdoulaye Doucouré,Watford,3062,5,6,1.5,0.835,1.2,0,6.76
Joe Gomez,Liverpool,1060,0,0,0.3,0.875,1.5,0,6.76
Miguel Almirón,Newcastle,763,0,0,1.9,0.747,0.1,0,6.76
Ashley Barnes,Burnley,2388,12,2,1.8,0.591,3.6,2,6.75
Moussa Sissoko,Tottenham,2337,0,3,0.5,0.867,0.8,0,6.75
Charlie Taylor,Burnley,3240,0,1,0.2,0.725,1.9,0,6.75
Joel Ward,Crystal Palace,551,1,0,0.3,0.726,2.6,0,6.74
Jóhann Gudmundsson,Burnley,1749,3,6,1.1,0.725,1.1,2,6.74
Pablo Zabaleta,West Ham,2092,0,1,0.3,0.767,1.8,0,6.74
Naby Keïta,Liverpool,1394,2,1,1.1,0.885,0.4,0,6.74
Rob Holding,Arsenal,807,0,0,0.2,0.875,2.1,1,6.74
Angelo Ogbonna,West Ham,1871,1,1,0.6,0.836,3.2,0,6.74
Eric Dier,Tottenham,1510,3,0,0.5,0.8490000000000001,1.8,0,6.74
Scott Dann,Crystal Palace,661,0,1,0.6,0.727,2.6,0,6.74
Vicente Guaita,Crystal Palace,1755,0,0,0.0,0.425,0.4,2,6.74
Paul Dummett,Newcastle,1987,0,0,0.3,0.711,2.3,0,6.74
Aaron Mooy,Huddersfield,2327,3,1,1.5,0.802,0.5,1,6.73
Andreas Christensen,Chelsea,615,0,0,0.0,0.9279999999999999,2.3,0,6.73
Artur Boruc,Bournemouth,1080,0,0,0.0,0.57,0.2,1,6.72
Neil Etheridge,Cardiff,3420,0,0,0.0,0.32299999999999995,0.2,3,6.72
Will Hughes,Watford,2436,2,4,1.0,0.764,0.7,0,6.72
Lewis Dunk,Brighton,3153,2,1,0.6,0.828,3.3,1,6.72
Lucas Torreira,Arsenal,2381,2,2,0.7,0.8740000000000001,0.6,0,6.72
Manuel Lanzini,West Ham,689,1,1,1.1,0.8959999999999999,0.3,0,6.72
Mamadou Sakho,Crystal Palace,2417,0,0,0.1,0.8859999999999999,1.9,0,6.72
Víctor Camarasa,Cardiff,2579,5,4,1.3,0.7509999999999999,0.6,0,6.72
Maxime Le Marchand,Fulham,2252,0,1,0.2,0.833,2.2,0,6.72
Héctor Bellerín,Arsenal,1535,0,5,0.9,0.8420000000000001,1.1,0,6.71
Patrick van Aanholt,Crystal Palace,3198,3,2,1.3,0.7979999999999999,0.3,0,6.71
Martín Montoya,Brighton,2166,0,1,0.3,0.8,1.0,0,6.71
Adam Smith,Bournemouth,2073,1,1,0.3,0.82,1.1,0,6.71
Morgan Schneiderlin,Everton,835,0,1,0.2,0.8859999999999999,1.4,1,6.71
Xherdan Shaqiri,Liverpool,1059,6,3,1.1,0.812,0.1,1,6.71
Aaron Ramsey,Arsenal,1331,4,6,1.2,0.82,0.5,0,6.7
Harvey Barnes,Leicester,1010,1,2,2.5,0.772,0.4,0,6.7
Dan Gosling,Bournemouth,1738,2,1,0.8,0.7959999999999999,1.4,0,6.7
Juan Mata,Man Utd,1295,3,2,0.9,0.86,0.1,0,6.7
Steve Mounié,Huddersfield,1778,2,3,2.0,0.645,6.8,2,6.69
Ben Foster,Watford,3420,0,0,0.0,0.44799999999999995,0.5,1,6.69
Daniel Amartey,Leicester,641,0,0,0.4,0.852,1.6,0,6.69
André Frank Zambo Anguissa,Fulham,1519,0,0,1.0,0.8740000000000001,1.0,0,6.69
David Button,Brighton,360,0,0,0.0,0.374,0.3,1,6.69
Ben Davies,Tottenham,1839,0,0,0.5,0.828,1.7,1,6.69
Bruno Ecuele Manga,Cardiff,3374,0,1,0.3,0.649,2.3,0,6.69
Jack Wilshere,West Ham,389,0,1,0.3,0.898,0.3,0,6.68
Bernd Leno,Arsenal,2833,0,0,0.0,0.6920000000000001,0.2,0,6.68
Antonio Valencia,Man Utd,466,0,0,0.3,0.841,0.5,0,6.68
Victor Lindelöf,Man Utd,2602,1,1,0.3,0.892,2.3,0,6.68
Pascal Groß,Brighton,1878,3,3,1.0,0.7559999999999999,0.7,1,6.68
Aaron Cresswell,West Ham,1591,0,1,0.6,0.8140000000000001,1.3,0,6.68
Marc Albrighton,Leicester,1627,2,2,0.7,0.659,0.6,0,6.68
Chris Wood,Burnley,2596,10,2,1.6,0.648,3.5,2,6.67
Christian Kabasele,Watford,1587,0,0,0.4,0.7390000000000001,2.9,1,6.67
Jordan Henderson,Liverpool,1983,1,3,0.5,0.872,0.8,0,6.67
Jeffrey Schlupp,Crystal Palace,1667,4,1,0.9,0.759,1.8,1,6.66
Ederson,Man City,3420,0,1,0.0,0.826,0.3,0,6.66
Marouane Fellaini,Man Utd,748,0,1,0.5,0.812,3.4,0,6.66
Roberto Pereyra,Watford,2825,6,1,1.7,0.8320000000000001,0.1,1,6.66
Adam Masina,Watford,1004,0,1,0.2,0.807,1.6,0,6.66
Craig Cathcart,Watford,3099,3,0,0.4,0.815,2.4,2,6.66
Phil Bardsley,Burnley,1672,0,0,0.6,0.69,1.7,0,6.66
Yan Valery,Southampton,1715,2,1,0.3,0.619,1.8,0,6.66
Christian Benteke,Crystal Palace,813,1,1,1.6,0.569,5.6,1,6.66
Dale Stephens,Brighton,2487,1,1,0.4,0.8370000000000001,0.9,1,6.66
Alberto Moreno,Liverpool,155,0,0,0.5,0.8759999999999999,0.0,0,6.65
Joe Bryan,Fulham,2347,0,1,0.8,0.754,1.1,0,6.65
Ross Barkley,Chelsea,1243,3,5,1.5,0.912,0.7,1,6.65
André Gomes,Everton,1986,1,1,0.8,0.848,1.4,0,6.65
Glenn Murray,Brighton,2513,13,1,1.4,0.583,4.6,3,6.65
Stephen Ward,Burnley,230,0,0,0.3,0.743,1.3,0,6.65
Mateo Kovacic,Chelsea,1745,0,2,0.9,0.92,0.3,0,6.65
Callum Hudson Odoi,Chelsea,391,0,1,0.6,0.86,0.2,0,6.65
Davy Pröpper,Brighton,2551,1,1,0.5,0.8,1.2,1,6.65
Mark Noble,West Ham,2308,5,5,0.5,0.853,0.3,0,6.65
Anthony Knockaert,Brighton,1833,2,6,0.9,0.769,0.5,0,6.64
Gabriel Jesus,Man City,1022,7,3,1.5,0.826,0.5,1,6.64
Ainsley Maitland Niles,Arsenal,986,1,1,0.3,0.785,0.4,1,6.64
Matthew Lowton,Burnley,1748,0,0,0.2,0.69,1.2,0,6.64
Diogo Dalot,Man Utd,1015,0,2,0.9,0.7090000000000001,1.4,0,6.63
Sam Vokes,Burnley,916,3,0,1.1,0.507,6.3,0,6.63
Fabri,Fulham,180,0,0,0.0,0.6809999999999999,0.0,0,6.63
Martin Kelly,Crystal Palace,1111,0,0,0.2,0.754,2.7,0,6.63
Yves Bissouma,Brighton,1771,0,0,1.1,0.818,1.0,1,6.63
Kepa,Chelsea,3240,0,0,0.0,0.8540000000000001,0.2,1,6.63
Federico Fernández,Newcastle,1484,0,1,0.2,0.789,2.0,0,6.62
Alex Iwobi,Arsenal,1976,3,6,1.0,0.778,0.1,0,6.62
Denis Odoi,Fulham,2594,0,1,0.3,0.821,1.8,0,6.62
Martin Dúbravka,Newcastle,3420,0,0,0.0,0.534,0.4,1,6.62
Dominic Calvert Lewin,Everton,1776,6,2,1.5,0.617,3.2,0,6.61
Cyrus Christie,Fulham,1945,0,1,0.4,0.764,2.0,0,6.61
Tom Heaton,Burnley,1710,0,0,0.1,0.462,0.2,0,6.61
Ryan Bertrand,Southampton,2160,1,0,0.7,0.755,1.6,0,6.61
Konstantinos Mavropanos,Arsenal,150,0,0,0.5,0.927,0.5,0,6.61
Sead Kolasinac,Arsenal,1891,0,5,0.4,0.777,0.8,0,6.61
Aron Gunnarsson,Cardiff,2275,1,1,0.7,0.716,1.7,0,6.61
Joe Hart,Burnley,1710,0,0,0.0,0.45,0.2,0,6.61
Cheikhou Kouyaté,Crystal Palace,1897,0,2,0.6,0.8009999999999999,2.1,0,6.61
Mason Holgate,Everton,407,0,0,0.0,0.767,2.8,0,6.61
Jonathan Hogg,Huddersfield,2377,0,1,0.3,0.8320000000000001,1.1,0,6.6
Adrian Mariappa,Watford,1924,0,0,0.3,0.823,2.3,1,6.6
Tom Cairney,Fulham,2200,1,1,0.8,0.902,0.3,0,6.6
Bernard,Everton,2129,1,3,0.7,0.753,0.1,0,6.6
Alexis Sánchez,Man Utd,877,1,3,0.9,0.746,0.4,0,6.6
Jesse Lingard,Man Utd,1670,4,2,1.2,0.857,0.2,1,6.59
Adama Traoré,Wolves,896,1,1,0.7,0.722,0.8,1,6.59
Christian Fuchs,Leicester,206,0,0,0.7,0.831,1.0,0,6.59
Emerson,Chelsea,660,0,0,0.5,0.899,0.5,0,6.59
Chicharito,West Ham,1339,7,1,1.5,0.711,0.5,0,6.59
André Schürrle,Fulham,1650,6,0,2.3,0.778,0.6,1,6.59
Javier Manquillo,Newcastle,1100,0,3,0.1,0.6990000000000001,1.1,0,6.59
Christopher Schindler,Huddersfield,3262,1,0,0.4,0.828,3.7,1,6.59
Matteo Darmian,Man Utd,444,0,0,0.2,0.851,0.5,0,6.59
Terence Kongolo,Huddersfield,2722,1,1,0.4,0.78,1.7,0,6.58
Alex McCarthy,Southampton,2250,0,0,0.0,0.45,0.6,1,6.58
Danny Simpson,Leicester,291,0,0,0.0,0.7090000000000001,1.3,0,6.58
Jack Cork,Burnley,3313,1,2,0.5,0.812,1.4,0,6.58
Divock Origi,Liverpool,368,3,1,1.1,0.7040000000000001,0.3,0,6.57
Yerry Mina,Everton,893,1,0,0.3,0.841,2.9,0,6.57
Ki Sung Yueng,Newcastle,1302,0,1,0.5,0.851,0.8,0,6.57
Sergio Rico,Fulham,2610,0,0,0.0,0.5379999999999999,0.5,2,6.57
Mohamed Diamé,Newcastle,2166,0,0,0.7,0.772,1.2,0,6.57
Álvaro Morata,Chelsea,943,5,0,2.2,0.769,1.1,0,6.56
Wayne Hennessey,Crystal Palace,1576,0,0,0.0,0.467,0.6,1,6.56
Cédric Soares,Southampton,1494,1,2,0.6,0.731,1.3,0,6.56
Kiko Femenía,Watford,2046,1,1,0.2,0.831,0.4,0,6.55
Harry Winks,Tottenham,1592,1,0,0.3,0.9179999999999999,0.5,1,6.55
Jean Michaël Seri,Fulham,2252,1,2,0.6,0.87,0.4,0,6.55
Mattéo Guendouzi,Arsenal,2144,0,0,0.5,0.877,0.5,0,6.55
Lee Peltier,Cardiff,1543,0,0,0.1,0.602,1.5,0,6.54
Josh Murphy,Cardiff,1826,3,2,1.6,0.604,0.4,1,6.54
Kasper Schmeichel,Leicester,3420,0,0,0.0,0.655,0.3,0,6.54
Adam Lallana,Liverpool,465,0,0,0.4,0.821,0.7,0,6.53
Kenedy,Newcastle,1345,1,1,1.2,0.723,0.3,1,6.53
Samir Nasri,West Ham,246,0,2,0.6,0.884,0.0,0,6.53
Victor Wanyama,Tottenham,513,1,0,0.5,0.81,1.1,0,6.53
Jack Stephens,Southampton,1699,1,0,0.3,0.75,2.3,1,6.52
Phil Foden,Man City,330,1,0,1.1,0.866,0.2,0,6.52
Ken Sema,Watford,756,1,2,0.7,0.725,1.2,0,6.52
Jonas Lössl,Huddersfield,2777,0,1,0.0,0.612,0.5,1,6.52
David de Gea,Man Utd,3420,0,0,0.0,0.6,0.1,1,6.52
Alex Pritchard,Huddersfield,2092,2,0,1.6,0.7490000000000001,0.5,0,6.51
Mohamed Elyounoussi,Southampton,791,0,0,1.3,0.7340000000000001,0.6,0,6.51
Theo Walcott,Everton,2124,5,2,1.2,0.726,0.4,0,6.51
Demarai Gray,Leicester,1996,4,1,1.4,0.7759999999999999,0.3,0,6.51
Leon Balogun,Brighton,591,1,0,0.1,0.759,1.6,0,6.5
Stuart Armstrong,Southampton,1433,3,2,1.1,0.7859999999999999,0.6,0,6.5
Shane Long,Southampton,1271,5,1,1.2,0.6459999999999999,2.8,1,6.5
DeAndre Yedlin,Newcastle,2475,1,2,0.4,0.716,1.0,0,6.5
Dominic Solanke,Bournemouth,342,0,1,1.1,0.7170000000000001,1.5,0,6.5
Jordan Ayew,Crystal Palace,1187,1,2,1.4,0.777,1.6,1,6.5
Jordan Pickford,Everton,3420,0,0,0.0,0.557,0.3,2,6.5
Beram Kayal,Brighton,937,1,1,0.3,0.7120000000000001,0.9,1,6.49
Fred,Man Utd,1045,1,1,1.0,0.863,0.2,1,6.49
Juninho Bacuna,Huddersfield,1416,1,0,0.9,0.754,0.8,0,6.49
