name,team,min,goal,assist,shot,pass,aer,mom,rating
Jamie Vardy,Leicester,2846,15,9,2.4,0.675,1.5,3,7.11
Mathew Ryan,Arsenal,270,0,0,0.0,0.894,0.3,0,7.1
Youri Tielemans,Leicester,3358,6,4,1.3,0.8170000000000001,0.9,2,7.09
Lucas Digne,Everton,2682,0,7,0.4,0.775,3.1,1,7.08
Christian Benteke,Crystal Palace,1819,10,1,2.4,0.586,6.8,2,7.08
Bernardo Silva,Man City,2071,2,6,1.1,0.9179999999999999,0.5,3,7.07
Kurt Zouma,Chelsea,2025,5,0,1.1,0.909,3.6,1,7.07
Solly March,Brighton,1675,2,1,1.0,0.76,0.7,2,7.07
James Ward Prowse,Southampton,3420,8,7,1.1,0.8640000000000001,1.2,2,7.07
Mohamed Salah,Liverpool,3082,22,5,3.4,0.8370000000000001,0.5,3,7.07
Liam Cooper,Leeds,2188,1,0,0.6,0.856,3.8,2,7.06
Kiko Casilla,Leeds,270,0,0,0.0,0.872,0.7,0,7.06
Sèrge Aurier,Tottenham,1609,2,3,0.8,0.8079999999999999,1.9,0,7.06
Paul Pogba,Man Utd,1896,3,3,1.2,0.83,2.1,4,7.06
Harry Maguire,Man Utd,3048,2,1,1.1,0.873,4.0,4,7.04
John Stones,Man City,1934,4,0,0.7,0.9329999999999999,1.7,1,7.03
James Justin,Leicester,2070,2,1,0.4,0.805,1.1,1,7.03
Luke Shaw,Man Utd,2657,1,5,0.3,0.85,1.2,2,7.03
Patrick Bamford,Leeds,3066,17,7,2.8,0.773,1.2,3,7.03
Caoimhín Kelleher,Liverpool,180,0,0,0.0,0.75,0.0,0,7.03
James Tarkowski,Burnley,3240,1,0,0.6,0.701,4.6,3,7.02
Antonio Rüdiger,Chelsea,1710,1,0,0.7,0.894,2.2,0,7.02
Trent Alexander Arnold,Liverpool,3033,2,7,1.5,0.794,0.2,2,7.02
Wesley Fofana,Leicester,2265,0,0,0.4,0.8640000000000001,3.3,0,7.01
Declan Rice,West Ham,2880,2,1,0.8,0.88,1.4,1,7.01
Kalvin Phillips,Leeds,2431,1,2,0.5,0.847,1.0,1,7.01
James Maddison,Leicester,2105,8,5,2.4,0.833,0.1,2,7.0
Ben Chilwell,Chelsea,2290,3,5,1.0,0.82,1.4,2,7.0
Emiliano Martínez,Aston Villa,3420,0,0,0.0,0.625,0.3,3,7.0
André Frank Zambo Anguissa,Fulham,2587,0,3,0.9,0.8420000000000001,1.8,4,6.99
Yves Bissouma,Brighton,3114,1,0,1.2,0.8740000000000001,1.1,0,6.98
Richarlison,Everton,2872,7,3,2.4,0.7,1.2,4,6.98
Harvey Barnes,Leicester,1950,9,4,2.2,0.752,1.0,2,6.98
Alex Telles,Man Utd,692,0,2,0.6,0.847,1.9,0,6.97
Okay Yokuslu,WBA,1319,0,1,0.8,0.825,2.6,0,6.96
Jack Harrison,Leeds,2858,8,8,1.3,0.74,0.7,4,6.96
Matheus Pereira,WBA,2582,11,6,2.0,0.7959999999999999,0.4,2,6.96
Joël Matip,Liverpool,693,1,2,0.5,0.877,2.3,1,6.96
Vladimír Coufal,West Ham,3055,0,7,0.4,0.7120000000000001,1.6,1,6.95
Pierre Emile Højbjerg,Tottenham,3420,2,4,0.4,0.885,1.2,1,6.95
Luke Ayling,Leeds,3400,0,0,0.6,0.79,1.7,0,6.94
Scott Carson,Man City,90,0,0,0.0,0.9,0.0,0,6.94
Reece James,Chelsea,2367,1,2,1.1,0.884,1.3,1,6.94
Oriol Romeu,Southampton,1768,1,1,0.7,0.826,1.5,2,6.93
Matty Cash,Aston Villa,2380,0,2,0.3,0.757,1.3,1,6.93
Scott McTominay,Man Utd,2128,4,1,0.8,0.87,1.5,0,6.93
Ahmed Hegazy,WBA,90,0,0,0.0,0.679,5.0,0,6.93
Ben Mee,Burnley,2694,2,0,0.7,0.711,3.7,2,6.93
Anthony Elanga,Man Utd,156,1,0,1.0,0.755,0.5,1,6.93
Fred,Man Utd,2397,1,0,0.8,0.877,0.3,0,6.92
Timothy Fosu Mensah,Man Utd,81,0,0,1.0,0.909,1.0,0,6.92
César Azpilicueta,Chelsea,2191,1,2,0.4,0.8690000000000001,2.1,1,6.92
Ademola Lookman,Fulham,2756,4,4,2.0,0.809,0.2,2,6.92
Michael Keane,Everton,2990,3,1,0.5,0.872,3.2,2,6.92
Rúben Dias,Man City,2845,1,0,0.4,0.932,1.9,0,6.91
Thiago Silva,Chelsea,1938,2,0,0.6,0.93,2.0,0,6.91
Raúl Jiménez,Wolves,825,4,0,2.6,0.792,1.5,1,6.91
Illan Meslier,Leeds,3150,0,0,0.0,0.7709999999999999,0.6,3,6.91
Diego Llorente,Leeds,1206,1,0,0.5,0.833,2.2,1,6.9
Matt Targett,Aston Villa,3405,0,2,0.2,0.78,1.9,0,6.9
Marcos Alonso,Chelsea,960,2,0,1.7,0.825,1.8,1,6.9
Nélson Semedo,Wolves,2988,1,1,0.7,0.81,1.2,1,6.9
Diogo Jota,Liverpool,1113,9,0,2.4,0.7490000000000001,0.7,0,6.89
Jannik Vestergaard,Southampton,2575,3,0,0.8,0.836,3.3,1,6.89
Arthur Masuaku,West Ham,1011,0,2,0.5,0.8320000000000001,0.8,0,6.89
Alexandre Lacazette,Arsenal,1931,13,2,1.5,0.7879999999999999,0.9,3,6.89
Andros Townsend,Crystal Palace,2259,1,5,1.1,0.737,0.1,1,6.88
John McGinn,Aston Villa,3330,3,5,1.2,0.794,0.6,0,6.88
Wilfried Zaha,Crystal Palace,2614,11,2,2.0,0.7829999999999999,0.3,2,6.88
Andy Robertson,Liverpool,3386,1,7,0.5,0.8440000000000001,0.8,0,6.88
Bukayo Saka,Arsenal,2562,5,3,1.9,0.818,0.4,2,6.88
Jorginho,Chelsea,2014,7,1,0.5,0.892,0.6,4,6.88
Jonny Evans,Leicester,2476,2,2,0.3,0.8590000000000001,3.3,1,6.87
Romain Saïss,Wolves,2408,3,0,1.0,0.812,2.6,2,6.87
Stuart Dallas,Leeds,3411,8,2,1.3,0.8370000000000001,0.9,3,6.87
Dwight McNeil,Burnley,3071,2,5,0.7,0.789,0.5,1,6.87
Nick Pope,Burnley,2880,0,0,0.0,0.446,0.3,6,6.86
Tanguy Ndombélé,Tottenham,2108,3,2,0.5,0.856,0.3,2,6.86
Yerry Mina,Everton,1939,2,0,0.7,0.9009999999999999,2.8,1,6.86
N 39 Golo Kanté,Chelsea,2146,0,2,0.3,0.865,0.6,1,6.86
Toby Alderweireld,Tottenham,2241,1,0,0.4,0.825,1.8,0,6.86
Dani Ceballos,Arsenal,1616,0,3,0.5,0.872,0.3,2,6.85
Bertrand Traoré,Aston Villa,2338,7,6,1.8,0.777,0.9,3,6.85
Fikayo Tomori,Chelsea,45,0,0,0.0,0.966,0.0,0,6.85
Gaetano Berardi,Leeds,114,0,0,0.5,0.836,2.0,0,6.85
Mateo Kovacic,Chelsea,1820,0,1,0.9,0.9079999999999999,0.4,2,6.84
Tom Cairney,Fulham,759,1,1,1.2,0.9229999999999999,0.4,0,6.84
Joël Veltman,Brighton,2283,1,1,0.5,0.777,1.5,0,6.84
Martin Dúbravka,Newcastle,1170,0,0,0.0,0.701,0.4,1,6.84
Oleksandr Zinchenko,Man City,1474,0,0,0.8,0.898,1.5,0,6.84
Antonee Robinson,Fulham,2162,0,0,0.4,0.7490000000000001,1.3,1,6.84
Kelechi Iheanacho,Leicester,1458,12,2,2.4,0.7979999999999999,0.3,2,6.84
João Virgínia,Everton,47,0,0,0.0,0.41700000000000004,0.0,0,6.84
Terence Kongolo,Fulham,90,0,0,0.0,0.818,3.0,0,6.84
Anthony Martial,Man Utd,1488,4,3,2.0,0.8440000000000001,0.8,1,6.84
James McArthur,Crystal Palace,1471,0,2,0.3,0.8170000000000001,1.2,1,6.84
Lewis Dunk,Brighton,2933,5,0,1.0,0.894,2.4,0,6.84
Kyle Walker Peters,Southampton,2649,0,2,0.6,0.809,0.5,0,6.84
Danny Ings,Southampton,2185,12,4,2.0,0.6629999999999999,0.8,2,6.84
Callum Wilson,Newcastle,2086,12,5,1.9,0.695,1.7,4,6.84
Trézéguet,Aston Villa,1166,2,1,1.7,0.757,1.3,1,6.83
Timothy Castagne,Leicester,2346,2,3,0.3,0.843,1.6,2,6.82
Pascal Groß,Brighton,2482,3,8,0.9,0.816,0.6,1,6.82
Fabinho,Liverpool,2565,0,0,0.3,0.903,1.8,0,6.82
Stuart Armstrong,Southampton,2774,4,5,1.7,0.807,0.2,2,6.82
Jordan Henderson,Liverpool,1708,1,1,0.7,0.873,0.5,0,6.82
Aaron Cresswell,West Ham,3172,0,8,0.5,0.789,1.0,2,6.81
Chris Wood,Burnley,2750,12,3,2.1,0.6509999999999999,4.7,1,6.81
Eberechi Eze,Crystal Palace,2565,4,6,1.1,0.8420000000000001,0.4,4,6.81
Rúben Neves,Wolves,2680,5,1,1.9,0.8440000000000001,0.7,1,6.81
Fernandinho,Man City,1185,0,2,0.7,0.872,1.4,0,6.81
Timo Werner,Chelsea,2608,6,8,2.3,0.7879999999999999,0.3,1,6.81
Pascal Struijk,Leeds,2074,1,0,0.5,0.86,1.7,0,6.81
Tyrone Mings,Aston Villa,3195,2,2,0.5,0.779,2.5,0,6.81
Jonjo Shelvey,Newcastle,2617,1,3,1.4,0.764,0.9,0,6.8
Leandro Trossard,Brighton,2622,5,5,1.7,0.7879999999999999,0.1,2,6.8
Andreas Christensen,Chelsea,1375,0,0,0.2,0.9129999999999999,2.2,0,6.8
Joachim Andersen,Fulham,2730,1,1,0.4,0.8140000000000001,3.2,2,6.79
Karl Darlow,Newcastle,2250,0,0,0.0,0.457,0.7,1,6.79
Calum Chambers,Arsenal,752,0,2,0.8,0.8390000000000001,2.0,0,6.79
Rob Holding,Arsenal,2558,0,1,0.5,0.87,2.4,1,6.79
Anwar El Ghazi,Aston Villa,1617,10,0,2.3,0.753,1.0,2,6.78
Conor Hourihane,Aston Villa,228,1,1,1.3,0.872,0.5,0,6.78
Abdoulaye Doucouré,Everton,2452,2,3,0.6,0.851,1.3,0,6.78
Amad Diallo,Man Utd,167,0,1,0.3,0.825,0.3,0,6.78
Pablo Fornals,West Ham,2583,5,4,1.5,0.794,0.7,1,6.78
Pierre Emerick Aubameyang,Arsenal,2337,10,3,2.0,0.78,1.2,1,6.78
Ben Godfrey,Everton,2683,0,2,0.5,0.847,1.8,0,6.78
Ché Adams,Southampton,2675,9,5,1.5,0.703,1.5,0,6.77
Adam Webster,Brighton,2595,1,0,0.9,0.809,2.7,1,6.77
Kyle Bartley,WBA,2584,3,1,0.5,0.7709999999999999,3.6,1,6.77
Emile Smith Rowe,Arsenal,1448,2,4,0.7,0.887,0.2,0,6.77
Allan,Everton,2052,0,0,0.3,0.856,0.2,0,6.77
Kyle Walker,Man City,1947,1,1,0.4,0.902,1.1,1,6.77
Josh Brownhill,Burnley,2816,0,1,1.0,0.7829999999999999,2.0,0,6.76
Aymeric Laporte,Man City,1343,0,0,0.4,0.9109999999999999,2.6,0,6.76
Ferran Torres,Man City,1306,7,2,1.5,0.852,0.6,2,6.76
Nicolas Pépé,Arsenal,1614,10,1,1.7,0.8109999999999999,1.2,4,6.76
Ross Barkley,Aston Villa,1537,3,1,1.6,0.848,0.9,0,6.75
Hugo Lloris,Tottenham,3420,0,0,0.0,0.693,0.2,2,6.75
Willy Boly,Wolves,1880,1,1,0.7,0.825,2.7,1,6.75
Dan Burn,Brighton,2060,1,0,0.6,0.7559999999999999,3.6,3,6.75
Sébastien Haller,West Ham,935,3,0,1.6,0.6409999999999999,4.2,1,6.75
Ezri Konsa,Aston Villa,3193,2,0,0.6,0.847,2.7,1,6.75
Jarrod Bowen,West Ham,2579,8,5,1.4,0.7440000000000001,0.6,1,6.75
Matt Doherty,Tottenham,1239,0,2,0.2,0.805,2.9,1,6.75
Thomas Partey,Arsenal,1537,0,2,1.1,0.872,1.0,1,6.75
Joelinton,Newcastle,1990,4,2,1.4,0.73,2.7,1,6.75
Christian Pulisic,Chelsea,1738,4,2,1.6,0.8290000000000001,0.7,2,6.74
Marc Albrighton,Leicester,1744,1,5,0.7,0.733,0.3,2,6.74
Çaglar Söyüncü,Leicester,1816,1,0,0.4,0.88,2.7,0,6.74
Alphonse Areola,Fulham,3240,0,0,0.0,0.687,0.4,1,6.74
Christian Fuchs,Leicester,702,0,0,0.4,0.821,2.2,1,6.74
Sam Johnstone,WBA,3330,0,1,0.0,0.43200000000000005,0.2,2,6.74
Alisson Becker,Liverpool,2970,1,0,0.0,0.846,0.4,0,6.73
Granit Xhaka,Arsenal,2522,1,2,0.7,0.902,1.3,0,6.73
Tosin Adarabioyo,Fulham,2954,0,0,0.5,0.862,2.5,0,6.73
Angelo Ogbonna,West Ham,2493,3,0,0.5,0.813,2.3,1,6.73
Gabriel Magalhães,Arsenal,1997,2,0,0.7,0.857,2.5,0,6.73
Callum Hudson Odoi,Chelsea,1060,2,3,1.0,0.861,0.0,0,6.73
Tariq Lamptey,Brighton,891,1,1,0.5,0.7809999999999999,0.5,0,6.73
David McGoldrick,Sheff Utd,2402,8,1,2.0,0.747,2.5,2,6.72
Mason Greenwood,Man Utd,1826,7,2,2.2,0.85,0.2,1,6.72
Martin Ødegaard,Arsenal,866,1,2,1.1,0.909,0.2,0,6.72
Sergio Reguilón,Tottenham,2249,0,3,0.7,0.773,1.1,1,6.72
Conor Townsend,WBA,2235,0,2,0.4,0.767,1.7,1,6.72
Ozan Kabak,Liverpool,803,0,0,0.1,0.887,2.9,0,6.72
Matthew Lowton,Burnley,3060,1,1,0.6,0.688,1.0,1,6.71
Pablo Marí,Arsenal,900,0,0,0.2,0.877,2.6,0,6.71
Robin Olsen,Everton,630,0,0,0.0,0.659,0.3,0,6.71
David Button,WBA,90,0,0,0.0,0.47200000000000003,1.0,0,6.71
Fabián Balbuena,West Ham,1198,1,0,0.6,0.7509999999999999,1.5,0,6.71
Rhys Williams,Liverpool,661,0,0,0.8,0.873,3.3,0,6.71
Hakim Ziyech,Chelsea,1180,2,3,1.5,0.7909999999999999,0.2,2,6.71
Jan Bednarek,Southampton,3104,1,1,0.3,0.8240000000000001,2.7,1,6.7
Japhet Tanganga,Tottenham,489,0,0,0.3,0.809,2.0,0,6.7
Ozan Kabak,Liverpool,803,0,0,0.1,0.887,2.9,0,6.72
Matthew Lowton,Burnley,3060,1,1,0.6,0.688,1.0,1,6.71
Pablo Marí,Arsenal,900,0,0,0.2,0.877,2.6,0,6.71
Robin Olsen,Everton,630,0,0,0.0,0.659,0.3,0,6.71
David Button,WBA,90,0,0,0.0,0.47200000000000003,1.0,0,6.71
Fabián Balbuena,West Ham,1198,1,0,0.6,0.7509999999999999,1.5,0,6.71
Rhys Williams,Liverpool,661,0,0,0.8,0.873,3.3,0,6.71
Hakim Ziyech,Chelsea,1180,2,3,1.5,0.7909999999999999,0.2,2,6.71
Jan Bednarek,Southampton,3104,1,1,0.3,0.8240000000000001,2.7,1,6.7
Japhet Tanganga,Tottenham,489,0,0,0.3,0.809,2.0,0,6.7
Tyrick Mitchell,Crystal Palace,1710,1,1,0.1,0.698,0.6,0,6.7
Ethan Ampadu,Sheff Utd,2091,0,0,0.3,0.823,2.1,1,6.7
Tammy Abraham,Chelsea,1036,6,1,1.5,0.727,1.8,2,6.7
Fraser Forster,Southampton,720,0,0,0.0,0.519,0.4,0,6.7
Victor Lindelöf,Man Utd,2586,1,1,0.1,0.898,2.2,0,6.69
Kenny Tete,Fulham,1483,0,1,0.3,0.755,1.3,0,6.69
Chris Basham,Sheff Utd,2586,0,1,0.3,0.828,1.8,1,6.69
Héctor Bellerín,Arsenal,2093,1,2,0.6,0.838,1.2,1,6.69
Daniel Podence,Wolves,1679,3,2,1.3,0.777,0.3,1,6.68
Kieran Tierney,Arsenal,2302,1,3,0.6,0.7959999999999999,0.7,0,6.68
Mbaye Diagne,WBA,1194,3,2,1.6,0.621,3.3,1,6.68
Oliver McBurnie,Sheff Utd,1319,1,0,1.3,0.575,6.0,2,6.67
João Moutinho,Wolves,2534,1,1,0.4,0.884,0.5,0,6.67
Douglas Luiz,Aston Villa,2790,0,2,0.8,0.857,1.3,0,6.67
Edinson Cavani,Man Utd,1372,10,3,1.3,0.774,0.4,1,6.67
Rodrigo,Leeds,1291,7,2,1.8,0.769,0.9,0,6.67
Craig Dawson,West Ham,1926,3,0,0.7,0.797,2.6,0,6.67
Charlie Taylor,Burnley,2429,0,1,0.1,0.703,1.3,0,6.67
Davinson Sánchez,Tottenham,1487,0,0,0.3,0.845,2.7,0,6.67
Isaac Hayden,Newcastle,1946,0,0,0.7,0.807,2.4,0,6.67
Gylfi Sigurdsson,Everton,2256,6,5,1.4,0.85,0.1,1,6.67
Danny Welbeck,Brighton,1547,6,1,1.5,0.81,0.9,1,6.66
Paul Dummett,Newcastle,1256,1,0,0.2,0.741,2.6,0,6.66
Jacob Murphy,Newcastle,1621,2,3,1.2,0.705,0.2,1,6.66
Mohammed Salisu,Southampton,843,0,0,0.3,0.8,1.8,0,6.66
Eric Dier,Tottenham,2520,0,0,0.5,0.8320000000000001,3.1,0,6.66
Gabriel Martinelli,Arsenal,588,2,1,1.4,0.799,0.5,1,6.66
Harrison Reed,Fulham,2251,0,2,0.4,0.862,0.6,0,6.66
Miguel Almirón,Newcastle,2438,4,1,1.0,0.82,0.2,1,6.66
Luke Thomas,Leicester,972,1,0,0.5,0.716,1.4,0,6.65
Willian,Arsenal,1407,1,5,0.8,0.875,0.4,3,6.65
Séamus Coleman,Everton,1612,0,3,0.5,0.8290000000000001,0.4,1,6.65
Leander Dendoncker,Wolves,2501,1,0,0.9,0.855,2.6,0,6.65
Jeffrey Schlupp,Crystal Palace,1426,2,3,0.7,0.7390000000000001,1.1,2,6.65
Dean Henderson,Man Utd,1125,0,0,0.0,0.674,0.5,0,6.65
Jordan Pickford,Everton,2743,0,0,0.0,0.618,0.3,1,6.65
Ahmed El Mohamady,Aston Villa,832,0,0,0.6,0.7809999999999999,1.3,0,6.64
Issa Diop,West Ham,1379,2,0,0.2,0.8220000000000001,1.3,0,6.64
Sergio Agüero,Man City,559,4,1,1.6,0.807,0.2,0,6.64
Ciaran Clark,Newcastle,1893,1,0,0.4,0.815,3.1,0,6.64
Federico Fernández,Newcastle,2083,0,0,0.2,0.807,2.0,1,6.64
Matt Ritchie,Newcastle,1352,0,2,0.6,0.76,0.7,0,6.64
Mason Holgate,Everton,2290,1,0,0.2,0.7909999999999999,1.4,2,6.63
Conor Gallagher,WBA,2532,2,2,1.0,0.815,0.8,0,6.63
Ashley Westwood,Burnley,3411,3,3,0.5,0.787,0.4,0,6.63
Lucas Moura,Tottenham,1403,3,4,0.6,0.752,0.8,3,6.63
Emerson,Chelsea,89,0,0,0.0,0.732,1.5,0,6.63
Benjamin Mendy,Man City,955,2,1,0.5,0.8390000000000001,0.6,0,6.63
Ola Aina,Fulham,2671,2,1,0.5,0.789,1.0,1,6.63
Lukasz Fabianski,West Ham,3150,0,0,0.0,0.5489999999999999,0.1,1,6.62
Darnell Furlong,WBA,2932,1,3,0.7,0.594,3.4,0,6.62
Georginio Wijnaldum,Liverpool,2947,2,0,0.8,0.927,1.0,0,6.62
Giovani Lo Celso,Tottenham,950,1,1,0.8,0.8140000000000001,0.8,0,6.62
Ezgjan Alioski,Leeds,2466,2,3,0.7,0.795,1.1,0,6.62
Daniel James,Man Utd,914,3,1,1.1,0.813,0.3,0,6.61
Ederson,Man City,3240,0,1,0.0,0.812,0.2,0,6.61
Ricardo Pereira,Leicester,959,0,1,0.5,0.7709999999999999,0.7,1,6.61
Jack Robinson,Sheff Utd,875,0,1,0.5,0.82,2.9,0,6.61
Fábio Carvalho,Fulham,255,1,0,2.3,0.7879999999999999,0.3,0,6.61
Kai Havertz,Chelsea,1522,4,3,1.2,0.8490000000000001,1.1,1,6.6
Ben White,Brighton,3195,0,0,0.3,0.8320000000000001,1.4,0,6.6
Ayoze Pérez,Leicester,1333,2,1,1.2,0.768,0.5,0,6.6
Jamaal Lascelles,Newcastle,1628,2,0,0.8,0.802,2.5,0,6.6
Mario Lemina,Fulham,1705,1,0,0.7,0.835,0.8,1,6.6
Robert Sánchez,Brighton,2430,0,0,0.0,0.7090000000000001,0.5,1,6.59
Saïd Benrahma,West Ham,1392,1,6,1.2,0.82,0.1,0,6.59
Naby Keïta,Liverpool,524,0,0,0.9,0.879,0.4,0,6.59
Robin Koch,Leeds,1131,0,0,0.5,0.862,2.2,0,6.59
Maximilian Kilman,Wolves,1307,0,1,0.4,0.879,1.1,1,6.59
John Egan,Sheff Utd,2630,0,1,0.5,0.8170000000000001,2.6,1,6.58
Curtis Jones,Liverpool,1178,1,2,0.8,0.922,0.6,0,6.58
Nemanja Matic,Man Utd,1102,0,0,0.3,0.903,1.0,0,6.58
Scott Dann,Crystal Palace,1350,1,0,0.3,0.809,3.4,0,6.58
Nathan Aké,Man City,797,1,0,0.3,0.9309999999999999,2.4,0,6.57
Joe Rodon,Tottenham,732,0,0,0.1,0.8809999999999999,1.8,0,6.57
Neal Maupay,Brighton,2519,8,2,2.2,0.785,0.6,1,6.57
Gary Cahill,Crystal Palace,1800,1,1,0.6,0.8240000000000001,3.5,0,6.57
Cheikhou Kouyaté,Crystal Palace,3123,1,0,0.2,0.772,2.3,1,6.57
Theo Walcott,Southampton,1629,3,3,1.4,0.7440000000000001,0.5,1,6.56
Bernardo,Brighton,204,0,0,1.3,0.743,2.3,0,6.56
Ben Davies,Tottenham,1340,0,1,0.2,0.792,1.3,0,6.56
Édouard Mendy,Chelsea,2746,0,0,0.0,0.833,0.1,0,6.56
Rayan Aït Nouri,Wolves,1406,1,1,0.7,0.861,0.2,0,6.56
Bernd Leno,Arsenal,3132,0,0,0.0,0.768,0.3,0,6.56
Luka Milivojevic,Crystal Palace,2365,1,1,0.6,0.83,1.1,1,6.55
Aaron Ramsdale,Sheff Utd,3420,0,0,0.0,0.434,0.2,2,6.55
Nathan Redmond,Southampton,1731,2,3,1.6,0.768,0.3,0,6.55
Joel Ward,Crystal Palace,2255,0,1,0.1,0.7190000000000001,1.8,0,6.55
Rúnar Alex Rúnarsson,Arsenal,16,0,0,0.0,0.556,0.0,0,6.55
Kasper Schmeichel,Leicester,3420,0,0,0.0,0.7040000000000001,0.3,2,6.55
Kean Bryan,Sheff Utd,1007,1,0,0.2,0.7090000000000001,2.4,0,6.55
Ivan Cavaleiro,Fulham,2476,3,0,1.3,0.762,1.3,0,6.54
Alex Iwobi,Everton,1543,1,2,0.5,0.83,0.1,0,6.54
Juan Mata,Man Utd,510,1,2,0.6,0.857,0.1,0,6.54
Jayden Bogle,Sheff Utd,1109,2,0,1.1,0.76,1.1,0,6.53
Conor Coady,Wolves,3304,1,0,0.2,0.88,1.1,1,6.53
Jack Stephens,Southampton,1539,0,0,0.3,0.812,1.1,1,6.52
Bobby De Cordova Reid,Fulham,2383,5,2,1.0,0.775,0.5,0,6.52
Marvelous Nakamba,Aston Villa,751,0,0,0.2,0.8420000000000001,0.5,0,6.52
Darren Randolph,West Ham,270,0,0,0.0,0.508,0.3,0,6.52
Olivier Giroud,Chelsea,747,4,0,1.7,0.703,1.4,1,6.52
Jordan Ayew,Crystal Palace,2098,1,3,0.8,0.81,0.9,0,6.52
Mateusz Klich,Leeds,2399,4,5,1.0,0.823,0.4,0,6.51
John Fleck,Sheff Utd,2577,0,2,0.5,0.8290000000000001,0.4,0,6.51
Robert Brady,Burnley,1055,1,1,0.8,0.6920000000000001,1.0,1,6.51
Jack Cork,Burnley,1353,0,0,0.3,0.838,2.1,0,6.51
Robert Snodgrass,WBA,527,0,0,0.5,0.7879999999999999,1.1,0,6.51
Dara O 39 Shea,WBA,2102,0,0,0.1,0.636,2.6,0,6.51
David Luiz,Arsenal,1400,1,0,0.8,0.835,1.8,0,6.51
Ruben Loftus Cheek,Fulham,1913,1,0,1.2,0.807,1.5,0,6.5
Aleksandar Mitrovic,Fulham,1390,3,3,2.2,0.735,2.6,1,6.5
Rui Patrício,Wolves,3330,0,0,0.0,0.625,0.2,0,6.5
Alex McCarthy,Southampton,2700,0,0,0.0,0.61,0.1,1,6.49
