name,team,min,goal,assist,shot,pass,aer,mom,rating
Jan Vertonghen,Tottenham,2897,0,0,0.4,0.853,3.3,1,7.3
David Silva,Man City,2768,4,7,1.4,0.872,0.5,1,7.27
Aleksandar Kolarov,Man City,2533,1,1,1.1,0.845,2.8,2,7.27
Wilfred Ndidi,Leicester,1522,2,1,1.8,0.759,3.5,2,7.26
James Milner,Liverpool,3160,7,3,1.0,0.797,1.6,2,7.26
Gylfi Sigurdsson,Swansea,3329,9,13,3.1,0.77,0.2,4,7.25
Laurent Koscielny,Arsenal,2824,2,0,0.3,0.879,3.5,1,7.24
Michail Antonio,West Ham,2440,9,3,2.7,0.728,2.0,3,7.24
Antonio Valencia,Man Utd,2483,1,3,0.3,0.858,0.8,0,7.24
Idrissa Gueye,Everton,2688,1,1,0.8,0.863,1.0,2,7.23
Eric Bailly,Man Utd,2060,0,0,0.2,0.855,1.5,0,7.23
N 39 Golo Kanté,Chelsea,3139,1,1,0.8,0.888,0.5,1,7.23
Victor Wanyama,Tottenham,3016,4,1,1.1,0.875,1.8,2,7.23
Daley Blind,Man Utd,1830,1,2,0.4,0.8590000000000001,1.1,0,7.23
Victor Moses,Chelsea,2498,3,2,1.3,0.792,1.0,0,7.22
Kyle Walker,Tottenham,2704,0,5,0.6,0.7979999999999999,1.8,2,7.22
Phil Jones,Man Utd,1585,0,0,0.2,0.893,2.6,0,7.21
César Azpilicueta,Chelsea,3420,1,4,0.5,0.872,2.1,4,7.21
Nathan Aké,Bournemouth,733,3,0,0.6,0.879,1.9,1,7.2
Mile Jedinak,Crystal Palace,90,0,0,0.0,0.706,5.0,0,7.2
Yannick Bolasie,Everton,1028,1,4,2.1,0.727,1.3,1,7.2
Mousa Dembélé,Tottenham,2066,1,1,0.5,0.92,0.8,2,7.18
Steve Cook,Bournemouth,3420,2,0,0.8,0.82,3.8,2,7.18
Yaya Touré,Man City,1947,5,0,1.3,0.898,1.6,2,7.17
Vincent Kompany,Man City,823,3,0,0.8,0.878,1.7,0,7.17
Younes Kaboul,Sunderland,90,0,0,0.0,0.647,4.0,0,7.16
Fernandinho,Man City,2755,2,1,1.1,0.867,1.6,1,7.16
Marcos Rojo,Man Utd,1661,1,0,0.7,0.86,2.2,0,7.16
David Luiz,Chelsea,2956,1,0,0.9,0.836,1.8,1,7.16
Ross Barkley,Everton,2909,5,8,2.4,0.825,1.2,1,7.15
Oriol Romeu,Southampton,3072,1,0,0.8,0.843,2.1,1,7.15
Ben Mee,Burnley,3016,1,0,0.5,0.733,3.7,2,7.14
Son Heung Min,Tottenham,2070,14,6,2.4,0.812,0.3,3,7.13
Arthur Masuaku,West Ham,972,0,1,0.3,0.8759999999999999,1.2,1,7.13
Phil Jagielka,Everton,2251,3,2,0.5,0.828,3.3,2,7.13
Pedro,Chelsea,2151,9,9,1.7,0.8270000000000001,0.2,0,7.13
Michael Keane,Burnley,3150,2,1,0.7,0.728,4.4,2,7.13
Dejan Lovren,Liverpool,2555,2,1,0.5,0.865,3.6,0,7.13
Séamus Coleman,Everton,2317,4,3,0.7,0.779,0.8,2,7.12
Ben Davies,Tottenham,1735,1,3,0.6,0.792,2.1,0,7.12
Gareth McAuley,WBA,3143,6,1,0.4,0.6579999999999999,3.1,2,7.11
Manuel Lanzini,West Ham,2716,8,2,2.0,0.873,0.1,3,7.11
Geoff Cameron,Stoke,1628,0,1,0.6,0.745,2.9,1,7.11
Joël Matip,Liverpool,2456,1,0,0.9,0.872,2.2,0,7.11
Adam Lallana,Liverpool,2350,8,7,1.6,0.843,0.7,1,7.1
Mamadou Sakho,Crystal Palace,687,0,0,0.3,0.8270000000000001,2.4,0,7.09
Joshua King,Bournemouth,2721,16,2,1.8,0.795,1.1,3,7.08
Harry Maguire,Hull,2307,2,2,1.2,0.762,2.4,3,7.07
Winston Reid,West Ham,2590,2,2,0.4,0.807,1.8,0,7.07
Gary Cahill,Chelsea,3296,6,0,0.6,0.884,2.5,1,7.07
Andros Townsend,Crystal Palace,2529,3,4,1.6,0.752,0.1,4,7.06
Santi Cazorla,Arsenal,619,2,2,1.0,0.9109999999999999,0.0,1,7.06
Leroy Sané,Man City,1788,5,3,1.3,0.8140000000000001,0.7,1,7.06
Emre Can,Liverpool,2368,5,2,1.4,0.815,2.1,3,7.05
Raheem Sterling,Man City,2517,7,6,1.9,0.804,0.4,4,7.05
Calum Chambers,Middlesbrough,2160,1,1,0.3,0.78,2.6,1,7.05
Cesc Fàbregas,Chelsea,1328,5,12,0.9,0.845,0.3,3,7.05
Jordan Pickford,Sunderland,2610,0,0,0.0,0.462,0.4,3,7.04
Christian Fuchs,Leicester,3104,2,4,0.6,0.723,1.9,2,7.04
Ashley Williams,Everton,3159,1,3,0.4,0.82,2.3,1,7.04
Ilkay Gündogan,Man City,710,3,1,1.6,0.919,0.2,0,7.04
Cheikhou Kouyaté,West Ham,2728,1,0,0.7,0.833,2.5,1,7.03
Adama Traoré,Middlesbrough,1537,0,1,0.4,0.6990000000000001,0.6,2,7.03
Carl Jenkinson,Arsenal,83,0,0,0.0,0.6,3.0,0,7.03
Matt Phillips,WBA,2194,4,8,1.7,0.6729999999999999,1.3,4,7.02
Matthew Lowton,Burnley,3240,0,2,0.2,0.667,1.4,1,7.02
Morgan Schneiderlin,Everton,1059,1,0,0.6,0.899,1.3,0,7.02
Papy Djilobodji,Sunderland,1577,0,0,0.4,0.72,3.2,2,7.02
Maya Yoshida,Southampton,2070,1,0,0.7,0.86,3.3,0,7.02
Toby Alderweireld,Tottenham,2604,1,0,0.9,0.8320000000000001,1.4,1,7.01
Nemanja Matic,Chelsea,2697,1,7,0.6,0.877,1.1,1,7.01
Robert Snodgrass,Hull,1712,7,3,2.0,0.8290000000000001,0.8,3,7.01
Alex Oxlade Chamberlain,Arsenal,1563,2,7,1.0,0.8220000000000001,0.5,1,6.99
Joel Robles,Everton,1736,0,1,0.0,0.509,0.2,0,6.99
Erik Lamela,Tottenham,593,1,1,2.0,0.8,0.3,0,6.99
Kieran Gibbs,Arsenal,702,0,1,0.5,0.825,1.7,0,6.99
George Friend,Middlesbrough,1960,0,2,0.6,0.772,2.0,0,6.99
Juan Mata,Man Utd,1628,6,3,1.6,0.897,0.2,1,6.99
Leighton Baines,Everton,2822,2,3,0.5,0.815,0.8,2,6.99
Gaël Clichy,Man City,2125,1,0,0.1,0.852,1.2,0,6.98
Theo Walcott,Arsenal,1925,10,2,2.2,0.753,0.8,1,6.98
Rob Holding,Arsenal,810,0,0,0.6,0.826,3.0,0,6.98
Fernando Llorente,Swansea,2454,15,1,1.6,0.6629999999999999,4.7,4,6.98
Bryan Oviedo,Sunderland,849,0,0,0.5,0.733,0.5,0,6.98
Alfie Mawson,Swansea,2430,4,0,0.9,0.828,3.1,2,6.98
Nacho Monreal,Arsenal,3153,0,2,0.3,0.856,1.6,0,6.98
Nathan Redmond,Southampton,2909,7,1,2.2,0.8270000000000001,0.4,3,6.97
Cédric Soares,Southampton,2520,0,3,0.7,0.74,0.9,1,6.96
Jonny Evans,WBA,2638,2,1,0.3,0.804,1.5,1,6.96
Xherdan Shaqiri,Stoke,1709,4,2,2.3,0.787,0.1,1,6.96
Granit Xhaka,Arsenal,2486,2,2,1.1,0.894,1.0,0,6.96
Matteo Darmian,Man Utd,1334,0,0,0.1,0.815,1.4,0,6.95
Georginio Wijnaldum,Liverpool,2978,6,9,1.7,0.873,1.1,0,6.95
Joe Allen,Stoke,2936,6,2,1.1,0.813,0.6,2,6.95
Eric Dier,Tottenham,3045,2,0,0.6,0.867,2.1,1,6.95
Simon Francis,Bournemouth,2941,0,1,0.2,0.797,3.4,0,6.94
Charlie Austin,Southampton,939,6,1,2.5,0.626,2.9,1,6.94
Petr Cech,Arsenal,3098,0,0,0.0,0.5589999999999999,0.1,0,6.94
Patrick van Aanholt,Sunderland,1784,3,1,1.1,0.7759999999999999,0.2,0,6.94
Antonio Barragán,Middlesbrough,2196,0,0,0.1,0.799,0.8,1,6.94
Anthony Martial,Man Utd,1558,4,6,1.7,0.813,0.8,3,6.94
Marc Muniesa,Stoke,649,1,0,0.6,0.782,1.1,1,6.94
Craig Dawson,WBA,3278,4,0,0.6,0.631,3.5,1,6.93
Peter Crouch,Stoke,1336,7,2,1.4,0.591,6.3,2,6.93
Charlie Daniels,Bournemouth,3060,4,3,0.6,0.816,1.0,1,6.93
José Holebas,Watford,2910,2,4,0.8,0.7490000000000001,1.4,1,6.93
Luka Milivojevic,Crystal Palace,1227,2,0,1.0,0.727,1.9,0,6.93
Kyle Naughton,Swansea,2718,1,0,0.6,0.773,2.1,1,6.92
Curtis Davies,Hull,2139,0,2,0.4,0.8290000000000001,2.9,2,6.92
Junior Stanislas,Bournemouth,1476,7,5,2.0,0.7979999999999999,0.7,1,6.91
Riyad Mahrez,Leicester,2837,6,3,2.1,0.7759999999999999,0.6,2,6.91
Álvaro Negredo,Middlesbrough,2880,9,4,1.9,0.669,4.9,2,6.91
Marouane Fellaini,Man Utd,1600,1,0,0.8,0.86,3.4,0,6.91
Ryan Shawcross,Stoke,3150,1,1,0.6,0.713,3.7,1,6.9
Mason Holgate,Everton,1373,0,1,0.3,0.748,1.8,0,6.9
Gabriel Paulista,Arsenal,1516,0,0,0.5,0.87,2.6,0,6.9
Luke Shaw,Man Utd,692,0,1,0.5,0.856,1.0,0,6.9
Andrea Ranocchia,Hull,1330,2,2,0.5,0.767,2.7,1,6.9
Henrikh Mkhitaryan,Man Utd,1352,4,1,1.4,0.841,0.4,1,6.9
Joey Barton,Burnley,1104,1,0,0.9,0.731,2.1,0,6.9
Jason Puncheon,Crystal Palace,3096,0,5,1.3,0.813,0.7,1,6.9
Chris Brunt,WBA,2479,3,4,1.2,0.732,0.9,2,6.89
Bacary Sagna,Man City,1345,0,1,0.2,0.887,2.3,0,6.89
Lee Grant,Stoke,2520,0,0,0.0,0.5770000000000001,0.4,2,6.89
Willian,Chelsea,1531,8,2,1.3,0.835,0.0,2,6.89
Younes Kaboul,Watford,1825,2,0,0.5,0.6829999999999999,2.8,1,6.89
Stephen Ward,Burnley,3233,1,1,0.2,0.687,1.7,0,6.88
Erik Pieters,Stoke,3151,0,1,0.3,0.758,1.5,0,6.88
Tom Heaton,Burnley,3150,0,0,0.0,0.41,0.2,2,6.88
Victor Anichebe,Sunderland,1217,3,0,1.7,0.631,4.4,3,6.87
James Collins,West Ham,1654,2,0,0.5,0.784,2.6,1,6.86
Federico Fernández,Swansea,2430,0,2,0.6,0.818,2.6,0,6.86
José Fonte,West Ham,1405,0,0,0.4,0.8029999999999999,2.6,1,6.86
Pedro Obiang,West Ham,1767,1,1,0.4,0.813,1.0,2,6.86
Billy Jones,Sunderland,2271,1,0,0.6,0.691,3.6,0,6.86
Kieran Trippier,Tottenham,566,0,5,0.3,0.765,0.3,0,6.86
Ryan Bertrand,Southampton,2508,2,4,0.7,0.835,1.5,0,6.86
Kevin Mirallas,Everton,2081,4,6,1.8,0.8290000000000001,0.5,1,6.86
Adrian Mariappa,Watford,561,0,0,0.3,0.82,3.4,0,6.85
Troy Deeney,Watford,2942,10,4,1.1,0.585,5.2,2,6.85
Bruno Martins Indi,Stoke,3147,1,0,0.5,0.867,1.7,2,6.85
Étienne Capoue,Watford,3213,7,1,1.4,0.8290000000000001,0.9,2,6.85
Leroy Fer,Swansea,2405,6,2,1.1,0.8220000000000001,2.2,1,6.85
Kasper Schmeichel,Leicester,2667,0,0,0.0,0.39899999999999997,0.4,1,6.84
Gastón Ramírez,Middlesbrough,1550,2,3,1.3,0.758,0.6,3,6.84
Adam Smith,Bournemouth,3099,1,5,0.7,0.847,0.9,1,6.84
Sam Vokes,Burnley,2055,10,3,1.5,0.503,5.7,4,6.84
Marc Albrighton,Leicester,2425,2,6,0.6,0.637,0.2,1,6.84
Gareth Barry,Everton,2114,2,1,0.5,0.794,1.0,1,6.84
Troy Deeney,Watford,2942,10,4,1.1,0.585,5.2,2,6.85
Bruno Martins Indi,Stoke,3147,1,0,0.5,0.867,1.7,2,6.85
Étienne Capoue,Watford,3213,7,1,1.4,0.8290000000000001,0.9,2,6.85
Leroy Fer,Swansea,2405,6,2,1.1,0.8220000000000001,2.2,1,6.85
Kasper Schmeichel,Leicester,2667,0,0,0.0,0.39899999999999997,0.4,1,6.84
Gastón Ramírez,Middlesbrough,1550,2,3,1.3,0.758,0.6,3,6.84
Adam Smith,Bournemouth,3099,1,5,0.7,0.847,0.9,1,6.84
Sam Vokes,Burnley,2055,10,3,1.5,0.503,5.7,4,6.84
Marc Albrighton,Leicester,2425,2,6,0.6,0.637,0.2,1,6.84
Gareth Barry,Everton,2114,2,1,0.5,0.794,1.0,1,6.84
Bernardo Espinosa,Middlesbrough,975,0,0,0.2,0.852,2.5,0,6.84
Marko Arnautovic,Stoke,2725,6,5,1.9,0.754,0.4,1,6.84
Brendan Galloway,WBA,248,0,0,0.7,0.763,1.0,0,6.83
Ashley Young,Man Utd,758,0,1,0.4,0.8320000000000001,0.3,0,6.83
Jamie Vardy,Leicester,2810,13,5,1.5,0.625,2.6,3,6.83
Ben Gibson,Middlesbrough,3420,1,1,0.4,0.846,1.6,0,6.82
Jack Butland,Stoke,450,0,0,0.0,0.564,0.4,0,6.82
Fábio,Middlesbrough,1849,0,0,0.2,0.7090000000000001,1.8,0,6.82
Joel Ward,Crystal Palace,3418,0,1,0.4,0.736,1.6,2,6.82
Ramiro Mori,Everton,1539,0,1,0.5,0.795,2.0,0,6.82
Héctor Bellerín,Arsenal,2500,1,4,0.7,0.847,1.0,0,6.81
José Fonte,Southampton,1530,0,0,0.6,0.84,2.3,0,6.81
Olivier Giroud,Arsenal,1198,12,3,1.3,0.715,1.7,1,6.81
Robert Huth,Leicester,2929,2,2,0.8,0.713,2.8,0,6.81
Jack Wilshere,Bournemouth,1916,0,2,1.0,0.8340000000000001,0.3,0,6.81
Wayne Rooney,Man Utd,1540,5,5,2.1,0.8420000000000001,0.5,0,6.81
Jon Flanagan,Burnley,359,0,0,0.0,0.684,0.5,0,6.81
Matt Targett,Southampton,374,0,0,0.4,0.785,1.6,0,6.81
Nathaniel Clyne,Liverpool,3324,0,2,0.7,0.833,0.4,0,6.8
Francis Coquelin,Arsenal,1786,0,0,0.5,0.878,1.2,1,6.8
Jeffrey Schlupp,Crystal Palace,997,0,0,0.2,0.696,1.3,0,6.8
Adam Clayton,Middlesbrough,2806,0,2,0.3,0.8740000000000001,0.6,1,6.8
Lazar Markovic,Hull,1013,2,0,1.0,0.769,0.6,0,6.8
Glen Johnson,Stoke,1955,0,0,0.3,0.79,0.9,0,6.79
Heurelho Gomes,Watford,3339,0,0,0.0,0.488,0.3,0,6.79
Pierre Emile Højbjerg,Southampton,1299,0,0,1.3,0.882,0.8,1,6.79
Danny Drinkwater,Leicester,2467,1,1,1.1,0.774,1.3,0,6.79
Hugo Lloris,Tottenham,3005,0,0,0.0,0.723,0.2,1,6.79
Jack Stephens,Southampton,1469,0,1,0.2,0.84,1.7,0,6.78
Yohan Cabaye,Crystal Palace,2133,4,3,1.3,0.804,0.3,0,6.78
Joel Pereira,Man Utd,90,0,0,0.0,0.48100000000000004,0.0,0,6.78
Marc Pugh,Bournemouth,1333,2,2,0.9,0.813,1.0,2,6.78
Steven Defour,Burnley,1080,1,3,0.4,0.802,0.0,2,6.77
Allan Roméo Nyom,WBA,2639,0,2,0.2,0.708,0.7,0,6.77
Costel Pantilimon,Watford,81,0,0,0.0,0.455,0.0,0,6.77
Kevin Long,Burnley,270,0,0,0.3,0.708,3.0,0,6.77
James Tomkins,Crystal Palace,1978,3,0,0.6,0.769,2.4,0,6.76
Daniel Ayala,Middlesbrough,917,1,0,0.7,0.795,2.6,1,6.76
Robert Brady,Burnley,716,1,2,1.4,0.68,0.6,0,6.76
Tom Carroll,Swansea,1390,1,2,0.5,0.8140000000000001,0.3,1,6.76
Scott Dann,Crystal Palace,1744,3,1,0.9,0.742,3.0,0,6.75
Yohan Benalouane,Leicester,921,0,0,0.4,0.6809999999999999,1.6,0,6.75
Miguel Britos,Watford,2285,1,2,0.7,0.687,3.2,1,6.75
Mauro Zárate,Watford,215,0,0,2.7,0.8959999999999999,0.7,0,6.75
Lamine Koné,Sunderland,2545,1,0,0.6,0.687,2.6,2,6.75
M 39 Baye Niang,Watford,1254,2,2,2.0,0.81,0.9,2,6.75
Martin Olsson,Swansea,1253,2,0,0.6,0.774,1.4,0,6.75
Sofiane Boufal,Southampton,1103,1,0,1.0,0.7659999999999999,0.4,0,6.74
John Stones,Man City,2013,0,0,0.5,0.917,1.8,1,6.74
Pape Souaré,Crystal Palace,270,0,0,0.7,0.711,0.0,0,6.74
Thibaut Courtois,Chelsea,3240,0,0,0.0,0.662,0.2,0,6.74
Lewis Cook,Bournemouth,431,0,2,0.8,0.8540000000000001,0.2,0,6.74
Claudio Yacob,WBA,2418,0,0,0.3,0.8240000000000001,1.4,0,6.73
Chris Smalling,Man Utd,1215,1,1,0.4,0.884,2.7,0,6.73
Dusan Tadic,Southampton,2427,3,5,1.9,0.7929999999999999,0.1,0,6.73
Pablo Zabaleta,Man City,1060,1,1,0.4,0.8290000000000001,1.2,1,6.72
Aaron Ramsey,Arsenal,1231,1,4,1.8,0.884,0.3,1,6.72
Jake Livermore,Hull,1673,1,1,1.0,0.8490000000000001,1.0,0,6.72
Per Mertesacker,Arsenal,37,0,0,0.0,1.0,1.0,0,6.72
Danny Simpson,Leicester,2990,0,2,0.1,0.6890000000000001,1.5,0,6.72
Simon Mignolet,Liverpool,2520,0,0,0.0,0.615,0.7,0,6.72
Harry Arter,Bournemouth,2959,1,4,1.5,0.882,0.1,2,6.72
Alex Iwobi,Arsenal,1463,3,3,1.5,0.8759999999999999,0.2,1,6.72
Ryan Fraser,Bournemouth,1769,3,5,0.9,0.792,0.2,1,6.71
Angelo Ogbonna,West Ham,1756,0,0,0.2,0.812,2.2,0,6.7
Lukasz Fabianski,Swansea,3330,0,0,0.0,0.595,0.4,2,6.7
Charlie Adam,Stoke,1495,1,3,1.7,0.6890000000000001,1.4,0,6.7
Ben Chilwell,Leicester,696,1,0,0.6,0.688,2.3,0,6.69
James Ward Prowse,Southampton,1885,4,4,1.4,0.833,0.7,0,6.69
Willy Caballero,Man City,1451,0,0,0.0,0.765,0.3,0,6.69
Jesse Lingard,Man Utd,1369,1,2,1.5,0.878,0.2,1,6.69
Islam Slimani,Leicester,1280,7,4,1.5,0.7070000000000001,2.3,0,6.69
Lucas Leiva,Liverpool,1105,0,3,0.3,0.8390000000000001,2.2,0,6.68
Steven Davis,Southampton,2644,0,3,1.0,0.862,0.3,0,6.68
Artur Boruc,Bournemouth,3150,0,0,0.0,0.552,0.3,1,6.68
Michael Carrick,Man Utd,1603,0,0,0.3,0.89,0.4,0,6.68
Ragnar Klavan,Liverpool,1408,0,0,0.2,0.884,1.9,0,6.68
Tom Davies,Everton,1544,2,3,0.6,0.828,0.4,1,6.67
Andy Robertson,Hull,2737,1,2,0.2,0.76,0.3,0,6.67
Nacer Chadli,WBA,2150,5,5,1.5,0.804,0.6,0,6.67
Sam Clucas,Hull,3190,3,1,1.1,0.831,1.1,1,6.67
Jordan Ayew,Swansea,865,1,3,0.9,0.838,0.5,0,6.67
Daniel Sturridge,Liverpool,769,3,1,2.0,0.7440000000000001,0.2,0,6.67
James McArthur,Crystal Palace,2010,5,3,0.8,0.785,1.1,0,6.67
Víctor Valdés,Middlesbrough,2520,0,0,0.0,0.532,0.2,2,6.66
Martín Cáceres,Southampton,90,0,0,1.0,0.94,2.0,0,6.66
Adrián,West Ham,1440,0,0,0.0,0.494,0.1,0,6.66
Eldin Jakupovic,Hull,1980,0,0,0.0,0.46399999999999997,0.3,2,6.66
Bryan Oviedo,Everton,477,0,0,0.0,0.77,1.0,0,6.66
Wes Morgan,Leicester,2430,1,0,0.5,0.6759999999999999,2.4,0,6.66
Emiliano Martínez,Arsenal,180,0,0,0.0,0.7440000000000001,0.0,0,6.65
Philipp Wollscheid,Stoke,180,0,0,0.5,0.7879999999999999,3.0,0,6.65
Ben Foster,WBA,3420,0,0,0.0,0.402,0.2,1,6.65
Wayne Hennessey,Crystal Palace,2610,0,0,0.0,0.47200000000000003,0.2,0,6.65
Oscar,Chelsea,456,0,1,1.3,0.841,0.3,0,6.65
Salomón Rondón,WBA,2896,8,2,2.5,0.6609999999999999,2.8,2,6.65
Nathan Aké,Chelsea,98,0,1,0.5,0.932,1.0,0,6.65
Axel Tuanzebe,Man Utd,305,0,0,0.5,0.9159999999999999,0.5,0,6.64
Nordin Amrabat,Watford,2101,0,3,1.0,0.753,0.1,1,6.64
Didier Ndong,Sunderland,2519,1,0,0.5,0.8320000000000001,0.7,0,6.64
Jonathan Walters,Stoke,1296,4,2,1.1,0.5710000000000001,2.9,0,6.64
Stefano Okaka,Watford,955,4,0,1.4,0.67,2.1,1,6.63
Mame Diouf,Stoke,1382,1,2,0.7,0.642,3.0,0,6.63
Ryan Allsop,Bournemouth,90,0,0,0.0,0.385,0.0,0,6.63
Patrick van Aanholt,Crystal Palace,715,2,0,0.9,0.831,0.5,1,6.63
Vito Mannone,Sunderland,810,0,0,0.0,0.41,0.1,1,6.63
Marten de Roon,Middlesbrough,2777,4,0,0.9,0.792,2.0,0,6.63
Sebastian Prödl,Watford,2775,1,1,0.7,0.764,1.9,0,6.62
Emilio Nsue,Middlesbrough,322,0,0,0.5,0.8270000000000001,1.5,0,6.62
Jack Rodwell,Sunderland,1493,0,1,1.0,0.7809999999999999,1.7,0,6.62
Craig Cathcart,Watford,1162,0,1,0.2,0.755,1.5,0,6.62
Roberto Pereyra,Watford,1040,2,2,0.7,0.836,0.2,1,6.62
Ashley Barnes,Burnley,1779,6,2,1.6,0.5489999999999999,3.6,0,6.62
Michael Dawson,Hull,1721,3,0,0.5,0.813,2.2,0,6.62
Adam Forshaw,Middlesbrough,2700,0,1,0.8,0.883,0.5,0,6.61
Andy King,Leicester,1445,1,0,0.6,0.792,1.1,1,6.61
Wilfried Bony,Stoke,690,2,0,2.1,0.675,2.4,1,6.61
Jack Cork,Swansea,2233,0,0,0.6,0.836,1.2,0,6.61
George Boyd,Burnley,2845,2,1,1.0,0.731,0.6,0,6.6
Darren Randolph,West Ham,1980,0,0,0.0,0.507,0.2,0,6.6
Donald Love,Sunderland,607,0,1,0.2,0.679,0.8,0,6.6
Cristhian Stuani,Middlesbrough,1362,4,0,0.9,0.679,2.0,1,6.6
Scott McTominay,Man Utd,96,0,0,0.5,0.912,0.5,0,6.6
Nolito,Man City,779,4,2,1.7,0.821,0.4,0,6.6
Tom Cleverley,Watford,1441,0,2,0.5,0.83,0.1,0,6.6
Glenn Whelan,Stoke,2278,0,1,0.2,0.845,0.9,0,6.6
James McCarthy,Everton,614,1,1,0.5,0.757,0.9,0,6.59
Marc Wilson,WBA,256,0,0,0.3,0.68,1.5,0,6.59
André Ayew,West Ham,1442,6,3,1.4,0.7909999999999999,0.8,1,6.58
Marcus Rashford,Man Utd,1703,5,1,1.4,0.787,0.1,0,6.58
Angel Rangel,Swansea,823,1,0,0.3,0.8490000000000001,0.7,0,6.58
Jóhann Gudmundsson,Burnley,997,1,2,0.9,0.696,0.7,0,6.58
Jermain Defoe,Sunderland,3323,15,2,2.7,0.7929999999999999,0.1,0,6.58
Ahmed El Mohamady,Hull,2520,0,2,0.3,0.77,1.8,0,6.58
Jordi Amat,Swansea,1408,0,0,0.4,0.857,1.4,0,6.58
Kamil Grosicki,Hull,1147,0,3,1.9,0.721,0.1,0,6.58
Dan Gosling,Bournemouth,1358,2,0,0.6,0.846,0.5,0,6.57
Bojan,Stoke,475,3,0,1.1,0.835,0.1,0,6.57
Andrew Surman,Bournemouth,1792,0,1,0.4,0.86,0.8,0,6.57
Mark Noble,West Ham,2399,3,0,0.8,0.862,0.1,0,6.57
Stewart Downing,Middlesbrough,2212,1,3,1.0,0.813,0.3,0,6.57
Danny Welbeck,Arsenal,746,2,2,1.2,0.8390000000000001,1.1,0,6.57
Filip Lesniak,Tottenham,4,0,1,0.0,1.0,0.0,0,6.57
David de Gea,Man Utd,3150,0,0,0.0,0.6,0.0,0,6.57
Rudy Gestede,Middlesbrough,525,1,0,1.0,0.569,5.1,0,6.57
Phil Bardsley,Stoke,1171,0,0,0.7,0.73,0.5,0,6.57
Dean Marney,Burnley,1770,1,2,0.6,0.8029999999999999,0.6,0,6.57
