name,team,min,goal,assist,shot,pass,aer,mom,rating
Mateo Kovacic,Chelsea,2073,1,3,0.7,0.897,0.3,1,6.94
Naby Keïta,Liverpool,814,2,3,0.7,0.888,0.5,2,6.94
Shkodran Mustafi,Arsenal,1206,0,1,0.7,0.8190000000000001,4.3,1,6.94
John Egan,Sheff Utd,3189,2,0,0.8,0.802,3.8,1,6.93
Jack O 39 Connell,Sheff Utd,2915,0,1,0.4,0.735,4.1,1,6.93
Jordan Ayew,Crystal Palace,3162,9,2,1.6,0.813,2.2,4,6.93
Alexandre Lacazette,Arsenal,1878,10,4,1.7,0.764,1.0,2,6.92
Djibril Sidibé,Everton,1851,0,4,0.5,0.7859999999999999,1.2,1,6.92
Scott McTominay,Man Utd,1772,4,1,1.1,0.809,1.6,2,6.92
Phil Bardsley,Burnley,1890,0,1,0.5,0.6609999999999999,1.8,0,6.92
Mason Mount,Chelsea,2875,7,5,2.1,0.857,0.3,2,6.91
Kurt Zouma,Chelsea,2344,0,0,0.5,0.885,3.8,1,6.91
Étienne Capoue,Watford,2632,0,3,0.6,0.813,1.6,1,6.91
Tammy Abraham,Chelsea,2221,15,3,2.6,0.6679999999999999,2.6,4,6.91
Kyle Walker,Man City,2398,1,4,0.5,0.8859999999999999,1.0,0,6.9
Reece James,Chelsea,1514,0,2,0.8,0.8590000000000001,1.5,1,6.9
Jonny Evans,Leicester,3386,1,1,0.6,0.868,3.3,0,6.9
N 39 Golo Kanté,Chelsea,1733,3,0,0.8,0.8490000000000001,0.9,0,6.9
Gerard Deulofeu,Watford,2109,4,5,2.3,0.802,0.0,3,6.9
Philip Billing,Bournemouth,2536,1,1,1.0,0.748,3.3,1,6.9
Dan Burn,Brighton,2881,0,0,0.4,0.741,4.1,2,6.9
Olivier Giroud,Chelsea,1000,8,0,2.2,0.682,2.8,1,6.89
Lewis Dunk,Brighton,3231,3,3,0.9,0.87,2.8,1,6.89
Ciaran Clark,Newcastle,1189,2,0,0.4,0.773,2.1,0,6.89
Frédéric Guilbert,Aston Villa,2041,0,2,0.3,0.6890000000000001,1.9,1,6.89
Oliver McBurnie,Sheff Utd,2121,6,0,1.4,0.605,5.6,2,6.89
Fabinho,Liverpool,2075,2,3,0.4,0.87,1.5,1,6.89
Romain Saïss,Wolves,2706,2,1,0.7,0.784,3.6,1,6.88
Charlie Taylor,Burnley,1946,0,1,0.0,0.687,1.9,0,6.88
Bernd Leno,Arsenal,2650,0,0,0.0,0.723,0.3,1,6.88
Fikayo Tomori,Chelsea,1293,1,0,0.5,0.8740000000000001,2.3,0,6.88
Youri Tielemans,Leicester,2834,3,6,1.5,0.83,0.7,1,6.88
Ben Mee,Burnley,2880,1,1,0.5,0.7140000000000001,4.1,1,6.88
Fred,Man Utd,2189,0,0,1.4,0.875,0.3,0,6.87
Dele Alli,Tottenham,1854,8,4,1.7,0.763,0.8,1,6.87
Dominic Calvert Lewin,Everton,2660,13,1,2.4,0.64,5.0,2,6.87
Kyle Walker Peters,Southampton,704,0,0,0.2,0.769,0.7,0,6.86
Calum Chambers,Arsenal,1104,1,1,0.9,0.8240000000000001,2.6,1,6.86
John Fleck,Sheff Utd,2518,5,2,1.0,0.8029999999999999,0.5,2,6.86
Phil Foden,Man City,893,5,2,1.5,0.885,0.4,2,6.86
Matt Targett,Aston Villa,2298,1,2,0.3,0.726,1.3,1,6.86
Fernandinho,Man City,2399,0,1,0.6,0.898,2.5,0,6.86
Luke Shaw,Man Utd,1764,0,0,0.5,0.8740000000000001,1.3,0,6.85
Jorginho,Chelsea,2384,4,2,0.4,0.884,0.5,2,6.85
Ross Barkley,Chelsea,1104,1,4,1.9,0.89,0.6,2,6.84
Jetro Willems,Newcastle,1498,2,2,0.7,0.769,1.2,1,6.84
Tariq Lamptey,Brighton,591,0,1,0.3,0.836,0.4,1,6.84
Dani Ceballos,Arsenal,1699,0,2,0.5,0.879,0.4,1,6.84
Benjamin Mendy,Man City,1497,0,2,0.5,0.884,0.8,0,6.83
Michael Keane,Everton,2586,2,0,0.5,0.828,4.2,3,6.83
Pierre Emile Højbjerg,Southampton,2751,0,1,1.4,0.7809999999999999,1.7,1,6.83
Jan Bednarek,Southampton,3058,1,1,0.2,0.753,3.7,0,6.83
Yerry Mina,Everton,2282,2,1,1.0,0.838,3.9,1,6.83
Jannik Vestergaard,Southampton,1498,1,0,0.6,0.7709999999999999,4.3,1,6.82
James Tomkins,Crystal Palace,1584,1,1,0.5,0.794,3.3,1,6.82
Toby Alderweireld,Tottenham,2958,2,2,0.5,0.8170000000000001,2.2,0,6.82
Enda Stevens,Sheff Utd,3347,2,4,0.6,0.7490000000000001,0.8,0,6.82
Rúben Neves,Wolves,3060,2,2,1.6,0.8009999999999999,0.8,1,6.82
Sokratis Papastathopoulos,Arsenal,1697,2,0,0.4,0.879,3.1,0,6.82
Oliver Norwood,Sheff Utd,3101,1,1,0.4,0.823,1.2,2,6.82
Christian Benteke,Crystal Palace,1259,2,1,1.7,0.5429999999999999,6.0,0,6.81
Georginio Wijnaldum,Liverpool,2948,4,0,1.0,0.9079999999999999,0.8,0,6.81
Sander Berge,Sheff Utd,950,1,1,0.4,0.799,2.5,1,6.81
James McArthur,Crystal Palace,3105,0,3,0.8,0.785,1.2,0,6.81
Jonny,Wolves,2891,2,2,0.5,0.813,1.0,1,6.81
Matt Ritchie,Newcastle,1317,2,1,1.4,0.743,1.2,1,6.81
David McGoldrick,Sheff Utd,1825,2,2,1.6,0.7490000000000001,3.0,1,6.81
Nicolás Otamendi,Man City,1711,2,0,0.6,0.924,2.5,0,6.8
Ryan Fredericks,West Ham,2237,0,3,0.1,0.741,1.3,1,6.8
James Justin,Leicester,1010,0,1,0.5,0.826,1.7,0,6.8
Adam Webster,Brighton,2670,3,1,0.5,0.831,3.6,0,6.79
Robert Snodgrass,West Ham,1513,5,5,0.9,0.778,0.6,1,6.79
Jan Vertonghen,Tottenham,1647,1,1,0.2,0.828,2.6,1,6.79
Ashley Westwood,Burnley,3150,2,6,0.4,0.787,0.5,1,6.79
George Baldock,Sheff Utd,3420,2,3,0.3,0.759,1.0,0,6.79
Angeliño,Man City,422,0,0,0.8,0.843,1.0,0,6.78
Granit Xhaka,Arsenal,2591,1,2,0.4,0.8809999999999999,1.5,0,6.78
Pedro,Chelsea,662,1,1,2.0,0.8320000000000001,0.3,0,6.78
Moussa Djenepo,Southampton,926,2,2,1.1,0.741,0.2,3,6.78
Joe Gomez,Liverpool,2000,0,0,0.0,0.88,2.5,0,6.78
Antonio Rüdiger,Chelsea,1711,2,0,0.6,0.868,2.9,1,6.77
Nick Pope,Burnley,3420,0,0,0.0,0.376,0.6,4,6.77
Grant Hanley,Norwich,1262,0,0,0.5,0.828,2.9,0,6.77
Ayoze Pérez,Leicester,2020,8,4,1.4,0.797,0.8,0,6.77
Kortney Hause,Aston Villa,1544,1,0,1.1,0.735,5.6,1,6.77
Kyle Walker Peters,Tottenham,242,0,0,0.3,0.8759999999999999,0.7,0,6.77
Ben Davies,Tottenham,1432,0,0,0.4,0.7659999999999999,2.5,1,6.77
Sam Byram,Norwich,1294,0,0,0.9,0.778,2.5,0,6.77
Mason Holgate,Everton,2084,0,3,0.4,0.8420000000000001,1.6,2,6.77
Joshua King,Bournemouth,2020,6,4,1.0,0.723,2.3,1,6.76
Ben Johnson,West Ham,270,0,0,0.3,0.727,2.3,0,6.76
Harvey Barnes,Leicester,2094,6,8,1.7,0.795,0.8,1,6.76
Diogo Jota,Wolves,2298,7,1,2.0,0.7979999999999999,0.9,3,6.76
Jean Philippe Gbamin,Everton,135,0,0,0.0,0.7140000000000001,1.5,0,6.76
Wesley,Aston Villa,1790,5,1,1.7,0.718,3.3,1,6.76
Cédric Soares,Southampton,1310,0,1,0.6,0.688,1.1,1,6.76
Ashley Young,Man Utd,954,0,0,0.3,0.8059999999999999,1.2,0,6.76
Patrick van Aanholt,Crystal Palace,2511,3,2,0.9,0.812,0.6,2,6.76
Fabian Schär,Newcastle,1634,2,0,0.9,0.748,1.5,1,6.75
Nathan Aké,Bournemouth,2505,2,2,0.9,0.8759999999999999,2.1,0,6.75
Andreas Christensen,Chelsea,1754,0,0,0.3,0.914,3.3,0,6.75
Angelo Ogbonna,West Ham,2787,2,0,0.4,0.762,3.3,0,6.74
Chris Mepham,Bournemouth,911,1,0,0.6,0.866,2.8,1,6.73
Daryl Janmaat,Watford,608,0,1,0.5,0.764,0.3,0,6.73
Mason Greenwood,Man Utd,1313,10,1,1.3,0.863,0.2,1,6.73
Moussa Sissoko,Tottenham,2455,2,1,0.5,0.875,0.9,0,6.73
Federico Fernández,Newcastle,2618,2,2,0.5,0.77,1.9,2,6.73
Ondrej Duda,Norwich,729,0,0,1.0,0.831,0.6,0,6.72
Kasper Schmeichel,Leicester,3420,0,0,0.0,0.754,0.3,2,6.72
Chris Wood,Burnley,2446,14,1,2.0,0.63,3.8,2,6.72
Martin Dúbravka,Newcastle,3420,0,0,0.0,0.506,0.3,1,6.72
Steve Cook,Bournemouth,2430,1,0,0.4,0.792,4.0,1,6.72
Dean Henderson,Sheff Utd,3240,0,0,0.0,0.368,0.5,1,6.72
Isaac Hayden,Newcastle,2226,1,2,0.6,0.79,1.7,0,6.72
Craig Dawson,Watford,2361,2,0,0.9,0.775,3.5,1,6.72
Ismaïla Sarr,Watford,2030,5,4,1.6,0.815,0.7,2,6.71
Yves Bissouma,Brighton,1263,1,0,0.7,0.85,0.8,1,6.71
Alex McCarthy,Southampton,2520,0,0,0.0,0.515,0.6,2,6.71
Mesut Özil,Arsenal,1449,1,2,0.5,0.883,0.1,0,6.71
Josh Brownhill,Burnley,806,0,0,0.6,0.825,2.0,0,6.71
Shane Duffy,Brighton,1232,1,0,0.4,0.807,3.7,1,6.71
Eric Dier,Tottenham,1342,0,2,0.4,0.807,3.5,0,6.71
Victor Lindelöf,Man Utd,3124,1,0,0.2,0.865,2.7,0,6.71
Emerson,Chelsea,1026,0,0,0.9,0.851,1.1,1,6.71
Brandon Williams,Man Utd,1037,1,0,0.4,0.846,0.6,1,6.71
Tanguy Ndombélé,Tottenham,1011,2,2,0.4,0.856,0.3,1,6.71
Jefferson Lerma,Bournemouth,2709,1,2,0.9,0.787,1.7,0,6.7
Ilkay Gündogan,Man City,2017,2,1,1.1,0.919,0.4,0,6.7
Oleksandr Zinchenko,Man City,1273,0,0,0.8,0.907,1.4,0,6.7
John Lundstram,Sheff Utd,2456,5,3,1.3,0.8270000000000001,0.7,1,6.7
Christian Kabasele,Watford,2253,0,2,0.3,0.727,2.3,1,6.7
Miguel Almirón,Newcastle,3034,4,2,1.6,0.802,0.3,2,6.7
Jamaal Lascelles,Newcastle,2079,1,0,0.4,0.7979999999999999,3.1,1,6.7
Conor Hourihane,Aston Villa,1539,3,5,1.1,0.8270000000000001,0.5,2,6.69
Aaron Ramsdale,Bournemouth,3330,0,1,0.0,0.52,0.3,1,6.69
Mattéo Guendouzi,Arsenal,1748,0,1,0.5,0.884,0.5,0,6.69
Gary Cahill,Crystal Palace,2168,0,1,0.8,0.8490000000000001,3.5,0,6.69
Eric García,Man City,791,0,0,0.2,0.9309999999999999,0.8,0,6.69
Vicente Guaita,Crystal Palace,3150,0,0,0.0,0.495,0.5,2,6.69
Steven Alzate,Brighton,1183,0,0,0.7,0.8390000000000001,0.5,0,6.69
Leander Dendoncker,Wolves,2795,4,0,0.5,0.833,2.5,1,6.68
John Stones,Man City,1119,0,0,0.4,0.9420000000000001,2.8,0,6.68
Luka Milivojevic,Crystal Palace,2514,3,1,1.0,0.82,1.1,2,6.67
Scott Dann,Crystal Palace,1265,0,1,0.5,0.813,2.4,0,6.67
Ashley Barnes,Burnley,1362,6,0,2.1,0.546,3.4,1,6.67
Joelinton,Newcastle,2699,2,2,1.3,0.767,4.6,0,6.67
Matthew Lowton,Burnley,1530,0,1,0.1,0.6859999999999999,1.3,0,6.67
Jeremy Ngakia,West Ham,441,0,0,0.2,0.5379999999999999,1.4,0,6.67
Mark Noble,West Ham,2686,4,3,0.5,0.828,0.5,1,6.67
Abdoulaye Doucouré,Watford,3167,4,2,1.6,0.784,1.5,1,6.67
Cheikhou Kouyaté,Crystal Palace,2538,1,1,0.7,0.7390000000000001,2.6,0,6.67
Shane Long,Southampton,1399,2,2,1.3,0.541,4.3,0,6.67
Aaron Mooy,Brighton,2090,2,2,1.1,0.8140000000000001,0.5,4,6.67
Mathew Ryan,Brighton,3420,0,0,0.0,0.792,0.3,0,6.67
Davinson Sánchez,Tottenham,2432,0,0,0.2,0.8590000000000001,1.8,0,6.66
Joel Ward,Crystal Palace,2383,0,0,0.2,0.7120000000000001,1.8,0,6.66
Stuart Armstrong,Southampton,1716,5,3,1.5,0.77,0.5,1,6.66
Neal Maupay,Brighton,2770,10,3,2.6,0.7959999999999999,0.7,1,6.66
Martin Kelly,Crystal Palace,1550,0,1,0.1,0.705,1.7,1,6.66
Adam Masina,Watford,1819,1,0,0.6,0.633,2.6,0,6.66
Kevin Long,Burnley,562,0,0,0.3,0.74,3.5,0,6.65
Gylfi Sigurdsson,Everton,2595,2,3,1.3,0.8340000000000001,0.4,0,6.65
Jarrad Branthwaite,Everton,299,0,0,0.0,0.879,2.3,0,6.65
Pascal Groß,Brighton,1804,2,4,1.0,0.795,0.6,0,6.65
Bukayo Saka,Arsenal,1755,1,5,0.5,0.815,0.3,0,6.65
Davy Pröpper,Brighton,2830,1,2,0.8,0.8420000000000001,0.8,1,6.65
Dale Stephens,Brighton,2529,0,1,0.6,0.857,0.6,0,6.65
Erik Pieters,Burnley,1880,0,4,0.6,0.721,1.4,0,6.65
Paulo Gazzaniga,Tottenham,1612,0,0,0.0,0.594,0.3,1,6.65
Kieran Tierney,Arsenal,993,1,1,0.4,0.785,0.6,0,6.64
Kenny McLean,Norwich,2966,1,1,0.8,0.794,2.6,0,6.64
Neco Williams,Liverpool,231,0,0,1.2,0.8079999999999999,1.0,0,6.64
Héctor Bellerín,Arsenal,1159,1,0,0.5,0.821,0.9,1,6.64
Paul Dummett,Newcastle,1229,0,0,0.1,0.7170000000000001,1.8,0,6.64
Erik Lamela,Tottenham,1212,2,1,1.2,0.8370000000000001,0.2,0,6.64
Nacho Monreal,Arsenal,270,0,0,0.3,0.8759999999999999,2.3,0,6.64
Craig Cathcart,Watford,2490,0,0,0.1,0.8059999999999999,2.3,0,6.63
Ainsley Maitland Niles,Arsenal,1383,0,2,0.2,0.8190000000000001,0.9,1,6.63
Kelechi Iheanacho,Leicester,963,5,3,1.8,0.809,0.2,0,6.63
Alex Oxlade Chamberlain,Liverpool,1493,4,1,1.3,0.8320000000000001,0.5,1,6.63
Tyrone Mings,Aston Villa,2903,2,2,0.2,0.78,2.0,0,6.63
Douglas Luiz,Aston Villa,2608,3,2,1.1,0.826,0.8,0,6.63
Rui Patrício,Wolves,3420,0,0,0.0,0.599,0.3,0,6.63
Will Hughes,Watford,2263,1,1,0.9,0.7829999999999999,0.8,1,6.63
Jeffrey Schlupp,Crystal Palace,1035,3,1,1.1,0.758,1.2,0,6.62
Issa Diop,West Ham,2766,3,1,0.5,0.78,2.5,0,6.62
Jóhann Gudmundsson,Burnley,623,1,1,0.8,0.738,0.6,0,6.62
Giovani Lo Celso,Tottenham,1489,0,2,0.6,0.85,0.3,0,6.62
Alisson Becker,Liverpool,2545,0,1,0.0,0.846,0.2,1,6.62
Lukasz Fabianski,West Ham,2119,0,0,0.0,0.509,0.5,0,6.62
Cédric Soares,Arsenal,250,1,0,0.2,0.7979999999999999,0.4,0,6.62
Ederson,Man City,3072,0,0,0.0,0.86,0.4,0,6.62
Aaron Cresswell,West Ham,2730,3,0,0.5,0.746,1.5,0,6.62
Tim Krul,Norwich,3240,0,0,0.0,0.642,0.5,3,6.61
Daniel James,Man Utd,2292,3,6,1.3,0.787,0.2,1,6.61
Steven Bergwijn,Tottenham,705,3,1,0.6,0.861,0.5,0,6.61
Björn Engels,Aston Villa,1447,1,0,0.5,0.8420000000000001,3.2,0,6.61
Jack Cork,Burnley,2618,0,0,0.6,0.779,1.9,0,6.61
Jack Robinson,Sheff Utd,505,0,0,0.0,0.787,2.3,0,6.61
Jack Stephens,Southampton,2453,1,3,0.2,0.7240000000000001,1.8,1,6.6
Christoph Zimmermann,Norwich,1431,0,1,0.4,0.79,1.6,0,6.6
Andy Carroll,Newcastle,618,0,4,0.8,0.611,4.7,0,6.6
Ryan Bertrand,Southampton,2744,1,1,0.6,0.76,1.8,0,6.6
Arthur Masuaku,West Ham,935,0,1,0.3,0.8029999999999999,0.7,1,6.6
Sebastian Prödl,Watford,57,0,0,2.0,0.545,3.0,0,6.59
Tariq Lamptey,Chelsea,31,0,0,0.0,1.0,0.0,0,6.59
Trézéguet,Aston Villa,1951,6,1,1.5,0.752,0.9,2,6.59
Séamus Coleman,Everton,1839,0,1,0.3,0.78,1.1,0,6.59
Javier Manquillo,Newcastle,1602,0,1,0.0,0.754,0.8,0,6.59
Todd Cantwell,Norwich,2504,6,2,1.1,0.8190000000000001,0.5,0,6.59
Solly March,Brighton,1147,0,1,1.1,0.7759999999999999,0.8,1,6.59
Jay Rodríguez,Burnley,2011,8,1,1.9,0.698,2.2,0,6.59
Rúben Vinagre,Wolves,646,0,0,0.3,0.769,0.4,0,6.58
Wayne Hennessey,Crystal Palace,270,0,0,0.0,0.44299999999999995,0.0,0,6.58
David Luiz,Arsenal,2811,2,1,0.7,0.851,1.6,1,6.58
Jack Stacey,Bournemouth,1541,0,2,0.3,0.74,1.4,1,6.58
Christian Fuchs,Leicester,771,0,0,0.5,0.8079999999999999,1.7,0,6.58
Tom Heaton,Aston Villa,1795,0,0,0.0,0.522,0.4,0,6.57
Ryan Fraser,Bournemouth,2063,1,4,1.0,0.799,0.2,0,6.57
David de Gea,Man Utd,3450,0,0,0.0,0.7440000000000001,0.2,0,6.57
Maximilian Kilman,Wolves,184,0,0,0.0,0.765,3.7,0,6.57
Harry Winks,Tottenham,2230,0,0,0.5,0.903,0.5,0,6.57
James Milner,Liverpool,927,2,2,0.5,0.87,0.6,0,6.56
Alex Iwobi,Everton,1604,1,0,0.9,0.797,0.3,0,6.56
Bernard,Everton,1311,3,2,0.4,0.77,0.0,1,6.56
Adam Smith,Bournemouth,2060,0,1,0.2,0.795,1.5,0,6.56
Roberto Jiménez,West Ham,686,0,0,0.0,0.424,0.5,0,6.56
Callum Hudson Odoi,Chelsea,852,1,5,1.0,0.8590000000000001,0.1,0,6.56
Andros Townsend,Crystal Palace,1290,1,1,0.5,0.7659999999999999,0.2,0,6.56
Nampalys Mendy,Leicester,291,0,0,0.1,0.909,0.7,0,6.55
Marc Albrighton,Leicester,864,0,3,0.5,0.752,0.2,0,6.55
Oriol Romeu,Southampton,1860,0,0,0.3,0.807,1.4,0,6.55
Manuel Lanzini,West Ham,1378,0,2,1.0,0.8690000000000001,0.3,1,6.55
Rob Holding,Arsenal,581,0,0,0.3,0.872,2.0,0,6.55
Ahmed El Mohamady,Aston Villa,1027,1,1,0.3,0.797,1.7,1,6.55
Andreas Pereira,Man Utd,1490,1,3,1.5,0.7829999999999999,0.4,0,6.55
Max Aarons,Norwich,3240,0,1,0.4,0.789,0.6,0,6.55
Jeff Hendrick,Burnley,1935,2,2,0.9,0.7559999999999999,1.1,0,6.55
Leandro Trossard,Brighton,2016,5,3,1.3,0.745,0.1,0,6.54
Anwar El Ghazi,Aston Villa,2062,4,4,1.5,0.7240000000000001,0.9,0,6.54
Simon Francis,Bournemouth,965,0,0,0.2,0.7559999999999999,3.2,0,6.54
Phil Jagielka,Sheff Utd,240,0,0,0.0,0.8,2.5,0,6.54
Teemu Pukki,Norwich,2894,11,3,2.2,0.7979999999999999,0.1,1,6.53
Leighton Baines,Everton,432,0,0,0.1,0.865,0.6,0,6.53
Kiko Femenía,Watford,2244,0,0,0.2,0.7859999999999999,0.5,0,6.53
Lucas Torreira,Arsenal,1510,1,1,0.7,0.878,0.4,0,6.52
Sofiane Boufal,Southampton,760,0,2,0.9,0.774,0.4,0,6.52
Ben Foster,Watford,3420,0,0,0.0,0.40399999999999997,0.3,1,6.52
Harry Wilson,Bournemouth,1654,7,0,1.8,0.76,0.2,0,6.52
Martín Montoya,Brighton,1901,0,1,0.3,0.765,0.8,1,6.52
Fabián Balbuena,West Ham,1176,1,0,0.6,0.716,3.2,0,6.51
Tom Trybull,Norwich,1139,0,0,0.7,0.92,1.5,0,6.51
Christian Eriksen,Tottenham,1092,2,2,1.3,0.8029999999999999,0.3,1,6.51
Andrii Yarmolenko,West Ham,990,5,1,1.1,0.8059999999999999,0.2,1,6.51
Conor Coady,Wolves,3420,0,0,0.0,0.85,0.9,0,6.51
Junior Stanislas,Bournemouth,712,3,0,1.2,0.7659999999999999,0.5,0,6.51
Callum Wilson,Bournemouth,2911,8,1,1.6,0.645,1.9,1,6.51
Alexander Tettey,Norwich,2352,1,1,0.8,0.8809999999999999,1.2,0,6.51
